file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
entry_10078237.class, 11.04,  5.95,  5.82,  0.38,  0.00,  336441722,  789441000,   48580000,  387284441, java, iotlab1, sing, 25
entry_10078237.class,  9.85,  5.72,  5.62,  0.31,  0.00,  262859009,  711308000,   34352000,  275308883, java, iotlab1, sing, 25
entry_10078237.class,  9.46,  5.41,  5.31,  0.31,  0.00,  260939740,  684845000,   34394000,  273192549, java, iotlab1, sing, 25
entry_10078237.class, 10.96,  6.33,  6.22,  0.37,  0.00,  291633704,  837745000,   41582000,  304554958, java, iotlab1, sing, 25
entry_10078237.class, 10.54,  6.07,  5.95,  0.35,  0.00,  283888902,  787363000,   40171000,  296004776, java, iotlab1, sing, 25
entry_10078237.class,  9.61,  5.52,  5.42,  0.31,  0.00,  262336762,  708880000,   37684000,  274581454, java, iotlab1, sing, 25
entry_10078237.class, 10.55,  6.03,  5.92,  0.36,  0.00,  286128618,  829223000,   41360000,  298470765, java, iotlab1, sing, 25
entry_10078237.class, 10.59,  5.83,  5.72,  0.37,  0.00,  302248124,  860031000,   34280000,  314533226, java, iotlab1, sing, 25
entry_10078237.class, 10.63,  6.09,  5.98,  0.36,  0.00,  288288156,  818418000,   44238000,  300650222, java, iotlab1, sing, 25
entry_10078237.class, 10.68,  6.16,  6.04,  0.36,  0.00,  281109140,  823647000,   42238000,  293501695, java, iotlab1, sing, 25
entry_10216506.class, 11.16,  6.14,  6.02,  0.36,  0.00,  323832920,  789975000,   33293000,  336736932, java, iotlab1, sing, 25
entry_10216506.class, 11.80,  6.78,  6.66,  0.39,  0.00,  314754612,  873416000,   47512000,  327342197, java, iotlab1, sing, 25
entry_10216506.class, 11.53,  6.61,  6.49,  0.39,  0.00,  305465502,  871473000,   40021000,  317903326, java, iotlab1, sing, 25
entry_10216506.class, 11.51,  6.35,  6.22,  0.41,  0.00,  334371729,  917174000,   49332000,  350538303, java, iotlab1, sing, 25
entry_10216506.class, 11.36,  6.52,  6.40,  0.39,  0.00,  301800132,  863174000,   35170000,  314134715, java, iotlab1, sing, 25
entry_10216506.class, 11.67,  6.69,  6.58,  0.39,  0.00,  311116550,  876560000,   35345000,  323401570, java, iotlab1, sing, 25
entry_10216506.class, 11.17,  6.28,  6.16,  0.37,  0.00,  310532931,  818705000,   46379000,  325144932, java, iotlab1, sing, 25
