file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1103772.exe ,  3.79,  1.49,  1.43,  0.18,  0.00,  191432276,  145339000,   29067000,  258736904, c++, iotlab1, mult, 25
1103772.exe ,  3.44,  1.47,  1.42,  0.17,  0.00,  167608043,  143473000,   23912000,  179836460, c++, iotlab1, mult, 25
1103772.exe ,  3.42,  1.46,  1.41,  0.17,  0.00,  166335469,  146992000,   18999000,  178577538, c++, iotlab1, mult, 25
1103772.exe ,  3.43,  1.48,  1.43,  0.17,  0.00,  166740371,  138485000,   27896000,  179008871, c++, iotlab1, mult, 25
1103772.exe ,  3.46,  1.47,  1.42,  0.17,  0.00,  166621461,  144184000,   22028000,  178824475, c++, iotlab1, mult, 25
1103772.exe ,  3.45,  1.49,  1.43,  0.17,  0.00,  167196656,  145848000,   20978000,  179578611, c++, iotlab1, mult, 25
1103772.exe ,  3.45,  1.47,  1.41,  0.17,  0.00,  167358820,  145017000,   22002000,  179755657, c++, iotlab1, mult, 25
1103772.exe ,  3.43,  1.48,  1.43,  0.17,  0.00,  167614351,  150338000,   17038000,  179921485, c++, iotlab1, mult, 25
1103772.exe ,  3.44,  1.48,  1.42,  0.17,  0.00,  165834188,  141628000,   23937000,  178199368, c++, iotlab1, mult, 25
1103772.exe ,  3.41,  1.46,  1.41,  0.16,  0.00,  165616672,  145461000,   19926000,  178029045, c++, iotlab1, mult, 25
1155269.exe ,  4.18,  1.87,  1.81,  0.17,  0.00,  201512363,  179202000,   22024000,  217330694, c++, iotlab1, mult, 25
1155269.exe ,  4.19,  1.89,  1.82,  0.17,  0.00,  200086637,  182841000,   16985000,  212397151, c++, iotlab1, mult, 25
1155269.exe ,  4.18,  1.86,  1.80,  0.17,  0.00,  200842623,  183617000,   16964000,  213261263, c++, iotlab1, mult, 25
1155269.exe ,  4.21,  1.89,  1.82,  0.17,  0.00,  200602002,  186391000,   13954000,  212906615, c++, iotlab1, mult, 25
1155269.exe ,  4.20,  1.87,  1.80,  0.17,  0.00,  201045769,  183817000,   16983000,  213376431, c++, iotlab1, mult, 25
1155269.exe ,  4.15,  1.85,  1.79,  0.17,  0.00,  199809176,  183587000,   15964000,  212084219, c++, iotlab1, mult, 25
1155269.exe ,  4.21,  1.89,  1.83,  0.17,  0.00,  200943079,  189654000,   11038000,  213322333, c++, iotlab1, mult, 25
1155269.exe ,  4.20,  1.88,  1.81,  0.17,  0.00,  199701730,  179506000,   19945000,  212040964, c++, iotlab1, mult, 25
1155269.exe ,  4.32,  1.88,  1.81,  0.17,  0.00,  200271498,  189026000,   11001000,  212622831, c++, iotlab1, mult, 25
1155269.exe ,  4.17,  1.88,  1.83,  0.17,  0.00,  199988419,  186774000,   12984000,  212292318, c++, iotlab1, mult, 25
1172017.exe ,  3.56,  1.46,  1.40,  0.18,  0.00,  177796788,  154475000,   23071000,  192214291, c++, iotlab1, mult, 25
1172017.exe ,  3.58,  1.45,  1.40,  0.18,  0.00,  178086062,  160879000,   16987000,  190421872, c++, iotlab1, mult, 25
1172017.exe ,  3.57,  1.45,  1.39,  0.18,  0.00,  177584831,  159494000,   17943000,  189963865, c++, iotlab1, mult, 25
1172017.exe ,  3.57,  1.44,  1.39,  0.19,  0.00,  177343288,  153238000,   23881000,  189875265, c++, iotlab1, mult, 25
1172017.exe ,  3.54,  1.45,  1.39,  0.18,  0.00,  176334933,  157104000,   19012000,  188876262, c++, iotlab1, mult, 25
1172017.exe ,  3.53,  1.44,  1.38,  0.18,  0.00,  176187468,  153986000,   21998000,  188541614, c++, iotlab1, mult, 25
1172017.exe ,  3.56,  1.45,  1.39,  0.18,  0.00,  176856964,  159684000,   16966000,  189199675, c++, iotlab1, mult, 25
1172017.exe ,  3.56,  1.46,  1.40,  0.18,  0.00,  177252849,  155042000,   22006000,  189606787, c++, iotlab1, mult, 25
1172017.exe ,  3.57,  1.46,  1.40,  0.18,  0.00,  176789588,  161590000,   14962000,  189126383, c++, iotlab1, mult, 25
1172017.exe ,  3.59,  1.45,  1.39,  0.19,  0.00,  177286457,  161050000,   16005000,  189594243, c++, iotlab1, mult, 25
1265468.exe ,  4.91,  2.18,  2.10,  0.20,  0.00,  231413294,  211137000,   20013000,  243864097, c++, iotlab1, mult, 25
1265468.exe ,  4.82,  2.15,  2.08,  0.20,  0.00,  229703028,  202576000,   26943000,  242025219, c++, iotlab1, mult, 25
1265468.exe ,  4.95,  2.21,  2.13,  0.20,  0.00,  234020155,  203789000,   29969000,  246292311, c++, iotlab1, mult, 25
1265468.exe ,  4.84,  2.15,  2.07,  0.20,  0.00,  229939929,  209733000,   19974000,  242311473, c++, iotlab1, mult, 25
1265468.exe ,  4.93,  2.19,  2.11,  0.20,  0.00,  232082732,  210827000,   20982000,  244565771, c++, iotlab1, mult, 25
1265468.exe ,  4.92,  2.19,  2.11,  0.20,  0.00,  233569845,  216300000,   17023000,  245775308, c++, iotlab1, mult, 25
1265468.exe ,  4.86,  2.17,  2.09,  0.20,  0.00,  230220573,  210989000,   18999000,  242714273, c++, iotlab1, mult, 25
1265468.exe ,  4.91,  2.20,  2.12,  0.20,  0.00,  232532397,  217274000,   15018000,  244725862, c++, iotlab1, mult, 25
1265468.exe ,  4.82,  2.14,  2.07,  0.20,  0.00,  229628562,  208363000,   21036000,  241824030, c++, iotlab1, mult, 25
1265468.exe ,  4.86,  2.17,  2.10,  0.20,  0.00,  230369693,  210105000,   20010000,  242534087, c++, iotlab1, mult, 25
1346726.exe ,  4.57,  1.99,  1.92,  0.18,  0.00,  210633853,  194411000,   16033000,  222965949, c++, iotlab1, mult, 25
1346726.exe ,  4.34,  1.91,  1.84,  0.18,  0.00,  204910917,  192740000,   11983000,  217273136, c++, iotlab1, mult, 25
1346726.exe ,  4.38,  1.92,  1.86,  0.18,  0.00,  206657112,  198434000,    8017000,  219113054, c++, iotlab1, mult, 25
1346726.exe ,  4.35,  1.95,  1.88,  0.18,  0.00,  207101591,  189952000,   16906000,  219384989, c++, iotlab1, mult, 25
1346726.exe ,  4.33,  1.92,  1.86,  0.18,  0.00,  205085998,  191784000,   12985000,  217500215, c++, iotlab1, mult, 25
1346726.exe ,  4.31,  1.90,  1.84,  0.18,  0.00,  204594929,  191435000,   12961000,  217231289, c++, iotlab1, mult, 25
1346726.exe ,  4.32,  1.92,  1.85,  0.18,  0.00,  205017576,  195822000,    8991000,  217373557, c++, iotlab1, mult, 25
1346726.exe ,  4.33,  1.91,  1.85,  0.18,  0.00,  205345158,  189141000,   16011000,  217788980, c++, iotlab1, mult, 25
1346726.exe ,  4.33,  1.91,  1.85,  0.18,  0.00,  205621465,  188485000,   16953000,  218037849, c++, iotlab1, mult, 25
1346726.exe ,  4.33,  1.91,  1.84,  0.18,  0.00,  204430018,  186240000,   18023000,  216805348, c++, iotlab1, mult, 25
145020.exe  ,  3.29,  1.36,  1.30,  0.16,  0.00,  161484807,  147221000,   14021000,  173768062, c++, iotlab1, mult, 25
145020.exe  ,  3.26,  1.36,  1.32,  0.16,  0.00,  161640717,  145455000,   15940000,  173947941, c++, iotlab1, mult, 25
145020.exe  ,  3.35,  1.39,  1.34,  0.17,  0.00,  163889389,  148716000,   15072000,  176209186, c++, iotlab1, mult, 25
145020.exe  ,  3.30,  1.38,  1.32,  0.16,  0.00,  162135524,  147991000,   13999000,  174463628, c++, iotlab1, mult, 25
145020.exe  ,  3.29,  1.37,  1.32,  0.16,  0.00,  162385406,  152198000,   10013000,  174734997, c++, iotlab1, mult, 25
145020.exe  ,  3.27,  1.36,  1.31,  0.16,  0.00,  162415293,  150348000,   11948000,  174860096, c++, iotlab1, mult, 25
145020.exe  ,  3.25,  1.33,  1.28,  0.16,  0.00,  162301004,  151209000,   10942000,  174592310, c++, iotlab1, mult, 25
145020.exe  ,  3.26,  1.35,  1.30,  0.16,  0.00,  162178371,  146027000,   16003000,  174421227, c++, iotlab1, mult, 25
145020.exe  ,  3.29,  1.39,  1.33,  0.16,  0.00,  161650446,  147429000,   14040000,  174115086, c++, iotlab1, mult, 25
145020.exe  ,  3.29,  1.38,  1.32,  0.16,  0.00,  161629862,  142410000,   19054000,  174116568, c++, iotlab1, mult, 25
1482288.exe ,  3.29,  1.34,  1.29,  0.17,  0.00,  164113968,  152987000,   10999000,  178675535, c++, iotlab1, mult, 25
1482288.exe ,  3.28,  1.33,  1.28,  0.17,  0.00,  162024240,  146891000,   14988000,  174211756, c++, iotlab1, mult, 25
