file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
10178028.exe,  2.85,  1.34,  1.29,  0.07,  0.00,  137408790,   97705000,   33555000,  189249259, c++, iotlab1, sing, 15
10178028.exe,  2.80,  1.32,  1.28,  0.07,  0.00,  130635895,  103600000,   27157000,  142722299, c++, iotlab1, sing, 15
10178028.exe,  2.67,  1.29,  1.26,  0.07,  0.00,  129368809,  100633000,   28894000,  141610946, c++, iotlab1, sing, 15
10178028.exe,  2.70,  1.32,  1.28,  0.07,  0.00,  130675565,  107831000,   22964000,  142907563, c++, iotlab1, sing, 15
10178028.exe,  2.68,  1.30,  1.26,  0.07,  0.00,  129203278,  103444000,   25861000,  141403615, c++, iotlab1, sing, 15
10178028.exe,  2.67,  1.31,  1.27,  0.07,  0.00,  128857893,  107162000,   21829000,  141097405, c++, iotlab1, sing, 15
10178028.exe,  2.71,  1.32,  1.28,  0.07,  0.00,  129564974,  100753000,   28929000,  141813333, c++, iotlab1, sing, 15
10178028.exe,  2.69,  1.32,  1.28,  0.07,  0.00,  129130113,   99202000,   30061000,  141406392, c++, iotlab1, sing, 15
10178028.exe,  2.65,  1.30,  1.27,  0.07,  0.00,  129265611,   94516000,   34821000,  141472430, c++, iotlab1, sing, 15
10178028.exe,  2.64,  1.30,  1.26,  0.07,  0.00,  129114532,   97427000,   31813000,  141349564, c++, iotlab1, sing, 15
1095744.exe ,  2.69,  1.28,  1.24,  0.07,  0.00,  130977758,  101087000,   30025000,  143662710, c++, iotlab1, sing, 15
1095744.exe ,  2.68,  1.31,  1.27,  0.07,  0.00,  129000317,  103095000,   26024000,  141171762, c++, iotlab1, sing, 15
1095744.exe ,  2.65,  1.29,  1.25,  0.06,  0.00,  128238551,  102285000,   26072000,  140357122, c++, iotlab1, sing, 15
1095744.exe ,  2.71,  1.31,  1.27,  0.07,  0.00,  130865389,   93997000,   36999000,  143161393, c++, iotlab1, sing, 15
1095744.exe ,  2.66,  1.30,  1.27,  0.06,  0.00,  128531466,  102636000,   25908000,  140939788, c++, iotlab1, sing, 15
1095744.exe ,  2.69,  1.30,  1.27,  0.07,  0.00,  131311768,  103334000,   28090000,  143588018, c++, iotlab1, sing, 15
1095744.exe ,  2.67,  1.29,  1.25,  0.07,  0.00,  128953174,   94032000,   35012000,  141164191, c++, iotlab1, sing, 15
1095744.exe ,  2.75,  1.29,  1.25,  0.07,  0.00,  132547589,  105742000,   26934000,  144770357, c++, iotlab1, sing, 15
1095744.exe ,  2.72,  1.32,  1.27,  0.07,  0.00,  129281788,  102296000,   27078000,  141499615, c++, iotlab1, sing, 15
1095744.exe ,  2.72,  1.32,  1.27,  0.07,  0.00,  130402829,  101409000,   29117000,  142558499, c++, iotlab1, sing, 15
1201761.exe ,  2.76,  1.32,  1.28,  0.07,  0.00,  130752108,  117788000,   12976000,  143042231, c++, iotlab1, sing, 15
1201761.exe ,  2.69,  1.31,  1.27,  0.07,  0.00,  131192496,  117263000,   14031000,  143546539, c++, iotlab1, sing, 15
1201761.exe ,  2.78,  1.32,  1.28,  0.07,  0.00,  131299972,  118452000,   12940000,  143583194, c++, iotlab1, sing, 15
1201761.exe ,  2.83,  1.33,  1.28,  0.07,  0.00,  131291011,  113347000,   18055000,  143485181, c++, iotlab1, sing, 15
1201761.exe ,  2.74,  1.34,  1.29,  0.07,  0.00,  131257817,  114191000,   17028000,  143504236, c++, iotlab1, sing, 15
1201761.exe ,  2.75,  1.35,  1.31,  0.07,  0.00,  132964268,  110013000,   23002000,  145289664, c++, iotlab1, sing, 15
1201761.exe ,  2.77,  1.33,  1.29,  0.07,  0.00,  131810204,  120930000,   10993000,  144298625, c++, iotlab1, sing, 15
1201761.exe ,  2.73,  1.32,  1.28,  0.07,  0.00,  130427494,  114489000,   15928000,  142659248, c++, iotlab1, sing, 15
1201761.exe ,  2.72,  1.31,  1.27,  0.07,  0.00,  131682537,  109824000,   21964000,  144090364, c++, iotlab1, sing, 15
1201761.exe ,  2.72,  1.33,  1.28,  0.07,  0.00,  130018073,  120122000,   10010000,  142388094, c++, iotlab1, sing, 15
1289148.exe ,  2.68,  1.27,  1.24,  0.07,  0.00,  129327733,  101318000,   28088000,  141450943, c++, iotlab1, sing, 15
1289148.exe ,  2.69,  1.31,  1.27,  0.07,  0.00,  128117729,  100141000,   28039000,  140344951, c++, iotlab1, sing, 15
1289148.exe ,  2.67,  1.30,  1.26,  0.07,  0.00,  129825523,   98941000,   30981000,  142006434, c++, iotlab1, sing, 15
1289148.exe ,  2.67,  1.28,  1.24,  0.07,  0.00,  127749457,   87895000,   39952000,  139994222, c++, iotlab1, sing, 15
1289148.exe ,  2.67,  1.30,  1.26,  0.07,  0.00,  128106872,   98060000,   30018000,  140375246, c++, iotlab1, sing, 15
