file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1267787.exe ,  5.08,  0.44,  0.31,  0.23,  0.00,  456028119,  433626000,   18983000,  524406542, c++, iotlab1, mult, 1
1267787.exe ,  5.10,  0.45,  0.31,  0.24,  0.00,  468214668,  449670000,   17986000,  518925776, c++, iotlab1, mult, 1
1267787.exe ,  4.97,  0.44,  0.31,  0.23,  0.00,  459982083,  440790000,   18948000,  510330994, c++, iotlab1, mult, 1
1267787.exe ,  4.98,  0.44,  0.31,  0.23,  0.00,  456845445,  441439000,   15014000,  505752159, c++, iotlab1, mult, 1
1267787.exe ,  5.14,  0.44,  0.31,  0.23,  0.00,  460241973,  447012000,   12971000,  509748972, c++, iotlab1, mult, 1
1267787.exe ,  4.98,  0.44,  0.31,  0.23,  0.00,  458868013,  440572000,   18023000,  507398627, c++, iotlab1, mult, 1
1267787.exe ,  4.97,  0.44,  0.31,  0.23,  0.00,  456160895,  437867000,   17994000,  503718998, c++, iotlab1, mult, 1
1267787.exe ,  5.03,  0.46,  0.32,  0.24,  0.00,  465355210,  446981000,   17919000,  516627995, c++, iotlab1, mult, 1
1267787.exe ,  5.02,  0.47,  0.33,  0.24,  0.00,  464603373,  446343000,   18013000,  515917147, c++, iotlab1, mult, 1
1267787.exe ,  5.02,  0.46,  0.33,  0.24,  0.00,  466663306,  449465000,   16942000,  517860753, c++, iotlab1, mult, 1
1327269.exe ,  5.67,  0.50,  0.35,  0.28,  0.00,  516900966,  483565000,   33038000,  564597387, c++, iotlab1, mult, 1
1327269.exe ,  5.23,  0.46,  0.32,  0.26,  0.00,  475139037,  440803000,   33984000,  525963353, c++, iotlab1, mult, 1
1327269.exe ,  5.51,  0.49,  0.34,  0.28,  0.00,  509231441,  476956000,   31997000,  558940081, c++, iotlab1, mult, 1
1327269.exe ,  5.47,  0.49,  0.34,  0.27,  0.00,  504662946,  470346000,   34025000,  552428253, c++, iotlab1, mult, 1
1327269.exe ,  5.30,  0.46,  0.32,  0.26,  0.00,  484104403,  437766000,   45975000,  534889380, c++, iotlab1, mult, 1
1327269.exe ,  5.43,  0.48,  0.33,  0.27,  0.00,  501750396,  462332000,   39028000,  551969750, c++, iotlab1, mult, 1
1327269.exe ,  5.14,  0.46,  0.32,  0.26,  0.00,  473202531,  435986000,   36998000,  522384045, c++, iotlab1, mult, 1
1327269.exe ,  5.26,  0.46,  0.32,  0.26,  0.00,  478439640,  444072000,   34005000,  527428769, c++, iotlab1, mult, 1
1327269.exe ,  5.03,  0.44,  0.31,  0.25,  0.00,  459039298,  414837000,   43982000,  506485107, c++, iotlab1, mult, 1
1327269.exe ,  4.97,  0.44,  0.30,  0.25,  0.00,  451760675,  410465000,   41046000,  502648611, c++, iotlab1, mult, 1
1343486.exe ,  5.21,  0.46,  0.32,  0.24,  0.00,  464714879,  448585000,   15949000,  512252493, c++, iotlab1, mult, 1
1343486.exe ,  5.04,  0.46,  0.33,  0.24,  0.00,  467209488,  453223000,   14006000,  518377069, c++, iotlab1, mult, 1
1343486.exe ,  5.09,  0.46,  0.32,  0.24,  0.00,  469064795,  455444000,   15047000,  517505152, c++, iotlab1, mult, 1
1343486.exe ,  5.10,  0.46,  0.32,  0.24,  0.00,  468546010,  454271000,   16080000,  520072028, c++, iotlab1, mult, 1
1343486.exe ,  5.07,  0.45,  0.32,  0.24,  0.00,  466604656,  455193000,   13062000,  513162739, c++, iotlab1, mult, 1
1343486.exe ,  5.09,  0.45,  0.31,  0.24,  0.00,  468242006,  457804000,   12047000,  516824079, c++, iotlab1, mult, 1
1343486.exe ,  5.15,  0.47,  0.33,  0.24,  0.00,  469785587,  458276000,   13064000,  520541475, c++, iotlab1, mult, 1
1343486.exe ,  5.09,  0.46,  0.32,  0.24,  0.00,  469070608,  459514000,   11036000,  519522214, c++, iotlab1, mult, 1
1343486.exe ,  5.04,  0.46,  0.32,  0.24,  0.00,  467589821,  452932000,   16068000,  518696961, c++, iotlab1, mult, 1
1343486.exe ,  5.05,  0.46,  0.32,  0.24,  0.00,  467611016,  458957000,   10042000,  518686538, c++, iotlab1, mult, 1
1414577.exe ,  1.65,  0.15,  0.10,  0.08,  0.00,  150842356,  138316000,   12936000,  198324857, c++, iotlab1, mult, 1
1414577.exe ,  1.65,  0.15,  0.10,  0.08,  0.00,  150163352,  138467000,   12040000,  195737963, c++, iotlab1, mult, 1
1414577.exe ,  1.63,  0.14,  0.10,  0.07,  0.00,  146209132,  137529000,    9034000,  192823562, c++, iotlab1, mult, 1
1414577.exe ,  1.69,  0.15,  0.10,  0.08,  0.00,  153233691,  145436000,    8024000,  198782413, c++, iotlab1, mult, 1
1414577.exe ,  1.74,  0.15,  0.10,  0.08,  0.00,  156926708,  147153000,   10079000,  204097059, c++, iotlab1, mult, 1
1414577.exe ,  1.66,  0.15,  0.10,  0.08,  0.00,  151075883,  145379000,    6015000,  197505259, c++, iotlab1, mult, 1
1414577.exe ,  1.65,  0.14,  0.10,  0.08,  0.00,  148371069,  138642000,   10046000,  194222783, c++, iotlab1, mult, 1
1414577.exe ,  1.66,  0.15,  0.10,  0.08,  0.00,  150184497,  139522000,   10962000,  194619130, c++, iotlab1, mult, 1
1414577.exe ,  1.65,  0.15,  0.10,  0.08,  0.00,  149167689,  136404000,   13038000,  197118682, c++, iotlab1, mult, 1
1414577.exe ,  1.68,  0.14,  0.10,  0.08,  0.00,  149762822,  141959000,    8054000,  194925477, c++, iotlab1, mult, 1
1417709.exe ,  7.49,  0.65,  0.45,  0.35,  0.00,  667163906,  630854000,   37050000,  714457991, c++, iotlab1, mult, 1
1417709.exe ,  7.42,  0.65,  0.45,  0.35,  0.00,  667343929,  633993000,   34053000,  712935389, c++, iotlab1, mult, 1
1417709.exe ,  8.33,  0.73,  0.50,  0.40,  0.00,  753077746,  720823000,   33037000,  800850902, c++, iotlab1, mult, 1
1417709.exe ,  7.45,  0.66,  0.45,  0.36,  0.00,  677205761,  645825000,   32040000,  723451475, c++, iotlab1, mult, 1
1417709.exe ,  7.29,  0.65,  0.44,  0.35,  0.00,  662927225,  629417000,   34076000,  710415548, c++, iotlab1, mult, 1
1417709.exe ,  7.12,  0.62,  0.43,  0.34,  0.00,  641065151,  612630000,   29029000,  686088732, c++, iotlab1, mult, 1
1417709.exe ,  7.24,  0.64,  0.44,  0.35,  0.00,  658378793,  623894000,   35050000,  704140155, c++, iotlab1, mult, 1
1417709.exe ,  7.24,  0.65,  0.44,  0.35,  0.00,  659906597,  621467000,   38966000,  706856625, c++, iotlab1, mult, 1
1417709.exe ,  7.16,  0.64,  0.44,  0.35,  0.00,  655294830,  616749000,   39047000,  701109853, c++, iotlab1, mult, 1
1417709.exe ,  7.30,  0.65,  0.44,  0.35,  0.00,  663918766,  636306000,   28057000,  711058100, c++, iotlab1, mult, 1
1440839.exe ,  1.43,  0.12,  0.09,  0.07,  0.00,  128105835,  123204000,    5008000,  173608816, c++, iotlab1, mult, 1
1440839.exe ,  1.47,  0.13,  0.09,  0.07,  0.00,  133823243,  125907000,    8058000,  179633660, c++, iotlab1, mult, 1
1440839.exe ,  1.43,  0.13,  0.09,  0.07,  0.00,  130475302,  121550000,    9040000,  176355146, c++, iotlab1, mult, 1
1440839.exe ,  1.46,  0.13,  0.09,  0.07,  0.00,  133368720,  119517000,   13828000,  179060845, c++, iotlab1, mult, 1
1440839.exe ,  1.48,  0.13,  0.09,  0.07,  0.00,  136493909,  126745000,    9902000,  181933292, c++, iotlab1, mult, 1
1440839.exe ,  1.38,  0.12,  0.08,  0.06,  0.00,  125150416,  117274000,    8018000,  169773459, c++, iotlab1, mult, 1
1440839.exe ,  1.41,  0.12,  0.09,  0.07,  0.00,  128004893,  118108000,   10009000,  171291552, c++, iotlab1, mult, 1
1440839.exe ,  1.37,  0.12,  0.08,  0.06,  0.00,  122188058,  116248000,    6012000,  164288202, c++, iotlab1, mult, 1
1440839.exe ,  1.48,  0.13,  0.09,  0.07,  0.00,  134730154,  124880000,    9990000,  180553124, c++, iotlab1, mult, 1
1440839.exe ,  1.55,  0.13,  0.09,  0.07,  0.00,  133645489,  121667000,   12066000,  177668666, c++, iotlab1, mult, 1
1447707.exe ,  1.76,  0.15,  0.11,  0.08,  0.00,  158306724,  150144000,    8007000,  205978974, c++, iotlab1, mult, 1
1447707.exe ,  1.76,  0.15,  0.11,  0.08,  0.00,  158844473,  150992000,    7999000,  208123699, c++, iotlab1, mult, 1
1447707.exe ,  1.82,  0.16,  0.11,  0.09,  0.00,  165584527,  155669000,   10043000,  214387316, c++, iotlab1, mult, 1
1447707.exe ,  1.68,  0.15,  0.10,  0.08,  0.00,  151820348,  139012000,   12908000,  198619669, c++, iotlab1, mult, 1
1447707.exe ,  1.79,  0.16,  0.11,  0.08,  0.00,  162585109,  154622000,    8032000,  212824342, c++, iotlab1, mult, 1
1447707.exe ,  1.73,  0.15,  0.10,  0.08,  0.00,  156252493,  147285000,    9017000,  207098955, c++, iotlab1, mult, 1
1447707.exe ,  1.87,  0.16,  0.11,  0.09,  0.00,  167686324,  152813000,   14981000,  216617216, c++, iotlab1, mult, 1
1447707.exe ,  1.82,  0.16,  0.11,  0.09,  0.00,  166413792,  153660000,   12887000,  214581495, c++, iotlab1, mult, 1
1447707.exe ,  1.80,  0.16,  0.11,  0.08,  0.00,  163481955,  153636000,    9976000,  211732769, c++, iotlab1, mult, 1
1447707.exe ,  1.69,  0.15,  0.10,  0.08,  0.00,  151206585,  136258000,   15028000,  197533706, c++, iotlab1, mult, 1
1526865.exe ,  7.85,  0.68,  0.47,  0.41,  0.00,  702479464,  637566000,   65057000,  748156016, c++, iotlab1, mult, 1
1526865.exe ,  9.15,  0.79,  0.54,  0.46,  0.00,  812308880,  739300000,   72930000,  856365246, c++, iotlab1, mult, 1
1526865.exe ,  8.27,  0.72,  0.50,  0.43,  0.00,  743163448,  667276000,   76031000,  792171390, c++, iotlab1, mult, 1
1526865.exe ,  7.59,  0.66,  0.45,  0.39,  0.00,  679473823,  617442000,   62044000,  725762036, c++, iotlab1, mult, 1
1526865.exe ,  7.74,  0.67,  0.46,  0.40,  0.00,  693658938,  621776000,   71974000,  739000198, c++, iotlab1, mult, 1
1526865.exe ,  7.67,  0.67,  0.46,  0.40,  0.00,  685889350,  621775000,   64079000,  728914535, c++, iotlab1, mult, 1
1526865.exe ,  8.03,  0.69,  0.48,  0.41,  0.00,  713026141,  638140000,   75016000,  760853099, c++, iotlab1, mult, 1
1526865.exe ,  7.86,  0.68,  0.47,  0.41,  0.00,  702638551,  634889000,   67881000,  750214397, c++, iotlab1, mult, 1
1526865.exe ,  7.95,  0.69,  0.48,  0.41,  0.00,  713355264,  636414000,   77050000,  761658702, c++, iotlab1, mult, 1
1526865.exe ,  8.05,  0.70,  0.49,  0.42,  0.00,  728516291,  643681000,   84957000,  774235213, c++, iotlab1, mult, 1
1848211.exe ,  4.57,  0.40,  0.28,  0.21,  0.00,  420650454,  411699000,    9015000,  469156090, c++, iotlab1, mult, 1
1848211.exe ,  4.46,  0.39,  0.27,  0.21,  0.00,  407675527,  399760000,    8015000,  453808349, c++, iotlab1, mult, 1
1848211.exe ,  4.40,  0.39,  0.27,  0.20,  0.00,  399805308,  393831000,    6012000,  446455440, c++, iotlab1, mult, 1
1848211.exe ,  4.61,  0.41,  0.28,  0.21,  0.00,  420830333,  407766000,   12992000,  467047879, c++, iotlab1, mult, 1
1848211.exe ,  4.52,  0.40,  0.27,  0.21,  0.00,  410677389,  403707000,    7012000,  459711735, c++, iotlab1, mult, 1
1848211.exe ,  4.37,  0.38,  0.27,  0.20,  0.00,  400597357,  393660000,    7011000,  448154998, c++, iotlab1, mult, 1
1848211.exe ,  4.35,  0.38,  0.27,  0.20,  0.00,  397317382,  388150000,    9003000,  443046739, c++, iotlab1, mult, 1
1848211.exe ,  4.45,  0.39,  0.27,  0.20,  0.00,  403911220,  397042000,    7000000,  448941363, c++, iotlab1, mult, 1
1848211.exe ,  4.42,  0.39,  0.27,  0.20,  0.00,  404183695,  399311000,    4991000,  451190979, c++, iotlab1, mult, 1
1848211.exe ,  4.34,  0.39,  0.27,  0.20,  0.00,  398841866,  393896000,    4998000,  445246500, c++, iotlab1, mult, 1
1928955.exe ,  1.79,  0.16,  0.11,  0.09,  0.00,  163617963,  142608000,   21089000,  212184761, c++, iotlab1, mult, 1
1928955.exe ,  1.83,  0.16,  0.11,  0.09,  0.00,  168532314,  143847000,   24801000,  217021343, c++, iotlab1, mult, 1
1928955.exe ,  1.68,  0.15,  0.10,  0.08,  0.00,  152614327,  131895000,   20825000,  201189259, c++, iotlab1, mult, 1
1928955.exe ,  1.72,  0.15,  0.11,  0.08,  0.00,  156967469,  130047000,   27009000,  205322434, c++, iotlab1, mult, 1
1928955.exe ,  1.72,  0.15,  0.11,  0.08,  0.00,  158356554,  130533000,   27900000,  207086693, c++, iotlab1, mult, 1
1928955.exe ,  1.75,  0.15,  0.11,  0.09,  0.00,  156746717,  130064000,   26807000,  205818152, c++, iotlab1, mult, 1
1928955.exe ,  1.74,  0.15,  0.10,  0.08,  0.00,  155340282,  128350000,   27073000,  201214306, c++, iotlab1, mult, 1
1928955.exe ,  1.68,  0.15,  0.10,  0.08,  0.00,  152947425,  131018000,   22003000,  196604937, c++, iotlab1, mult, 1
1928955.exe ,  1.82,  0.16,  0.11,  0.09,  0.00,  165104598,  143181000,   22027000,  216127779, c++, iotlab1, mult, 1
1928955.exe ,  1.67,  0.15,  0.10,  0.08,  0.00,  153430270,  127438000,   26089000,  202538777, c++, iotlab1, mult, 1
209081.exe  ,  2.43,  0.21,  0.15,  0.11,  0.00,  222151941,  206229000,   16017000,  271137735, c++, iotlab1, mult, 1
209081.exe  ,  2.46,  0.22,  0.15,  0.12,  0.00,  227049731,  209137000,   18011000,  275382919, c++, iotlab1, mult, 1
209081.exe  ,  2.54,  0.22,  0.16,  0.12,  0.00,  233919006,  217045000,   17003000,  284469247, c++, iotlab1, mult, 1
209081.exe  ,  2.49,  0.22,  0.15,  0.12,  0.00,  229636102,  208777000,   20977000,  277654756, c++, iotlab1, mult, 1
209081.exe  ,  2.41,  0.21,  0.15,  0.11,  0.00,  219112718,  200172000,   19016000,  264859009, c++, iotlab1, mult, 1
209081.exe  ,  2.49,  0.22,  0.15,  0.12,  0.00,  227726458,  214761000,   13046000,  275472142, c++, iotlab1, mult, 1
209081.exe  ,  2.50,  0.22,  0.15,  0.12,  0.00,  228109508,  209198000,   19018000,  278138465, c++, iotlab1, mult, 1
209081.exe  ,  2.57,  0.23,  0.16,  0.12,  0.00,  236458464,  211469000,   25055000,  285403948, c++, iotlab1, mult, 1
209081.exe  ,  2.50,  0.22,  0.15,  0.12,  0.00,  230987776,  215020000,   16076000,  280585006, c++, iotlab1, mult, 1
209081.exe  ,  2.47,  0.21,  0.15,  0.12,  0.00,  223997103,  203062000,   21006000,  271261969, c++, iotlab1, mult, 1
2149463.exe ,  4.89,  0.44,  0.30,  0.23,  0.00,  450836100,  433949000,   16998000,  502005835, c++, iotlab1, mult, 1
2149463.exe ,  4.82,  0.42,  0.29,  0.22,  0.00,  438729149,  419828000,   18992000,  485639510, c++, iotlab1, mult, 1
2149463.exe ,  4.76,  0.42,  0.29,  0.22,  0.00,  438034398,  423130000,   15004000,  486529814, c++, iotlab1, mult, 1
2149463.exe ,  4.86,  0.43,  0.30,  0.23,  0.00,  449354417,  434427000,   15014000,  498377009, c++, iotlab1, mult, 1
2149463.exe ,  4.84,  0.43,  0.30,  0.23,  0.00,  448463794,  430538000,   18022000,  496111384, c++, iotlab1, mult, 1
2149463.exe ,  4.95,  0.44,  0.30,  0.23,  0.00,  452113320,  433273000,   18968000,  501946680, c++, iotlab1, mult, 1
2149463.exe ,  4.85,  0.43,  0.30,  0.23,  0.00,  450623135,  434677000,   16024000,  502035649, c++, iotlab1, mult, 1
2149463.exe ,  4.72,  0.42,  0.29,  0.22,  0.00,  432463491,  409513000,   23028000,  477783525, c++, iotlab1, mult, 1
2149463.exe ,  4.84,  0.43,  0.30,  0.22,  0.00,  443159782,  427156000,   16005000,  490404301, c++, iotlab1, mult, 1
2149463.exe ,  4.84,  0.43,  0.30,  0.23,  0.00,  447075304,  430159000,   17006000,  495070002, c++, iotlab1, mult, 1
