file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1285040.exe ,  7.84,  2.78,  2.64,  0.24,  0.00,  466079021,  419157000,    6985000,  587452509, c++, iotlab1, mult, 8
1285040.exe ,  6.99,  2.86,  2.75,  0.20,  0.00,  395310792,  390236000,    5003000,  408314478, c++, iotlab1, mult, 8
1285040.exe ,  6.97,  2.88,  2.77,  0.20,  0.00,  395498196,  390448000,    4992000,  409030502, c++, iotlab1, mult, 8
1285040.exe ,  6.99,  2.88,  2.76,  0.20,  0.00,  395676585,  390625000,    4995000,  408598387, c++, iotlab1, mult, 8
1285040.exe ,  6.97,  2.91,  2.79,  0.20,  0.00,  395462455,  387367000,    7986000,  408563721, c++, iotlab1, mult, 8
1285040.exe ,  7.02,  2.86,  2.75,  0.20,  0.00,  399734018,  395696000,    3996000,  413723857, c++, iotlab1, mult, 8
1285040.exe ,  6.98,  2.89,  2.77,  0.20,  0.00,  396755350,  388710000,    7994000,  409762516, c++, iotlab1, mult, 8
1285040.exe ,  7.00,  2.90,  2.79,  0.20,  0.00,  395407740,  389117000,    5986000,  408578005, c++, iotlab1, mult, 8
1285040.exe ,  6.98,  2.91,  2.79,  0.20,  0.00,  395606595,  390547000,    5007000,  408591798, c++, iotlab1, mult, 8
1285040.exe ,  6.99,  2.87,  2.75,  0.20,  0.00,  397154950,  394110000,    3000000,  410135774, c++, iotlab1, mult, 8
1369343.exe ,  9.40,  4.05,  3.90,  0.26,  0.00,  508459489,  502318000,    6003000,  521788666, c++, iotlab1, mult, 8
1369343.exe ,  9.43,  4.08,  3.93,  0.26,  0.00,  512347500,  505230000,    6989000,  525540328, c++, iotlab1, mult, 8
1369343.exe ,  9.44,  4.08,  3.92,  0.27,  0.00,  513459214,  511400000,    2001000,  527124703, c++, iotlab1, mult, 8
1369343.exe ,  9.44,  4.08,  3.92,  0.26,  0.00,  511256466,  507194000,    4001000,  524277504, c++, iotlab1, mult, 8
1369343.exe ,  9.45,  4.06,  3.91,  0.26,  0.00,  510686259,  502636000,    7994000,  523596660, c++, iotlab1, mult, 8
1369343.exe ,  9.45,  4.07,  3.90,  0.26,  0.00,  509334841,  502224000,    7003000,  522382955, c++, iotlab1, mult, 8
1369343.exe ,  9.44,  4.06,  3.91,  0.26,  0.00,  509846953,  502808000,    7011000,  522852916, c++, iotlab1, mult, 8
1369343.exe ,  9.54,  4.07,  3.92,  0.26,  0.00,  511063768,  506955000,    3999000,  523903032, c++, iotlab1, mult, 8
1369343.exe ,  9.41,  4.07,  3.91,  0.26,  0.00,  510672475,  503652000,    6995000,  523566215, c++, iotlab1, mult, 8
1369343.exe ,  9.40,  4.07,  3.92,  0.26,  0.00,  511247654,  506210000,    5002000,  524254016, c++, iotlab1, mult, 8
1591395.exe ,  6.38,  2.62,  2.51,  0.18,  0.00,  364001286,  360958000,    2999000,  377454508, c++, iotlab1, mult, 8
1591395.exe ,  6.37,  2.62,  2.50,  0.18,  0.00,  363462503,  359413000,    3993000,  376397253, c++, iotlab1, mult, 8
1591395.exe ,  6.36,  2.60,  2.49,  0.19,  0.00,  366977118,  364870000,    1999000,  380816663, c++, iotlab1, mult, 8
1591395.exe ,  6.38,  2.64,  2.53,  0.18,  0.00,  363781325,  361747000,    2004000,  377222730, c++, iotlab1, mult, 8
1591395.exe ,  6.40,  2.58,  2.47,  0.19,  0.00,  365707505,  362639000,    2997000,  379060016, c++, iotlab1, mult, 8
1591395.exe ,  6.42,  2.60,  2.48,  0.19,  0.00,  363707480,  359661000,    3996000,  377163270, c++, iotlab1, mult, 8
1591395.exe ,  6.38,  2.61,  2.49,  0.18,  0.00,  363345858,  360310000,    2994000,  376811044, c++, iotlab1, mult, 8
1591395.exe ,  6.37,  2.63,  2.52,  0.18,  0.00,  364411022,  362381000,    2002000,  377215634, c++, iotlab1, mult, 8
1591395.exe ,  6.39,  2.64,  2.53,  0.18,  0.00,  363140129,  360099000,    3000000,  375884117, c++, iotlab1, mult, 8
1591395.exe ,  6.40,  2.63,  2.52,  0.19,  0.00,  364314637,  361247000,    3002000,  378060571, c++, iotlab1, mult, 8
1782229.exe ,  6.46,  2.68,  2.57,  0.18,  0.00,  364054784,  362016000,    2000000,  376908205, c++, iotlab1, mult, 8
1782229.exe ,  6.46,  2.69,  2.59,  0.18,  0.00,  363940698,  358897000,    4998000,  376799232, c++, iotlab1, mult, 8
1782229.exe ,  6.52,  2.69,  2.58,  0.19,  0.00,  366453840,  363224000,    2993000,  379371555, c++, iotlab1, mult, 8
1782229.exe ,  6.46,  2.67,  2.56,  0.18,  0.00,  363672460,  358501000,    4993000,  376878607, c++, iotlab1, mult, 8
1782229.exe ,  6.48,  2.69,  2.58,  0.18,  0.00,  364235783,  362192000,    2001000,  377265686, c++, iotlab1, mult, 8
1782229.exe ,  6.46,  2.72,  2.61,  0.18,  0.00,  364110681,  360021000,    4000000,  378090884, c++, iotlab1, mult, 8
