file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1055487.exe ,  3.55,  1.12,  1.04,  0.13,  0.00,  230562914,  134849000,   10063000,  310539373, c++, iotlab1, mult, 15
1055487.exe ,  2.30,  1.14,  1.11,  0.06,  0.00,  102278414,   98245000,    4010000,  114700185, c++, iotlab1, mult, 15
1055487.exe ,  2.29,  1.11,  1.08,  0.06,  0.00,  102429354,   99352000,    3010000,  114681693, c++, iotlab1, mult, 15
1055487.exe ,  2.24,  1.13,  1.10,  0.06,  0.00,  101024537,   97000000,    4000000,  113456518, c++, iotlab1, mult, 15
1055487.exe ,  2.24,  1.11,  1.08,  0.06,  0.00,  102193088,   97133000,    5006000,  114526349, c++, iotlab1, mult, 15
1055487.exe ,  2.23,  1.12,  1.09,  0.06,  0.00,  101040813,   93005000,    8000000,  113332855, c++, iotlab1, mult, 15
1055487.exe ,  2.25,  1.13,  1.10,  0.06,  0.00,  101821763,   97809000,    3992000,  114190391, c++, iotlab1, mult, 15
1055487.exe ,  2.25,  1.13,  1.09,  0.06,  0.00,  101376951,   92325000,    9031000,  113839125, c++, iotlab1, mult, 15
1055487.exe ,  2.26,  1.14,  1.11,  0.06,  0.00,  101426984,   98396000,    3012000,  113822881, c++, iotlab1, mult, 15
1055487.exe ,  2.22,  1.11,  1.09,  0.06,  0.00,  102315540,   98214000,    4008000,  114658161, c++, iotlab1, mult, 15
1085914.exe ,  2.22,  1.11,  1.08,  0.06,  0.00,  100717392,   97639000,    3019000,  112976155, c++, iotlab1, mult, 15
1085914.exe ,  2.26,  1.12,  1.08,  0.06,  0.00,  101563926,   97543000,    3981000,  113772496, c++, iotlab1, mult, 15
1085914.exe ,  2.27,  1.14,  1.10,  0.06,  0.00,  101115036,   96967000,    3998000,  113472437, c++, iotlab1, mult, 15
1085914.exe ,  2.27,  1.14,  1.10,  0.06,  0.00,  101576258,   98551000,    2986000,  113770695, c++, iotlab1, mult, 15
1085914.exe ,  2.26,  1.12,  1.09,  0.06,  0.00,  101909283,   97846000,    3993000,  114157022, c++, iotlab1, mult, 15
1085914.exe ,  2.25,  1.13,  1.10,  0.06,  0.00,  100861671,   97754000,    3023000,  113233127, c++, iotlab1, mult, 15
1085914.exe ,  2.23,  1.11,  1.08,  0.06,  0.00,  100875436,   95853000,    4992000,  113192352, c++, iotlab1, mult, 15
1085914.exe ,  2.32,  1.16,  1.13,  0.06,  0.00,  104236012,  100126000,    4005000,  116517908, c++, iotlab1, mult, 15
1085914.exe ,  2.25,  1.12,  1.09,  0.06,  0.00,  100990935,   96843000,    3993000,  113427065, c++, iotlab1, mult, 15
1085914.exe ,  2.23,  1.11,  1.07,  0.06,  0.00,  100411927,   94417000,    5963000,  112723611, c++, iotlab1, mult, 15
1102079.exe ,  2.29,  1.15,  1.11,  0.06,  0.00,  102556440,   96382000,    6023000,  114766848, c++, iotlab1, mult, 15
1102079.exe ,  2.28,  1.14,  1.10,  0.06,  0.00,  103002082,   99980000,    2999000,  115412633, c++, iotlab1, mult, 15
1102079.exe ,  2.25,  1.12,  1.09,  0.06,  0.00,  102876506,   98863000,    3994000,  115105731, c++, iotlab1, mult, 15
1102079.exe ,  2.24,  1.13,  1.10,  0.06,  0.00,  101011834,   96906000,    3996000,  113314489, c++, iotlab1, mult, 15
1102079.exe ,  2.25,  1.12,  1.10,  0.06,  0.00,  101275071,   95136000,    6008000,  113633547, c++, iotlab1, mult, 15
1102079.exe ,  2.25,  1.12,  1.10,  0.06,  0.00,  100944469,   98835000,    2017000,  113180252, c++, iotlab1, mult, 15
1102079.exe ,  2.24,  1.12,  1.10,  0.06,  0.00,  101355759,   95125000,    5945000,  113721124, c++, iotlab1, mult, 15
1102079.exe ,  2.25,  1.13,  1.10,  0.06,  0.00,  101008658,   97912000,    2997000,  113569800, c++, iotlab1, mult, 15
1102079.exe ,  2.26,  1.12,  1.10,  0.06,  0.00,  101648197,   96600000,    5031000,  114039783, c++, iotlab1, mult, 15
1102079.exe ,  2.26,  1.12,  1.08,  0.06,  0.00,  102341521,   95364000,    6953000,  114611643, c++, iotlab1, mult, 15
1192664.exe ,  2.25,  1.11,  1.08,  0.06,  0.00,  100885925,   94979000,    5936000,  113288462, c++, iotlab1, mult, 15
1192664.exe ,  2.22,  1.11,  1.07,  0.06,  0.00,  100381448,   94357000,    6022000,  112733673, c++, iotlab1, mult, 15
1192664.exe ,  2.23,  1.11,  1.08,  0.06,  0.00,  102377845,  100354000,    2007000,  114728503, c++, iotlab1, mult, 15
1192664.exe ,  2.26,  1.13,  1.09,  0.06,  0.00,  102240091,   98240000,    3969000,  114466536, c++, iotlab1, mult, 15
1192664.exe ,  2.31,  1.13,  1.10,  0.06,  0.00,  104197450,   99177000,    5008000,  116584935, c++, iotlab1, mult, 15
1192664.exe ,  2.29,  1.12,  1.09,  0.06,  0.00,  102121916,   99091000,    3002000,  114341705, c++, iotlab1, mult, 15
1192664.exe ,  2.23,  1.13,  1.10,  0.06,  0.00,  101149644,   97024000,    4001000,  113402916, c++, iotlab1, mult, 15
1192664.exe ,  2.24,  1.12,  1.09,  0.06,  0.00,  100950055,   97829000,    2994000,  113443645, c++, iotlab1, mult, 15
