file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1175601.exe ,  0.12,  0.05,  0.04,  0.00,  0.00,    6739360,    2689000,     896000,   60072967, c++, iotlab1, sing, 0
1175601.exe ,  0.09,  0.04,  0.03,  0.00,  0.00,    3616676,    2729000,     909000,   15741431, c++, iotlab1, sing, 0
1175601.exe ,  0.07,  0.03,  0.03,  0.00,  0.00,    3649722,    1825000,    1825000,   15817300, c++, iotlab1, sing, 0
1175601.exe ,  0.09,  0.04,  0.03,  0.00,  0.00,    3591138,    2706000,     902000,   15694013, c++, iotlab1, sing, 0
1175601.exe ,  0.08,  0.04,  0.03,  0.00,  0.00,    3518793,    2653000,     884000,   15682953, c++, iotlab1, sing, 0
1175601.exe ,  0.09,  0.04,  0.04,  0.00,  0.00,    3629576,    2713000,     904000,   15860173, c++, iotlab1, sing, 0
1175601.exe ,  0.06,  0.03,  0.04,  0.00,  0.00,    3608807,    2721000,     907000,   15818104, c++, iotlab1, sing, 0
1175601.exe ,  0.08,  0.04,  0.03,  0.00,  0.00,    3601818,    1811000,    1811000,   15872600, c++, iotlab1, sing, 0
1175601.exe ,  0.07,  0.03,  0.03,  0.00,  0.00,    3499516,    1768000,    1768000,   15598161, c++, iotlab1, sing, 0
1175601.exe ,  0.08,  0.04,  0.03,  0.00,  0.00,    3655152,    2751000,     917000,   15955108, c++, iotlab1, sing, 0
1315752.exe ,  0.07,  0.03,  0.04,  0.00,  0.00,    3674227,    1847000,    1847000,   15811953, c++, iotlab1, sing, 0
1315752.exe ,  0.06,  0.03,  0.03,  0.00,  0.00,    3543037,    2368000,    1184000,   15722160, c++, iotlab1, sing, 0
1315752.exe ,  0.07,  0.04,  0.03,  0.00,  0.00,    3617112,    2724000,     908000,   15784182, c++, iotlab1, sing, 0
1315752.exe ,  0.07,  0.03,  0.03,  0.00,  0.00,    3594118,    3613000,          0,   15615228, c++, iotlab1, sing, 0
1315752.exe ,  0.09,  0.04,  0.03,  0.00,  0.00,    3600581,    2713000,     904000,   15716197, c++, iotlab1, sing, 0
1315752.exe ,  0.07,  0.03,  0.03,  0.00,  0.00,    3551129,    3564000,          0,   15690026, c++, iotlab1, sing, 0
1315752.exe ,  0.09,  0.04,  0.03,  0.00,  0.00,    3625086,    3640000,          0,   15860353, c++, iotlab1, sing, 0
1315752.exe ,  0.09,  0.04,  0.04,  0.00,  0.00,    3634378,    2422000,    1211000,   15715224, c++, iotlab1, sing, 0
1315752.exe ,  0.06,  0.03,  0.04,  0.00,  0.00,    3616794,    2715000,     905000,   15798292, c++, iotlab1, sing, 0
1315752.exe ,  0.09,  0.04,  0.03,  0.00,  0.00,    3659766,    2758000,     919000,   15830347, c++, iotlab1, sing, 0
1322787.exe ,  0.53,  0.24,  0.23,  0.02,  0.00,   24643536,   15738000,    8852000,   36916679, c++, iotlab1, sing, 0
1322787.exe ,  0.54,  0.23,  0.23,  0.02,  0.00,   24233648,   17195000,    7080000,   36457420, c++, iotlab1, sing, 0
1322787.exe ,  0.53,  0.24,  0.23,  0.02,  0.00,   24124977,   19139000,    5036000,   36439948, c++, iotlab1, sing, 0
1322787.exe ,  0.54,  0.24,  0.23,  0.02,  0.00,   24328500,   17557000,    6827000,   36593311, c++, iotlab1, sing, 0
1322787.exe ,  0.56,  0.24,  0.23,  0.02,  0.00,   24193886,   17178000,    7073000,   36379308, c++, iotlab1, sing, 0
1322787.exe ,  0.54,  0.24,  0.23,  0.02,  0.00,   24207883,   15528000,    8734000,   36457844, c++, iotlab1, sing, 0
1322787.exe ,  0.55,  0.25,  0.24,  0.02,  0.00,   24781299,   16866000,    7937000,   36992517, c++, iotlab1, sing, 0
1322787.exe ,  0.53,  0.23,  0.22,  0.02,  0.00,   24191630,   19183000,    5048000,   36292966, c++, iotlab1, sing, 0
1322787.exe ,  0.53,  0.24,  0.24,  0.02,  0.00,   24555056,   15737000,    8852000,   36834779, c++, iotlab1, sing, 0
1322787.exe ,  0.54,  0.23,  0.22,  0.02,  0.00,   24301708,   16574000,    7799000,   36470493, c++, iotlab1, sing, 0
1323960.exe ,  0.24,  0.11,  0.10,  0.01,  0.00,   10318793,    4132000,    6198000,   22591910, c++, iotlab1, sing, 0
1323960.exe ,  0.24,  0.11,  0.10,  0.01,  0.00,   10354248,    7254000,    3108000,   22595338, c++, iotlab1, sing, 0
1323960.exe ,  0.22,  0.10,  0.10,  0.01,  0.00,   10370849,    4152000,    6229000,   22676636, c++, iotlab1, sing, 0
1323960.exe ,  0.24,  0.10,  0.09,  0.01,  0.00,   10298337,    5153000,    5153000,   22569930, c++, iotlab1, sing, 0
1323960.exe ,  0.24,  0.11,  0.10,  0.01,  0.00,   10511579,    5736000,    4780000,   22796843, c++, iotlab1, sing, 0
1323960.exe ,  0.21,  0.09,  0.09,  0.01,  0.00,   10301665,    4124000,    6186000,   22422522, c++, iotlab1, sing, 0
1323960.exe ,  0.21,  0.09,  0.09,  0.01,  0.00,   10481397,    4760000,    5712000,   22562760, c++, iotlab1, sing, 0
1323960.exe ,  0.24,  0.11,  0.10,  0.01,  0.00,   10269406,    4104000,    6157000,   22514990, c++, iotlab1, sing, 0
1323960.exe ,  0.21,  0.09,  0.10,  0.01,  0.00,   10522437,    6289000,    4193000,   22800061, c++, iotlab1, sing, 0
1323960.exe ,  0.24,  0.10,  0.10,  0.01,  0.00,   10405224,    4165000,    6248000,   22681991, c++, iotlab1, sing, 0
1326566.exe ,  0.44,  0.19,  0.18,  0.02,  0.00,   20001856,   11943000,    7962000,   32204349, c++, iotlab1, sing, 0
1326566.exe ,  0.41,  0.17,  0.17,  0.01,  0.00,   19703076,   13488000,    6225000,   31997672, c++, iotlab1, sing, 0
1326566.exe ,  0.39,  0.16,  0.16,  0.01,  0.00,   19960324,   12987000,    6993000,   32267832, c++, iotlab1, sing, 0
1326566.exe ,  0.41,  0.17,  0.16,  0.01,  0.00,   19877465,   10941000,    8951000,   32082059, c++, iotlab1, sing, 0
