file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1044060.exe ,  3.75,  1.36,  1.29,  0.12,  0.00,  210817415,  135883000,   14196000,  387341208, c++, iotlab1, sing, 25
1044060.exe ,  2.82,  1.39,  1.35,  0.07,  0.00,  126397942,  119684000,    7040000,  138763499, c++, iotlab1, sing, 25
1044060.exe ,  2.85,  1.41,  1.37,  0.08,  0.00,  128285256,  119585000,    9044000,  140466897, c++, iotlab1, sing, 25
1044060.exe ,  2.79,  1.38,  1.35,  0.08,  0.00,  126729642,  117966000,    9074000,  139023933, c++, iotlab1, sing, 25
1044060.exe ,  2.81,  1.37,  1.34,  0.08,  0.00,  128041794,  114302000,   14037000,  140266140, c++, iotlab1, sing, 25
1044060.exe ,  2.82,  1.38,  1.34,  0.08,  0.00,  127960770,  117222000,   11020000,  140246395, c++, iotlab1, sing, 25
1044060.exe ,  2.77,  1.36,  1.33,  0.07,  0.00,  126491293,  112777000,   13972000,  138689767, c++, iotlab1, sing, 25
1044060.exe ,  2.83,  1.39,  1.36,  0.08,  0.00,  127530354,  114729000,   13083000,  139736524, c++, iotlab1, sing, 25
1044060.exe ,  2.80,  1.38,  1.35,  0.08,  0.00,  127835756,  114082000,   14010000,  140032118, c++, iotlab1, sing, 25
1044060.exe ,  2.80,  1.40,  1.37,  0.08,  0.00,  127052416,  118243000,    9018000,  139371202, c++, iotlab1, sing, 25
1056877.exe ,  2.69,  1.33,  1.29,  0.07,  0.00,  121505709,  116825000,    4992000,  133701849, c++, iotlab1, sing, 25
1056877.exe ,  2.65,  1.31,  1.27,  0.07,  0.00,  120798360,  115130000,    6006000,  133012583, c++, iotlab1, sing, 25
1056877.exe ,  2.67,  1.31,  1.28,  0.07,  0.00,  121667228,  117949000,    4032000,  134008328, c++, iotlab1, sing, 25
1056877.exe ,  2.65,  1.32,  1.28,  0.07,  0.00,  121159238,  111339000,   10030000,  133399211, c++, iotlab1, sing, 25
1056877.exe ,  2.61,  1.30,  1.28,  0.07,  0.00,  120359946,  115536000,    5023000,  132727807, c++, iotlab1, sing, 25
1056877.exe ,  2.74,  1.35,  1.30,  0.08,  0.00,  123030233,  116226000,    7013000,  135373092, c++, iotlab1, sing, 25
1056877.exe ,  2.67,  1.32,  1.28,  0.08,  0.00,  121394152,  115658000,    6034000,  133738310, c++, iotlab1, sing, 25
1056877.exe ,  2.66,  1.32,  1.28,  0.07,  0.00,  121463683,  113693000,    7978000,  133670010, c++, iotlab1, sing, 25
1056877.exe ,  2.63,  1.30,  1.26,  0.07,  0.00,  120653681,  117911000,    3023000,  133110499, c++, iotlab1, sing, 25
1056877.exe ,  2.70,  1.31,  1.27,  0.08,  0.00,  121430473,  116720000,    4988000,  133750872, c++, iotlab1, sing, 25
1110958.exe ,  1.14,  0.55,  0.53,  0.04,  0.00,   51404428,   48525000,    2970000,   63723348, c++, iotlab1, sing, 25
1110958.exe ,  1.18,  0.54,  0.52,  0.04,  0.00,   51707578,   48793000,    2987000,   63885832, c++, iotlab1, sing, 25
1110958.exe ,  1.16,  0.55,  0.54,  0.04,  0.00,   52570454,   50523000,    2020000,   64871198, c++, iotlab1, sing, 25
1110958.exe ,  1.09,  0.52,  0.51,  0.03,  0.00,   50582408,   45741000,    4971000,   62951309, c++, iotlab1, sing, 25
1110958.exe ,  1.13,  0.53,  0.51,  0.04,  0.00,   50563076,   48495000,    2020000,   62864321, c++, iotlab1, sing, 25
1110958.exe ,  1.14,  0.54,  0.52,  0.04,  0.00,   51468076,   48607000,    2975000,   63837661, c++, iotlab1, sing, 25
1110958.exe ,  1.14,  0.55,  0.53,  0.04,  0.00,   51400793,   49464000,    2018000,   63682484, c++, iotlab1, sing, 25
1110958.exe ,  1.15,  0.55,  0.53,  0.04,  0.00,   52009322,   50010000,    2000000,   64200401, c++, iotlab1, sing, 25
1110958.exe ,  1.15,  0.54,  0.51,  0.04,  0.00,   51171548,   50218000,    1004000,   63409489, c++, iotlab1, sing, 25
1110958.exe ,  1.14,  0.52,  0.51,  0.04,  0.00,   52220252,   50284000,    2011000,   64478701, c++, iotlab1, sing, 25
1196025.exe ,  1.14,  0.50,  0.48,  0.04,  0.00,   54674061,   52703000,    2027000,   67392561, c++, iotlab1, sing, 25
1196025.exe ,  1.17,  0.53,  0.52,  0.04,  0.00,   53211350,   51274000,    2010000,   65547925, c++, iotlab1, sing, 25
1196025.exe ,  1.16,  0.55,  0.52,  0.04,  0.00,   52197401,   46244000,    6031000,   64457470, c++, iotlab1, sing, 25
1196025.exe ,  1.12,  0.53,  0.52,  0.04,  0.00,   52099832,   48138000,    4011000,   64413166, c++, iotlab1, sing, 25
1196025.exe ,  1.14,  0.54,  0.53,  0.04,  0.00,   52296482,   52362000,          0,   64617019, c++, iotlab1, sing, 25
1196025.exe ,  1.16,  0.55,  0.53,  0.04,  0.00,   52787065,   48860000,    3988000,   65142132, c++, iotlab1, sing, 25
1196025.exe ,  1.15,  0.53,  0.52,  0.04,  0.00,   52996339,   50059000,    3003000,   65457832, c++, iotlab1, sing, 25
1196025.exe ,  1.14,  0.54,  0.52,  0.04,  0.00,   52818225,   51847000,    1016000,   64944364, c++, iotlab1, sing, 25
1196025.exe ,  1.14,  0.53,  0.52,  0.04,  0.00,   52552679,   47658000,    4964000,   64978252, c++, iotlab1, sing, 25
1196025.exe ,  1.18,  0.56,  0.54,  0.04,  0.00,   53700785,   48792000,    4978000,   65988307, c++, iotlab1, sing, 25
1313602.exe ,  1.11,  0.50,  0.50,  0.04,  0.00,   51668334,   48732000,    2983000,   64810636, c++, iotlab1, sing, 25
1313602.exe ,  1.13,  0.53,  0.52,  0.04,  0.00,   50800276,   47800000,    3051000,   63124375, c++, iotlab1, sing, 25
1313602.exe ,  1.12,  0.52,  0.50,  0.04,  0.00,   51338492,   47352000,    4030000,   63504941, c++, iotlab1, sing, 25
1313602.exe ,  1.19,  0.55,  0.54,  0.04,  0.00,   52266980,   49267000,    2956000,   64555960, c++, iotlab1, sing, 25
1313602.exe ,  1.13,  0.53,  0.51,  0.04,  0.00,   51824317,   47874000,    3989000,   64115034, c++, iotlab1, sing, 25
1313602.exe ,  1.14,  0.53,  0.51,  0.04,  0.00,   52439643,   49510000,    2970000,   64780620, c++, iotlab1, sing, 25
1313602.exe ,  1.12,  0.53,  0.51,  0.04,  0.00,   51649069,   49654000,    2026000,   64045719, c++, iotlab1, sing, 25
1313602.exe ,  1.11,  0.53,  0.51,  0.04,  0.00,   50705988,   46768000,    3980000,   62961530, c++, iotlab1, sing, 25
1313602.exe ,  1.12,  0.53,  0.51,  0.04,  0.00,   51554223,   48567000,    3035000,   63874350, c++, iotlab1, sing, 25
1313602.exe ,  1.12,  0.52,  0.51,  0.04,  0.00,   50742155,   48789000,    1991000,   63093012, c++, iotlab1, sing, 25
1333327.exe ,  1.11,  0.49,  0.47,  0.04,  0.00,   52106135,   51135000,    1002000,   65005188, c++, iotlab1, sing, 25
1333327.exe ,  1.10,  0.49,  0.47,  0.04,  0.00,   52891252,   48050000,    4903000,   65201544, c++, iotlab1, sing, 25
1333327.exe ,  1.10,  0.50,  0.48,  0.04,  0.00,   51099738,   46121000,    5013000,   63287775, c++, iotlab1, sing, 25
1333327.exe ,  1.15,  0.54,  0.52,  0.04,  0.00,   51107109,   49155000,    2006000,   63420321, c++, iotlab1, sing, 25
1333327.exe ,  1.12,  0.52,  0.50,  0.04,  0.00,   50776080,   45751000,    4973000,   63233204, c++, iotlab1, sing, 25
1333327.exe ,  1.10,  0.50,  0.49,  0.04,  0.00,   51960763,   45962000,    5995000,   64226115, c++, iotlab1, sing, 25
1333327.exe ,  1.11,  0.51,  0.50,  0.04,  0.00,   51152581,   45277000,    5905000,   63455976, c++, iotlab1, sing, 25
1333327.exe ,  1.11,  0.52,  0.51,  0.04,  0.00,   51268462,   48173000,    3010000,   63709870, c++, iotlab1, sing, 25
1333327.exe ,  1.11,  0.52,  0.50,  0.04,  0.00,   50907304,   45915000,    4990000,   63335893, c++, iotlab1, sing, 25
1333327.exe ,  1.15,  0.54,  0.52,  0.04,  0.00,   51652881,   49583000,    2023000,   64009050, c++, iotlab1, sing, 25
1383313.exe ,  2.34,  1.16,  1.13,  0.06,  0.00,  105484451,  103480000,    2009000,  117787356, c++, iotlab1, sing, 25
1383313.exe ,  2.40,  1.16,  1.12,  0.07,  0.00,  106557179,  101647000,    4982000,  118870782, c++, iotlab1, sing, 25
1383313.exe ,  2.35,  1.12,  1.08,  0.06,  0.00,  107183406,  103219000,    4008000,  119635837, c++, iotlab1, sing, 25
1383313.exe ,  2.33,  1.14,  1.11,  0.06,  0.00,  105002441,  100996000,    3999000,  117531458, c++, iotlab1, sing, 25
1383313.exe ,  2.35,  1.14,  1.10,  0.07,  0.00,  106230046,  101286000,    5014000,  118546928, c++, iotlab1, sing, 25
1383313.exe ,  2.33,  1.13,  1.10,  0.06,  0.00,  105010396,  104062000,    1000000,  117311033, c++, iotlab1, sing, 25
1383313.exe ,  2.31,  1.13,  1.10,  0.06,  0.00,  104901008,  101967000,    2999000,  117226792, c++, iotlab1, sing, 25
1383313.exe ,  2.39,  1.13,  1.10,  0.06,  0.00,  104891659,   99860000,    4993000,  117262012, c++, iotlab1, sing, 25
1383313.exe ,  2.39,  1.14,  1.11,  0.06,  0.00,  106016746,  104078000,    2001000,  118333097, c++, iotlab1, sing, 25
1383313.exe ,  2.35,  1.16,  1.12,  0.06,  0.00,  105835001,  103804000,    1996000,  118213190, c++, iotlab1, sing, 25
1514231.exe ,  1.29,  0.60,  0.59,  0.05,  0.00,   59183870,   51186000,    8029000,   71491942, c++, iotlab1, sing, 25
1514231.exe ,  1.29,  0.60,  0.58,  0.05,  0.00,   58679255,   54618000,    3972000,   71068094, c++, iotlab1, sing, 25
1514231.exe ,  1.31,  0.61,  0.58,  0.05,  0.00,   59034995,   52954000,    5994000,   71367664, c++, iotlab1, sing, 25
1514231.exe ,  1.26,  0.58,  0.57,  0.05,  0.00,   58530271,   55518000,    3028000,   70929495, c++, iotlab1, sing, 25
1514231.exe ,  1.30,  0.59,  0.57,  0.05,  0.00,   60076958,   54074000,    6008000,   72344703, c++, iotlab1, sing, 25
1514231.exe ,  1.31,  0.60,  0.58,  0.05,  0.00,   59622974,   56646000,    2981000,   71912486, c++, iotlab1, sing, 25
