file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1099920.exe ,  0.28,  0.09,  0.08,  0.01,  0.00,   16415731,   11741000,    2134000,   84411526, c++, iotlab1, sing, 10
1099920.exe ,  0.22,  0.10,  0.10,  0.01,  0.00,    9564381,    7657000,    1914000,   21815349, c++, iotlab1, sing, 10
1099920.exe ,  0.20,  0.09,  0.09,  0.01,  0.00,    9543791,    8584000,     953000,   21945763, c++, iotlab1, sing, 10
1099920.exe ,  0.22,  0.10,  0.09,  0.01,  0.00,    9550032,    9564000,          0,   21672303, c++, iotlab1, sing, 10
1099920.exe ,  0.22,  0.10,  0.09,  0.01,  0.00,    9498597,    8450000,    1056000,   21746764, c++, iotlab1, sing, 10
1099920.exe ,  0.19,  0.09,  0.09,  0.01,  0.00,    9637954,    7697000,    1924000,   21866020, c++, iotlab1, sing, 10
1099920.exe ,  0.21,  0.10,  0.09,  0.01,  0.00,    9618297,    9625000,          0,   21792250, c++, iotlab1, sing, 10
1099920.exe ,  0.22,  0.10,  0.09,  0.01,  0.00,    9555275,    8645000,     960000,   21967004, c++, iotlab1, sing, 10
1099920.exe ,  0.22,  0.10,  0.09,  0.01,  0.00,    9527280,    7641000,    1910000,   21775296, c++, iotlab1, sing, 10
1099920.exe ,  0.22,  0.10,  0.09,  0.01,  0.00,    9535884,    8600000,     955000,   21696003, c++, iotlab1, sing, 10
1141254.exe ,  0.21,  0.10,  0.10,  0.01,  0.00,   10402914,    9301000,    1033000,   22673717, c++, iotlab1, sing, 10
1141254.exe ,  0.24,  0.11,  0.10,  0.01,  0.00,   10319835,    9288000,    1032000,   22423798, c++, iotlab1, sing, 10
1141254.exe ,  0.23,  0.11,  0.10,  0.01,  0.00,   10441008,    8559000,    1902000,   22627770, c++, iotlab1, sing, 10
1141254.exe ,  0.23,  0.11,  0.10,  0.01,  0.00,   10413815,    9373000,    1041000,   22656201, c++, iotlab1, sing, 10
1141254.exe ,  0.24,  0.11,  0.10,  0.01,  0.00,   10309068,    8259000,    2064000,   23033364, c++, iotlab1, sing, 10
1141254.exe ,  0.23,  0.11,  0.10,  0.01,  0.00,   10474448,    8603000,    1911000,   22858218, c++, iotlab1, sing, 10
1141254.exe ,  0.22,  0.10,  0.09,  0.01,  0.00,   11022460,   10017000,    1001000,   23751351, c++, iotlab1, sing, 10
1141254.exe ,  0.21,  0.10,  0.10,  0.01,  0.00,   10655332,    8733000,    1940000,   22969216, c++, iotlab1, sing, 10
1141254.exe ,  0.20,  0.09,  0.09,  0.01,  0.00,   10962187,    7969000,    2988000,   23690610, c++, iotlab1, sing, 10
1141254.exe ,  0.22,  0.08,  0.08,  0.01,  0.00,   12056199,   10021000,    2004000,   25970133, c++, iotlab1, sing, 10
1164955.exe ,  0.26,  0.12,  0.12,  0.01,  0.00,   12098836,    9307000,    2792000,   24483996, c++, iotlab1, sing, 10
1164955.exe ,  0.26,  0.12,  0.12,  0.01,  0.00,   12080066,   10075000,    2015000,   24360837, c++, iotlab1, sing, 10
1164955.exe ,  0.26,  0.11,  0.10,  0.01,  0.00,   13354417,   13360000,          0,   26808993, c++, iotlab1, sing, 10
1164955.exe ,  0.26,  0.12,  0.12,  0.01,  0.00,   11972552,    8981000,    2993000,   24220413, c++, iotlab1, sing, 10
1164955.exe ,  0.26,  0.12,  0.12,  0.01,  0.00,   12001914,   10162000,    1847000,   24469244, c++, iotlab1, sing, 10
1164955.exe ,  0.26,  0.12,  0.12,  0.01,  0.00,   12070637,   11065000,    1005000,   24339198, c++, iotlab1, sing, 10
1164955.exe ,  0.26,  0.12,  0.12,  0.01,  0.00,   12042248,   10039000,    2007000,   24337886, c++, iotlab1, sing, 10
1164955.exe ,  0.26,  0.12,  0.12,  0.01,  0.00,   11894163,    9870000,    1974000,   24147408, c++, iotlab1, sing, 10
1164955.exe ,  0.25,  0.12,  0.12,  0.01,  0.00,   12048652,   10037000,    2007000,   24393092, c++, iotlab1, sing, 10
