file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1172589.exe ,  1.55,  0.43,  0.39,  0.06,  0.00,  109269874,   95382000,    6024000,  156073527, c++, iotlab1, sing, 4
1172589.exe ,  1.48,  0.41,  0.38,  0.05,  0.00,  102583346,   99590000,    3017000,  120640504, c++, iotlab1, sing, 4
1172589.exe ,  1.46,  0.40,  0.37,  0.05,  0.00,  102047084,  100065000,    2001000,  119895476, c++, iotlab1, sing, 4
1172589.exe ,  1.49,  0.41,  0.38,  0.05,  0.00,  103675791,  100693000,    3020000,  121336215, c++, iotlab1, sing, 4
1172589.exe ,  1.47,  0.41,  0.38,  0.05,  0.00,  102683745,   97689000,    5035000,  120611145, c++, iotlab1, sing, 4
1172589.exe ,  1.48,  0.41,  0.38,  0.05,  0.00,  102507417,   98540000,    4022000,  120625583, c++, iotlab1, sing, 4
1172589.exe ,  1.47,  0.41,  0.38,  0.05,  0.00,  102735228,   97733000,    5037000,  120718015, c++, iotlab1, sing, 4
1172589.exe ,  1.49,  0.41,  0.38,  0.05,  0.00,  104042338,  100090000,    4003000,  121463224, c++, iotlab1, sing, 4
1172589.exe ,  1.49,  0.42,  0.38,  0.05,  0.00,  104724790,  100778000,    3991000,  122646318, c++, iotlab1, sing, 4
1172589.exe ,  1.47,  0.41,  0.38,  0.05,  0.00,  103418338,   99493000,    3979000,  121014471, c++, iotlab1, sing, 4
126726.exe  ,  1.51,  0.42,  0.38,  0.05,  0.00,  104989805,  102925000,    1998000,  122040355, c++, iotlab1, sing, 4
126726.exe  ,  1.53,  0.42,  0.39,  0.05,  0.00,  106617088,  102690000,    3987000,  124300168, c++, iotlab1, sing, 4
126726.exe  ,  1.54,  0.42,  0.39,  0.06,  0.00,  106572875,  101505000,    5025000,  123793226, c++, iotlab1, sing, 4
126726.exe  ,  1.52,  0.42,  0.39,  0.05,  0.00,  105417158,  102476000,    2984000,  122769574, c++, iotlab1, sing, 4
126726.exe  ,  1.54,  0.43,  0.39,  0.05,  0.00,  107427717,  104305000,    3008000,  124773547, c++, iotlab1, sing, 4
126726.exe  ,  1.52,  0.42,  0.39,  0.05,  0.00,  105657614,  100681000,    4984000,  123442393, c++, iotlab1, sing, 4
126726.exe  ,  1.53,  0.42,  0.39,  0.05,  0.00,  106255026,  102284000,    4011000,  123475699, c++, iotlab1, sing, 4
126726.exe  ,  1.51,  0.41,  0.38,  0.05,  0.00,  104628617,  102669000,    1993000,  121782077, c++, iotlab1, sing, 4
126726.exe  ,  1.54,  0.42,  0.39,  0.05,  0.00,  105639852,  101556000,    4022000,  122758045, c++, iotlab1, sing, 4
126726.exe  ,  1.52,  0.42,  0.39,  0.05,  0.00,  105945653,  103000000,    3000000,  123795569, c++, iotlab1, sing, 4
1342186.exe ,  1.85,  0.49,  0.45,  0.08,  0.00,  127614620,  119608000,    8040000,  145246997, c++, iotlab1, sing, 4
1342186.exe ,  1.80,  0.49,  0.45,  0.07,  0.00,  123516702,  117567000,    5977000,  141298871, c++, iotlab1, sing, 4
1342186.exe ,  1.80,  0.49,  0.45,  0.07,  0.00,  123249689,  111254000,   12027000,  141629495, c++, iotlab1, sing, 4
1342186.exe ,  1.81,  0.49,  0.46,  0.08,  0.00,  125082505,  118104000,    7006000,  142545847, c++, iotlab1, sing, 4
1342186.exe ,  1.83,  0.49,  0.46,  0.08,  0.00,  124659230,  118659000,    6033000,  142547570, c++, iotlab1, sing, 4
1342186.exe ,  1.78,  0.49,  0.45,  0.07,  0.00,  123229301,  118246000,    5010000,  140575499, c++, iotlab1, sing, 4
1342186.exe ,  1.81,  0.50,  0.46,  0.07,  0.00,  124649191,  116627000,    8043000,  142523404, c++, iotlab1, sing, 4
1342186.exe ,  1.82,  0.49,  0.45,  0.07,  0.00,  123674885,  118721000,    4988000,  141301284, c++, iotlab1, sing, 4
1342186.exe ,  1.82,  0.49,  0.45,  0.07,  0.00,  124036129,  118922000,    4996000,  142032966, c++, iotlab1, sing, 4
1342186.exe ,  1.81,  0.49,  0.46,  0.08,  0.00,  124694615,  120733000,    3991000,  142332552, c++, iotlab1, sing, 4
1374738.exe ,  0.76,  0.21,  0.19,  0.03,  0.00,   51874079,   49833000,    1993000,   69083598, c++, iotlab1, sing, 4
1374738.exe ,  0.77,  0.21,  0.19,  0.03,  0.00,   52189395,   49193000,    3011000,   69837550, c++, iotlab1, sing, 4
1374738.exe ,  0.76,  0.21,  0.19,  0.03,  0.00,   52083101,   49995000,    1999000,   69780045, c++, iotlab1, sing, 4
1374738.exe ,  0.75,  0.20,  0.19,  0.03,  0.00,   52222374,   50233000,    2009000,   69799600, c++, iotlab1, sing, 4
1374738.exe ,  0.77,  0.21,  0.19,  0.03,  0.00,   52642422,   49567000,    3034000,   70405230, c++, iotlab1, sing, 4
1374738.exe ,  0.76,  0.21,  0.19,  0.03,  0.00,   52940114,   51937000,     998000,   70694231, c++, iotlab1, sing, 4
1374738.exe ,  0.74,  0.21,  0.19,  0.03,  0.00,   52363399,   50370000,    2014000,   69827798, c++, iotlab1, sing, 4
1374738.exe ,  0.75,  0.20,  0.19,  0.03,  0.00,   52123187,   50153000,    2006000,   69436893, c++, iotlab1, sing, 4
1374738.exe ,  0.77,  0.21,  0.19,  0.03,  0.00,   52193988,   50216000,    2008000,   69850703, c++, iotlab1, sing, 4
1374738.exe ,  0.76,  0.20,  0.19,  0.03,  0.00,   52560166,   49506000,    3030000,   70068250, c++, iotlab1, sing, 4
1409011.exe ,  1.53,  0.42,  0.39,  0.05,  0.00,  106315514,  101335000,    5016000,  123848191, c++, iotlab1, sing, 4
1409011.exe ,  1.54,  0.42,  0.38,  0.06,  0.00,  105339249,  101381000,    3975000,  122502847, c++, iotlab1, sing, 4
1409011.exe ,  1.57,  0.42,  0.39,  0.06,  0.00,  107104575,  104121000,    2974000,  124844084, c++, iotlab1, sing, 4
1409011.exe ,  1.54,  0.42,  0.39,  0.06,  0.00,  105815715,  101818000,    4032000,  123577498, c++, iotlab1, sing, 4
1409011.exe ,  1.56,  0.42,  0.39,  0.06,  0.00,  106603739,  103556000,    3016000,  124372331, c++, iotlab1, sing, 4
1409011.exe ,  1.52,  0.42,  0.39,  0.05,  0.00,  105160014,  102164000,    3004000,  123160512, c++, iotlab1, sing, 4
1409011.exe ,  1.56,  0.42,  0.39,  0.06,  0.00,  106973447,  102996000,    3999000,  123653232, c++, iotlab1, sing, 4
1409011.exe ,  1.53,  0.41,  0.38,  0.05,  0.00,  104826406,  101868000,    2996000,  122049328, c++, iotlab1, sing, 4
1409011.exe ,  1.55,  0.41,  0.38,  0.06,  0.00,  104898414,   99998000,    4950000,  121965151, c++, iotlab1, sing, 4
1409011.exe ,  1.54,  0.42,  0.38,  0.05,  0.00,  105132858,  102149000,    3004000,  122723995, c++, iotlab1, sing, 4
1690595.exe ,  0.94,  0.25,  0.23,  0.03,  0.00,   63464365,   60517000,    2976000,   80456960, c++, iotlab1, sing, 4
1690595.exe ,  0.94,  0.25,  0.23,  0.03,  0.00,   63648517,   58696000,    4974000,   81055499, c++, iotlab1, sing, 4
1690595.exe ,  0.94,  0.25,  0.23,  0.03,  0.00,   64240678,   61951000,    1998000,   81392689, c++, iotlab1, sing, 4
1690595.exe ,  0.93,  0.25,  0.23,  0.03,  0.00,   63567707,   60562000,    3028000,   81006072, c++, iotlab1, sing, 4
1690595.exe ,  0.94,  0.25,  0.23,  0.03,  0.00,   63483235,   60522000,    2976000,   80920674, c++, iotlab1, sing, 4
1690595.exe ,  0.93,  0.25,  0.23,  0.03,  0.00,   63934008,   60898000,    3044000,   81382915, c++, iotlab1, sing, 4
1690595.exe ,  0.92,  0.25,  0.23,  0.03,  0.00,   63936469,   62960000,     999000,   81219235, c++, iotlab1, sing, 4
1690595.exe ,  0.92,  0.25,  0.23,  0.03,  0.00,   63864280,   62869000,    1014000,   81641156, c++, iotlab1, sing, 4
1690595.exe ,  0.95,  0.26,  0.24,  0.03,  0.00,   65164081,   60161000,    5013000,   82115678, c++, iotlab1, sing, 4
1690595.exe ,  0.92,  0.25,  0.23,  0.03,  0.00,   63830705,   61774000,    2025000,   80483924, c++, iotlab1, sing, 4
1825983.exe ,  1.45,  0.40,  0.37,  0.05,  0.00,  101889459,   99921000,    1998000,  119016151, c++, iotlab1, sing, 4
1825983.exe ,  1.45,  0.40,  0.37,  0.05,  0.00,  101110623,   96014000,    5000000,  118353699, c++, iotlab1, sing, 4
1825983.exe ,  1.46,  0.40,  0.37,  0.05,  0.00,  101352821,   98346000,    2980000,  118542452, c++, iotlab1, sing, 4
1825983.exe ,  1.45,  0.40,  0.37,  0.05,  0.00,  100915616,   96852000,    3993000,  118425592, c++, iotlab1, sing, 4
