file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1097695.exe ,  3.93,  1.86,  1.81,  0.10,  0.00,  193217293,  158620000,   25775000,  241565466, c++, iotlab1, sing, 15
1097695.exe ,  3.84,  1.88,  1.82,  0.09,  0.00,  182839294,  151624000,   30923000,  194956231, c++, iotlab1, sing, 15
1097695.exe ,  3.96,  1.89,  1.83,  0.09,  0.00,  183961330,  155798000,   27963000,  196224877, c++, iotlab1, sing, 15
1097695.exe ,  3.80,  1.85,  1.80,  0.09,  0.00,  183108469,  151940000,   30987000,  195230523, c++, iotlab1, sing, 15
1097695.exe ,  3.81,  1.87,  1.81,  0.09,  0.00,  182435788,  150305000,   31852000,  194575435, c++, iotlab1, sing, 15
1097695.exe ,  3.83,  1.86,  1.80,  0.09,  0.00,  182656352,  153392000,   29074000,  194756189, c++, iotlab1, sing, 15
1097695.exe ,  3.82,  1.85,  1.80,  0.09,  0.00,  182700051,  147608000,   34907000,  194936997, c++, iotlab1, sing, 15
1097695.exe ,  3.82,  1.86,  1.81,  0.09,  0.00,  182144711,  156886000,   24981000,  194366425, c++, iotlab1, sing, 15
1097695.exe ,  3.85,  1.88,  1.82,  0.09,  0.00,  182658453,  148575000,   33903000,  194801495, c++, iotlab1, sing, 15
1097695.exe ,  3.84,  1.86,  1.81,  0.09,  0.00,  184446172,  159167000,   25026000,  196609144, c++, iotlab1, sing, 15
1316078.exe ,  2.40,  1.22,  1.19,  0.06,  0.00,  106996209,  105887000,     998000,  119180927, c++, iotlab1, sing, 15
1316078.exe ,  2.39,  1.23,  1.19,  0.05,  0.00,  106580455,  104460000,    2008000,  118798038, c++, iotlab1, sing, 15
1316078.exe ,  2.38,  1.22,  1.19,  0.05,  0.00,  106193201,  103089000,    3002000,  118567951, c++, iotlab1, sing, 15
1316078.exe ,  2.39,  1.23,  1.21,  0.05,  0.00,  106423215,  105307000,    1002000,  118603698, c++, iotlab1, sing, 15
1316078.exe ,  2.36,  1.21,  1.18,  0.05,  0.00,  106094057,  104912000,     999000,  118344188, c++, iotlab1, sing, 15
1316078.exe ,  2.41,  1.24,  1.21,  0.05,  0.00,  106516930,  104429000,    1989000,  118828405, c++, iotlab1, sing, 15
1316078.exe ,  2.41,  1.25,  1.21,  0.06,  0.00,  106566097,  104365000,    1987000,  118961342, c++, iotlab1, sing, 15
1316078.exe ,  2.41,  1.23,  1.19,  0.06,  0.00,  107959353,  106846000,     998000,  120196530, c++, iotlab1, sing, 15
1316078.exe ,  2.47,  1.20,  1.17,  0.05,  0.00,  106690229,  105568000,     995000,  118889920, c++, iotlab1, sing, 15
1316078.exe ,  2.39,  1.23,  1.20,  0.05,  0.00,  106294157,  105196000,    1001000,  118639626, c++, iotlab1, sing, 15
1359491.exe ,  2.44,  1.19,  1.16,  0.06,  0.00,  116472344,  116260000,          0,  128686868, c++, iotlab1, sing, 15
1359491.exe ,  2.42,  1.17,  1.14,  0.06,  0.00,  116386442,  113279000,    2981000,  128565208, c++, iotlab1, sing, 15
1359491.exe ,  2.43,  1.20,  1.17,  0.06,  0.00,  116791919,  115673000,    1005000,  129039872, c++, iotlab1, sing, 15
1359491.exe ,  2.44,  1.21,  1.18,  0.06,  0.00,  116091520,  115894000,          0,  128457314, c++, iotlab1, sing, 15
1359491.exe ,  2.43,  1.19,  1.16,  0.06,  0.00,  115214557,  113122000,    2002000,  127339191, c++, iotlab1, sing, 15
1359491.exe ,  2.45,  1.21,  1.17,  0.06,  0.00,  115944731,  113849000,    1997000,  128244965, c++, iotlab1, sing, 15
1359491.exe ,  2.45,  1.20,  1.16,  0.06,  0.00,  116029100,  113870000,    1997000,  128317909, c++, iotlab1, sing, 15
1359491.exe ,  2.45,  1.19,  1.16,  0.06,  0.00,  116173930,  114973000,     999000,  128450372, c++, iotlab1, sing, 15
