file,psys,pkg,cores,ram,gpu,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1097798.exe ,  1.14,  0.47,  0.44,  0.04,  0.00,   58352095,   40121000,    4114000,  117220533, c++, iotlab1, sing, 10
1097798.exe ,  0.93,  0.41,  0.40,  0.03,  0.00,   43766017,   37750000,    5960000,   56295470, c++, iotlab1, sing, 10
1097798.exe ,  0.93,  0.43,  0.41,  0.03,  0.00,   42908156,   36074000,    6824000,   55494605, c++, iotlab1, sing, 10
1097798.exe ,  0.96,  0.44,  0.42,  0.03,  0.00,   43599003,   42463000,     987000,   56149373, c++, iotlab1, sing, 10
1097798.exe ,  0.95,  0.44,  0.42,  0.03,  0.00,   43761437,   39743000,    3974000,   56515957, c++, iotlab1, sing, 10
1097798.exe ,  0.94,  0.43,  0.42,  0.03,  0.00,   43502693,   39415000,    3941000,   55764099, c++, iotlab1, sing, 10
1097798.exe ,  0.91,  0.41,  0.40,  0.03,  0.00,   43922353,   39801000,    4082000,   56365218, c++, iotlab1, sing, 10
1097798.exe ,  0.92,  0.43,  0.42,  0.03,  0.00,   43018673,   40900000,    1995000,   55328100, c++, iotlab1, sing, 10
1097798.exe ,  0.92,  0.42,  0.41,  0.03,  0.00,   44358235,   39262000,    5033000,   56787678, c++, iotlab1, sing, 10
1097798.exe ,  0.92,  0.43,  0.41,  0.03,  0.00,   42871108,   39772000,    3059000,   55292772, c++, iotlab1, sing, 10
1146371.exe ,  1.36,  0.61,  0.59,  0.05,  0.00,   62413053,   52456000,    9897000,   74845675, c++, iotlab1, sing, 10
1146371.exe ,  1.33,  0.59,  0.57,  0.05,  0.00,   63327804,   61254000,    2008000,   75720378, c++, iotlab1, sing, 10
1146371.exe ,  1.36,  0.61,  0.59,  0.05,  0.00,   62680326,   57645000,    4969000,   75841837, c++, iotlab1, sing, 10
1146371.exe ,  1.38,  0.61,  0.59,  0.05,  0.00,   63111451,   59022000,    4001000,   75940040, c++, iotlab1, sing, 10
1146371.exe ,  1.31,  0.58,  0.57,  0.05,  0.00,   62672611,   56558000,    6059000,   75407364, c++, iotlab1, sing, 10
1146371.exe ,  1.38,  0.61,  0.59,  0.06,  0.00,   63104036,   57953000,    4996000,   75315596, c++, iotlab1, sing, 10
1146371.exe ,  1.33,  0.59,  0.57,  0.05,  0.00,   62991433,   58941000,    3996000,   75333955, c++, iotlab1, sing, 10
1146371.exe ,  1.38,  0.61,  0.59,  0.06,  0.00,   63288199,   59202000,    4013000,   75626602, c++, iotlab1, sing, 10
1146371.exe ,  1.35,  0.60,  0.58,  0.05,  0.00,   63386427,   58375000,    4947000,   76239003, c++, iotlab1, sing, 10
1146371.exe ,  1.33,  0.58,  0.57,  0.05,  0.00,   63807656,   52789000,   10956000,   76357021, c++, iotlab1, sing, 10
1168165.exe ,  1.47,  0.65,  0.63,  0.06,  0.00,   69810367,   60778000,    8967000,   83710358, c++, iotlab1, sing, 10
1168165.exe ,  1.50,  0.67,  0.64,  0.06,  0.00,   69740814,   60719000,    8958000,   82049547, c++, iotlab1, sing, 10
1168165.exe ,  1.47,  0.65,  0.63,  0.06,  0.00,   68760803,   61616000,    6956000,   81352076, c++, iotlab1, sing, 10
1168165.exe ,  1.49,  0.65,  0.62,  0.06,  0.00,   70403276,   63311000,    7034000,   82733590, c++, iotlab1, sing, 10
1168165.exe ,  1.49,  0.63,  0.61,  0.06,  0.00,   72941603,   64896000,    7987000,   86083190, c++, iotlab1, sing, 10
1168165.exe ,  1.50,  0.66,  0.64,  0.06,  0.00,   69699513,   62670000,    6963000,   82262701, c++, iotlab1, sing, 10
1168165.exe ,  1.46,  0.64,  0.62,  0.06,  0.00,   70524428,   61521000,    8930000,   83125331, c++, iotlab1, sing, 10
1168165.exe ,  1.49,  0.66,  0.64,  0.06,  0.00,   70000060,   61945000,    7992000,   82705812, c++, iotlab1, sing, 10
1168165.exe ,  1.50,  0.66,  0.63,  0.06,  0.00,   69612348,   67532000,    2015000,   82484696, c++, iotlab1, sing, 10
1168165.exe ,  1.47,  0.64,  0.62,  0.06,  0.00,   69621896,   63476000,    6045000,   81852517, c++, iotlab1, sing, 10
1212213.exe ,  1.45,  0.62,  0.60,  0.06,  0.00,   67237390,   63083000,    4005000,   79518638, c++, iotlab1, sing, 10
1212213.exe ,  1.39,  0.59,  0.57,  0.06,  0.00,   68030126,   58978000,    8996000,   80867404, c++, iotlab1, sing, 10
1212213.exe ,  1.39,  0.59,  0.57,  0.06,  0.00,   68296221,   59212000,    9032000,   81137055, c++, iotlab1, sing, 10
1212213.exe ,  1.43,  0.62,  0.60,  0.06,  0.00,   66858341,   57000000,    9827000,   79228035, c++, iotlab1, sing, 10
1212213.exe ,  1.43,  0.63,  0.61,  0.06,  0.00,   67210169,   60196000,    6907000,   79678527, c++, iotlab1, sing, 10
1212213.exe ,  1.42,  0.62,  0.59,  0.06,  0.00,   66523917,   63445000,    3021000,   78960083, c++, iotlab1, sing, 10
1212213.exe ,  1.42,  0.61,  0.59,  0.06,  0.00,   66781346,   56764000,    9958000,   79031475, c++, iotlab1, sing, 10
1212213.exe ,  1.42,  0.63,  0.60,  0.06,  0.00,   66601782,   60409000,    5941000,   79168847, c++, iotlab1, sing, 10
1212213.exe ,  1.44,  0.64,  0.60,  0.06,  0.00,   67088070,   62014000,    5001000,   79587912, c++, iotlab1, sing, 10
1212213.exe ,  1.41,  0.62,  0.59,  0.06,  0.00,   66959684,   61828000,    5067000,   79211274, c++, iotlab1, sing, 10
1240657.exe ,  1.08,  0.46,  0.44,  0.04,  0.00,   54096781,   47059000,    7008000,   67309640, c++, iotlab1, sing, 10
1240657.exe ,  1.08,  0.47,  0.46,  0.04,  0.00,   52519921,   48449000,    4037000,   65298091, c++, iotlab1, sing, 10
1240657.exe ,  1.10,  0.50,  0.48,  0.04,  0.00,   51036189,   42974000,    7995000,   63307917, c++, iotlab1, sing, 10
1240657.exe ,  1.12,  0.51,  0.49,  0.04,  0.00,   51417255,   45372000,    5918000,   63783891, c++, iotlab1, sing, 10
1240657.exe ,  1.11,  0.50,  0.48,  0.04,  0.00,   51853356,   47753000,    4064000,   64569574, c++, iotlab1, sing, 10
1240657.exe ,  1.11,  0.49,  0.48,  0.04,  0.00,   52178100,   44128000,    8023000,   64973003, c++, iotlab1, sing, 10
1240657.exe ,  1.10,  0.50,  0.48,  0.04,  0.00,   51304718,   47221000,    4018000,   63551354, c++, iotlab1, sing, 10
1240657.exe ,  1.10,  0.50,  0.49,  0.04,  0.00,   51657376,   45558000,    6074000,   63962213, c++, iotlab1, sing, 10
1240657.exe ,  1.09,  0.49,  0.48,  0.04,  0.00,   50814634,   47694000,    3044000,   63636219, c++, iotlab1, sing, 10
1240657.exe ,  1.10,  0.50,  0.48,  0.04,  0.00,   51059286,   42903000,    7982000,   63568662, c++, iotlab1, sing, 10
1405615.exe ,  1.41,  0.61,  0.59,  0.06,  0.00,   66963475,   57884000,    8982000,   80875529, c++, iotlab1, sing, 10
1405615.exe ,  1.41,  0.60,  0.57,  0.06,  0.00,   67743332,   56557000,   11109000,   80229472, c++, iotlab1, sing, 10
1405615.exe ,  1.39,  0.59,  0.57,  0.06,  0.00,   67853848,   58826000,    8973000,   80464310, c++, iotlab1, sing, 10
1405615.exe ,  1.44,  0.63,  0.60,  0.06,  0.00,   67454601,   60460000,    6938000,   79905550, c++, iotlab1, sing, 10
1405615.exe ,  1.41,  0.62,  0.59,  0.06,  0.00,   66924015,   60854000,    5985000,   79273050, c++, iotlab1, sing, 10
1405615.exe ,  1.40,  0.59,  0.57,  0.06,  0.00,   68803073,   58787000,    9963000,   81439319, c++, iotlab1, sing, 10
1405615.exe ,  1.43,  0.62,  0.60,  0.06,  0.00,   67003518,   57963000,    8994000,   79507275, c++, iotlab1, sing, 10
1405615.exe ,  1.44,  0.63,  0.60,  0.06,  0.00,   67426355,   59451000,    7926000,   79839208, c++, iotlab1, sing, 10
1405615.exe ,  1.42,  0.62,  0.60,  0.06,  0.00,   67124972,   58089000,    9013000,   79727558, c++, iotlab1, sing, 10
1405615.exe ,  1.42,  0.61,  0.59,  0.06,  0.00,   68158514,   59085000,    9013000,   80511134, c++, iotlab1, sing, 10
1673379.exe ,  1.36,  0.58,  0.56,  0.06,  0.00,   64924895,   59733000,    5062000,   77174099, c++, iotlab1, sing, 10
1673379.exe ,  1.34,  0.56,  0.55,  0.06,  0.00,   65636271,   59624000,    5962000,   78294787, c++, iotlab1, sing, 10
1673379.exe ,  1.39,  0.61,  0.59,  0.06,  0.00,   65321612,   60244000,    5020000,   77753043, c++, iotlab1, sing, 10
1673379.exe ,  1.37,  0.60,  0.58,  0.06,  0.00,   64807511,   53804000,   10960000,   77239123, c++, iotlab1, sing, 10
1673379.exe ,  1.36,  0.58,  0.56,  0.06,  0.00,   65001531,   60938000,    3995000,   77234888, c++, iotlab1, sing, 10
1673379.exe ,  1.36,  0.58,  0.56,  0.06,  0.00,   65927119,   60848000,    4987000,   78512989, c++, iotlab1, sing, 10
1673379.exe ,  1.35,  0.58,  0.56,  0.06,  0.00,   66793560,   57771000,    8964000,   79325940, c++, iotlab1, sing, 10
1673379.exe ,  1.37,  0.59,  0.57,  0.06,  0.00,   64580984,   59565000,    4963000,   77072413, c++, iotlab1, sing, 10
1673379.exe ,  1.41,  0.59,  0.56,  0.06,  0.00,   66382880,   60235000,    6023000,   78954949, c++, iotlab1, sing, 10
1673379.exe ,  1.37,  0.57,  0.55,  0.06,  0.00,   67084120,   60006000,    7000000,   79937514, c++, iotlab1, sing, 10
1767663.exe ,  1.70,  0.70,  0.68,  0.08,  0.00,   83315238,   72223000,   11034000,   96473223, c++, iotlab1, sing, 10
1767663.exe ,  1.74,  0.76,  0.73,  0.08,  0.00,   80619527,   70499000,   10071000,   93072036, c++, iotlab1, sing, 10
1767663.exe ,  1.74,  0.77,  0.74,  0.08,  0.00,   81121912,   64053000,   17014000,   93612227, c++, iotlab1, sing, 10
1767663.exe ,  1.74,  0.77,  0.74,  0.08,  0.00,   80936471,   70874000,    9982000,   93602625, c++, iotlab1, sing, 10
1767663.exe ,  1.74,  0.76,  0.73,  0.08,  0.00,   80776868,   68627000,   12110000,   93248984, c++, iotlab1, sing, 10
1767663.exe ,  1.75,  0.76,  0.74,  0.08,  0.00,   80904665,   71746000,    9094000,   93206380, c++, iotlab1, sing, 10
1767663.exe ,  1.70,  0.73,  0.71,  0.08,  0.00,   81190650,   71120000,   10016000,   93966949, c++, iotlab1, sing, 10
1767663.exe ,  1.73,  0.76,  0.74,  0.08,  0.00,   80934615,   68899000,   11982000,   93815759, c++, iotlab1, sing, 10
1767663.exe ,  1.73,  0.77,  0.74,  0.08,  0.00,   80498449,   69523000,   10925000,   92847110, c++, iotlab1, sing, 10
1767663.exe ,  1.71,  0.74,  0.71,  0.08,  0.00,   81303560,   71201000,   10028000,   93618035, c++, iotlab1, sing, 10
1982510.exe ,  1.47,  0.65,  0.63,  0.06,  0.00,   69271159,   61224000,    7899000,   82187826, c++, iotlab1, sing, 10
1982510.exe ,  1.45,  0.63,  0.61,  0.06,  0.00,   68946261,   58871000,    9978000,   81351825, c++, iotlab1, sing, 10
1982510.exe ,  1.46,  0.63,  0.61,  0.06,  0.00,   69971361,   58930000,   10986000,   82544486, c++, iotlab1, sing, 10
1982510.exe ,  1.48,  0.64,  0.61,  0.06,  0.00,   69320460,   60360000,    8905000,   81716240, c++, iotlab1, sing, 10
1982510.exe ,  1.46,  0.62,  0.59,  0.06,  0.00,   69914817,   60844000,    8977000,   82509513, c++, iotlab1, sing, 10
1982510.exe ,  1.48,  0.65,  0.63,  0.06,  0.00,   69441378,   62434000,    6937000,   81849620, c++, iotlab1, sing, 10
1982510.exe ,  1.48,  0.64,  0.62,  0.06,  0.00,   69231811,   62146000,    7016000,   81645850, c++, iotlab1, sing, 10
1982510.exe ,  1.47,  0.63,  0.61,  0.06,  0.00,   68664561,   64575000,    4035000,   80930003, c++, iotlab1, sing, 10
1982510.exe ,  1.47,  0.63,  0.60,  0.06,  0.00,   69588998,   62574000,    6952000,   81773845, c++, iotlab1, sing, 10
1982510.exe ,  1.45,  0.63,  0.61,  0.06,  0.00,   69261132,   63186000,    6017000,   81662092, c++, iotlab1, sing, 10
2054877.exe ,  1.50,  0.65,  0.63,  0.07,  0.00,   72326651,   66250000,    5932000,   86310046, c++, iotlab1, sing, 10
2054877.exe ,  1.51,  0.65,  0.62,  0.07,  0.00,   71652644,   67502000,    4030000,   83863997, c++, iotlab1, sing, 10
2054877.exe ,  1.53,  0.65,  0.62,  0.07,  0.00,   72402822,   66358000,    5942000,   84980896, c++, iotlab1, sing, 10
2054877.exe ,  1.52,  0.64,  0.62,  0.07,  0.00,   71992311,   66958000,    4996000,   84313272, c++, iotlab1, sing, 10
2054877.exe ,  1.49,  0.64,  0.61,  0.07,  0.00,   70738553,   66550000,    4033000,   83132846, c++, iotlab1, sing, 10
2054877.exe ,  1.54,  0.65,  0.63,  0.07,  0.00,   72465390,   63031000,    9004000,   84908164, c++, iotlab1, sing, 10
