nome,slopes,lincoeff
1071,0.01207325405846283,0
1082,0.00983843856454176,0
1084,0.012625055683570564,0
1091,0.0113897822135937,0
1131,0.011503197823387505,0
1132,0.011480257017594217,0
1140,0.011982304985874916,0
1158,0.012903053223806337,0
1190,0.012380095818082807,0
1192,0.012915392021947645,0
1195,0.012349952995133202,0
1197,0.012965263280966047,0
1619,0.012172080742745596,0
1621,0.013120553543001873,0
1628,0.011349503956073955,0
1632,0.012966860576833859,0
1634,0.012323751468655213,0
1635,0.010074242697921797,0
1636,0.012522936202474579,0
1639,0.012817319083034911,0
1640,0.012510271794168047,0
1642,0.011608449977579097,0
1643,0.012612714036336936,0
1666,0.012437242184401712,0
1667,0.012740351380662868,0
1668,0.012171437294463135,0
1669,0.012812369070051932,0
1671,0.012960354542150155,0
1672,0.01248299368293834,0
1674,0.01194712555013989,0
2166,0.012476579058100581,0
2185,0.011365984621622208,0
