,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma,slope_individual
0,1103772.exe ,1.9024999999999999,0.006614378277661482,165.034956875,0.5116528920248206,164.980125,0.5094392597503633,0.01152786073947341
1,1155269.exe ,2.3724999999999996,0.010897247358851732,199.88638987500002,0.5916764553274502,199.850125,0.5880566378972296,0.011869242330524127
2,1172017.exe ,1.9149999999999998,0.008660254037844393,174.62651899999997,0.9319820152450596,174.574,0.9261757392633474,0.010966261086610791
3,1265468.exe ,2.7612500000000004,0.022043990110685537,228.93317474999998,0.863750090857123,228.8845,0.860709881435086,0.01206137993331611
4,1346726.exe ,2.415,0.013228756555322943,203.66053699999998,0.2553223720598064,203.586625,0.26132161099878193,0.011857967358693551
5,145020.exe  ,1.76125,0.009270248108869587,160.34150825,0.6707689028890205,160.288875,0.652480926445368,0.010984367174929576
6,1482288.exe ,1.745,0.0050000000000000044,160.46765275,0.2647850198159586,160.41899999999998,0.26880615692353305,0.0108744657885575
7,1558669.exe ,1.69375,0.008569568250501312,151.858485,0.6766697030078653,151.822,0.6721510246960931,0.011153476211750698
8,1881529.exe ,2.3375,0.014790199457749025,196.03301725,0.981309303057245,195.99349999999998,0.9767137502871556,0.011924011744506269
9,1892033.exe ,1.9762499999999998,0.006959705453537534,171.712296625,0.7880038350501446,171.60575,0.7997342918119795,0.011509076745481447
10,1992578.exe ,1.495,0.012247448713915879,134.951633125,0.5321818838062913,134.869125,0.5348507823449454,0.011078043039429131
11,1997898.exe ,1.5037500000000001,0.008569568250501269,135.30906825,0.6185921938906418,135.26350000000002,0.6271646514273543,0.0111134458277522
12,2040953.exe ,2.41,0.010000000000000064,203.228202625,1.5225490257762553,203.17825,1.4993585920319459,0.011858590337714947
13,2079377.exe ,1.6775,0.006614378277661482,149.79952825,0.32409440851345167,149.75799999999998,0.3200781154655821,0.011198299618143157
14,2209419.exe ,1.9912500000000002,0.013635890143294731,175.92195775,0.6053775783797521,175.88437499999998,0.6070634105058546,0.011318939519930396
15,2396518.exe ,2.3375,0.0066143782776614405,204.137638125,0.44049793120922287,204.09187500000002,0.42958917511385347,0.011450607646242453
16,2417063.exe ,2.1312499999999996,0.01536025715930566,184.741551875,0.8708852515645255,184.667375,0.8619298024636303,0.011536386797497772
17,2475670.exe ,1.8975,0.01198957880828181,167.721611,1.1801310321061833,167.63975,1.1772171369377806,0.011313390019846638
18,2536350.exe ,1.7175,0.006614378277661482,151.99583275,0.6697229705224644,151.959875,0.6739551983440748,0.011299651897857706
19,2547962.exe ,1.555,0.008660254037844393,141.02659875,0.5714672185656745,140.97787499999998,0.5609972008619938,0.011026288755333112
20,2553709.exe ,1.9349999999999998,0.011180339887498959,168.84791025,0.5384955555663236,168.74975,0.5880360852022596,0.011460017462668002
21,2677632.exe ,2.2512499999999998,0.010532687216470415,193.89360725,0.38089738034467185,193.838,0.3930174932493405,0.011610748966557276
22,2683511.exe ,2.6475,0.017853571071357186,229.035745125,1.0815395033717503,228.975625,1.0922520242027438,0.011559331049199694
23,2684432.exe ,2.4137500000000003,0.008569568250501211,205.193417125,0.5190081152740919,205.117125,0.5234026742145983,0.01176329159979625
24,2736927.exe ,1.5499999999999998,0.007071067811865481,139.120930875,0.32582135279452995,139.07662499999998,0.3143664014728649,0.011141386060683227
25,2918721.exe ,2.4162500000000002,0.019324531042175307,205.14531699999998,0.7721066785830195,205.05899999999997,0.7909551188278654,0.011778236205118933
26,2969923.exe ,1.91875,0.010532687216470457,167.132343875,0.5241265427672142,167.082625,0.5100475314860426,0.011480422972079258
27,3005234.exe ,1.585,0.008660254037844393,145.428231625,0.656153463925726,145.36987499999998,0.6607835192973586,0.010898846683957951
28,3046173.exe ,1.7487499999999998,0.009270248108869587,158.446558625,0.8222042669239729,158.37025,0.8511262758839019,0.011036844316314982
29,3321447.exe ,3.3925,0.011989578808281833,290.908643875,1.1928023580656069,290.862125,1.1616092756925729,0.011661736670353863
30,3467583.exe ,1.6524999999999999,0.006614378277661482,152.305952125,0.6658756712060504,152.26425,0.6624482526960168,0.010849871439323434
31,3716781.exe ,1.9574999999999998,0.010897247358851694,174.073173125,0.5999838558112243,173.99349999999998,0.6036607076827203,0.011245270967711612
32,3730870.exe ,1.8975,0.008291561975888507,173.47146225,0.7006324599252706,173.427,0.7046924861242707,0.010938398601064424
33,3856382.exe ,2.33875,0.005994789404140934,203.361326875,0.46094753464370397,203.26425,0.48833614191456526,0.011500465874898419
34,3872603.exe ,2.4987500000000002,0.015360257159305637,216.93281737499998,1.3263193190643199,216.8815,1.316779499384768,0.011518543068938005
35,3902259.exe ,2.7025,0.008291561975888406,230.65312125,0.712152987162478,230.566625,0.7207542815516278,0.011716728502758122
36,3969157.exe ,3.705,0.023452078799117215,325.546735,1.3139880747896817,325.49737500000003,1.299639751767774,0.011380854426323765
37,4039956.exe ,2.44375,0.011110243021644442,206.08368025,0.28179510162605864,206.01225,0.284575012079421,0.011858047163343979
38,4042441.exe ,1.9475,0.010897247358851694,179.552312375,0.474939149102003,179.49775,0.46730818257334134,0.010846421158489966
39,4124395.exe ,1.8275,0.008291561975888507,159.05327062499998,0.5053635763761939,159.00225,0.5234182720348974,0.011489861181847043
40,4136556.exe ,2.27875,0.015360257159305661,200.43126625000002,0.8702798558321279,200.3695,0.8836319935357699,0.011369234165081267
41,4168672.exe ,2.1587500000000004,0.010532687216470415,195.978123625,0.6012321112263836,195.91675,0.6128865616898501,0.011015260071224699
