,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma,slope_individual
0,1097798.exe ,0.53125,0.005994789404140905,42.251766375,0.2511939110806319,42.21,0.24808869381735277,0.01257343883057954
1,1146371.exe ,0.7625000000000001,0.006614378277661482,62.225148625,0.2692807917364966,62.17375,0.2783140088101916,0.01225388796731058
2,1168165.exe ,0.8237500000000001,0.008569568250501312,69.316679,0.2484287875317615,69.289125,0.2511057732809021,0.011883864199552898
3,1212213.exe ,0.78125,0.007806247497998005,66.3663635,0.3503351492474755,66.319875,0.3397920089922656,0.011771776526523108
4,1240657.exe ,0.63375,0.006959705453537534,50.621681875,0.3461070393839309,50.56425,0.3611235072658655,0.012519339076187106
5,1405615.exe ,0.7925,0.004330127018922197,67.13359037500001,0.36205073239876884,67.10537500000001,0.3586415123420622,0.01180482073985902
6,1673379.exe ,0.76875,0.011659223816361029,64.605385625,0.36401323934094115,64.55624999999999,0.378786466891307,0.011899162779743877
7,1767663.exe ,0.9675,0.008291561975888507,80.499930625,0.3505571275872645,80.45175,0.3592059819936208,0.012018643898054912
8,1982510.exe ,0.8125,0.009682458365518551,68.940924,0.4625397905888744,68.90875,0.46330436809941467,0.011785452716009436
9,2054877.exe ,0.83625,0.008569568250501312,71.43369200000001,0.2806041951824652,71.4055,0.28641709097049206,0.011706660772902512
10,2139162.exe ,1.13625,0.011110243021644496,87.67814362499999,0.4071262516471206,87.604625,0.4259668230918905,0.012959330033944935
11,2447183.exe ,1.51,0.007071067811865481,119.01468187500001,0.5712915196527163,118.96962500000001,0.5637004828585809,0.012687510282016623
12,2581390.exe ,1.565,0.013228756555322964,124.75939075,0.5389548517069286,124.73237499999999,0.5279185395257464,0.012544145900295687
13,2710332.exe ,1.17625,0.011110243021644399,89.99859699999999,0.46237274665847244,89.92775,0.4864028037542536,0.013069648185737831
14,2749622.exe ,0.60875,0.005994789404140905,48.81396175,0.260787597969953,48.7485,0.22865257488163124,0.012470817327175868
15,2768057.exe ,1.72625,0.013169567191065937,145.05755825,0.9970269250381057,145.008125,1.0066442317795312,0.011900448489729076
16,2791177.exe ,0.5,0.0050000000000000044,39.946838,0.5223158237402925,39.876625000000004,0.5525866306516997,0.012516635234057825
17,282754.exe  ,0.56,0.007071067811865481,45.363335125,0.7093146519481731,45.317750000000004,0.721631614814651,0.012344771354595151
18,2855608.exe ,1.4587500000000002,0.007806247497997925,117.561781625,0.37798392361743766,117.503875,0.39317026766402213,0.012408369283251753
19,2877258.exe ,1.35125,0.007806247497998005,106.59966575000001,0.4502408187300302,106.558,0.46974088602121944,0.01267593092804796
20,3161939.exe ,1.3787500000000001,0.005994789404140905,110.855246125,0.6993508272363098,110.821375,0.7011483326479515,0.012437390635038835
21,3205324.exe ,0.8250000000000001,0.0050000000000000044,68.723561,0.27190331123995337,68.664375,0.28456191659285907,0.01200461658265933
22,3497446.exe ,0.8187500000000001,0.007806247497998005,69.914225875,0.21082372765502522,69.87550000000002,0.20299938423552089,0.011710778310895516
23,3513410.exe ,0.5637500000000001,0.0048412291827592754,45.3382165,0.2924246288836663,45.270875000000004,0.30522714390269956,0.012434322377899449
24,3527479.exe ,0.57375,0.009921567416492224,45.95671925,0.3384304432559771,45.901624999999996,0.343886586500549,0.01248457264494571
25,3551732.exe ,0.9775,0.009682458365518551,81.3218445,0.7010622390453279,81.285,0.6933008005187945,0.012020140541696641
26,3602496.exe ,0.5375000000000001,0.010897247358851694,43.432145625000004,0.32676336295779085,43.404125,0.32221632388040067,0.012375626215680429
27,3608768.exe ,0.7525000000000001,0.008291561975888507,63.730844,0.19697423602148942,63.685,0.19650508899262648,0.01180746955116427
28,3639330.exe ,0.7250000000000001,0.007071067811865452,61.030559000000004,0.3813462699411129,60.982,0.3837710906256481,0.011879294764447431
29,3726166.exe ,0.7725000000000001,0.008291561975888507,65.3927085,0.18531256723641157,65.36625000000001,0.18777097086610567,0.011813243673795834
30,3774449.exe ,0.53625,0.008569568250501312,43.266459749999996,0.27730720379876067,43.238749999999996,0.28778757356772877,0.012394127069756384
31,3942267.exe ,0.755,0.008660254037844393,63.660368500000004,0.3878185493655497,63.623374999999996,0.3956769318206468,0.011859811964487764
32,4050045.exe ,1.4200000000000002,0.012247448713915901,113.49312225,0.6624717733244859,113.447,0.6664459843078056,0.012511771390622749
33,4107700.exe ,1.365,0.010000000000000009,105.499289875,0.5139824907330115,105.44562499999999,0.5132090065217069,0.012938475715024333
34,4139687.exe ,0.79625,0.006959705453537534,67.37349800000001,0.21734022263722663,67.301,0.1999737482771171,0.011818445288383272
35,4184287.exe ,0.7312500000000001,0.005994789404140864,61.8596385,0.24945291974087946,61.80475,0.23301327751868622,0.011821116607398215
36,4232119.exe ,0.8462500000000001,0.0048412291827592754,71.45280575000001,0.18207438830993947,71.379875,0.18942243630309594,0.011843481737594327
37,4274861.exe ,1.3550000000000002,0.014142135623730963,107.84436925,0.6427537944652195,107.815625,0.639242117178617,0.012564401919389038
38,4440376.exe ,1.30625,0.011110243021644496,112.327595125,0.8849026551037177,112.305125,0.882009132251476,0.011628932307741329
39,4489299.exe ,1.29,0.007071067811865481,106.705686,0.48021722614588574,106.6725,0.49194740572544926,0.012089327648387922
40,4590606.exe ,1.32625,0.008569568250501312,104.017412,0.3470297506543922,103.92800000000001,0.36619291363979384,0.012750269156860007
41,4732234.exe ,0.96875,0.007806247497998005,79.500500375,0.2372688638490794,79.46437499999999,0.24184702680620257,0.012185457895616422
