,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma,slope_individual
14,202900.exe  ,0.7375,0.008291561975888507,283.10677275,4.120434535589902,283.071,4.146967355791456,0.0026050242204952692
21,2545383.exe ,0.9212499999999999,0.009270248108869587,355.720742375,4.204124773744318,355.712375,4.19739889507478,0.0025898124294051438
29,3040305.exe ,0.95,0.012247448713915901,365.153050625,4.876593885380922,365.159125,4.878396802165124,0.00260164881102313
79,696418.exe  ,0.95,0.010000000000000009,366.40034749999995,5.627039045501894,366.41724999999997,5.626876237087512,0.002592792300776953
98,897413.exe  ,1.0525,0.02046338192968107,408.08811875000004,8.958598699689077,408.09425,8.957293909853568,0.0025790998356528356
59,5451535.exe ,1.09375,0.013169567191065846,409.81960212499996,6.047162679631295,409.822625,6.037021491130786,0.0026688572101692515
38,3851193.exe ,1.05125,0.015360257159305614,411.11780324999995,5.6258364516016215,411.092625,5.617779720171936,0.00255705297043713
13,1981694.exe ,1.0625,0.03561951712193755,412.761283,13.618137008810026,412.72749999999996,13.641586903656059,0.0025741270893374947
36,3647296.exe ,1.1125,0.011989578808281729,419.190062625,4.307676079530387,419.194875,4.298103751583378,0.0026539274166792995
73,6645661.exe ,1.08,0.022360679774997845,420.271345625,9.26139659465325,420.2485,9.223942988223628,0.0025697683442916976
88,7629905.exe ,1.085,0.01936491673103705,422.664036625,5.401516236235828,422.643875,5.386039394524971,0.0025670506737781526
16,2145027.exe ,1.0812499999999998,0.029764702249476617,423.580986375,12.00461897806404,423.567125,12.010836392998405,0.0025526405452079466
18,2362734.exe ,1.0924999999999998,0.017139136501002676,424.42329275,6.3710760630029,424.418875,6.369912429490296,0.0025740811559169545
57,5214516.exe ,1.0925,0.008291561975888524,427.174175125,2.1799606945754415,427.18550000000005,2.1792114973081387,0.0025575047922321427
64,6070205.exe ,1.09375,0.013169567191065943,427.183156125,5.377617566160391,427.14575,5.353568593704579,0.002560377169178349
65,6184943.exe ,1.105,0.007071067811865442,428.21837200000004,4.389862685838776,428.183125,4.406101208480694,0.0025804591121092765
76,6879725.exe ,1.15125,0.018998355191963346,430.335207125,9.627749157481041,430.27725,9.603779942684026,0.0026752400940915698
37,3839680.exe ,1.1199999999999999,0.01500000000000005,431.74417850000003,5.917187050028297,431.64637500000003,5.938226712106488,0.002594128782213562
43,430409.exe  ,1.1212499999999999,0.01763341997458246,434.59965124999997,6.4061359875366275,434.562125,6.372175539748966,0.002579960652925167
99,904018.exe  ,1.1275,0.01984313483298446,436.351584625,14.006247720982941,436.332125,14.001538830049183,0.0025839255309888973
4,1335271.exe ,1.1350000000000002,0.021213203435596458,439.594642,8.83534921647285,439.5745,8.854147940372354,0.002581924099065794
60,5508700.exe ,1.17875,0.021469455046647105,441.078941875,8.413626641701985,441.06025,8.438095412325003,0.002672424112992574
74,6684936.exe ,1.13625,0.02232571387436475,442.87188437500004,9.183354595502076,442.86312499999997,9.18332851472573,0.0025656404032139567
6,1505641.exe ,1.1462500000000002,0.014086784586980757,445.749607125,5.317443290174221,445.72887499999996,5.351388474907702,0.002571510959691236
11,1963015.exe ,1.15875,0.018998355191963412,448.60940225,6.617371320394928,448.56025,6.651497120009905,0.0025829819753850243
84,7372279.exe ,1.1800000000000002,0.02915475947422653,456.5386505,11.12302740176191,456.516,11.124830167243015,0.0025846661585118085
26,2897120.exe ,1.1912500000000001,0.01363589014329461,459.76577287500004,5.034763930173351,459.74225,5.066393928377448,0.0025909932193318667
47,4484988.exe ,1.20625,0.014086784586980781,467.86004,5.533689358604351,467.81775,5.5256016810389195,0.0025782283094747736
63,5979831.exe ,1.2225000000000001,0.025372228912730475,475.36851475000003,11.167199052148641,475.34862499999997,11.174786965950409,0.002571689041380711
24,2712758.exe ,1.2375,0.01785357107135714,478.883513625,7.152988685851703,478.749,7.089798216451583,0.002584135734037925
39,4090087.exe ,1.23875,0.018998355191963346,479.44477474999997,7.2199038582808,479.388625,7.219338888317619,0.0025837178028396066
58,5333786.exe ,1.23125,0.03139964171770115,481.063708125,13.520075861426358,480.99737500000003,13.499574724204296,0.002559432314690575
55,510955.exe  ,1.3150000000000002,0.011180339887498959,491.37789875,2.0004825639631743,491.335125,1.968112956457281,0.002676148038699309
69,6322295.exe ,1.2625,0.04408798022137103,492.28087800000003,18.76886975991772,492.25525,18.744223641898316,0.0025645928095545485
45,436565.exe  ,1.26125,0.01615355997915012,492.825257625,5.4130390464242675,492.815875,5.410410669198322,0.0025592235391468285
71,6532744.exe ,1.2737500000000002,0.0193245310421754,499.918617,7.950217868705589,499.87237500000003,7.942194170024729,0.002547914713886321
54,5097937.exe ,1.2725,0.03112474899497186,501.41313275000005,13.41654934226112,501.375625,13.3965920473968,0.0025378274259012213
17,2184330.exe ,1.2974999999999999,0.02436698586202243,505.49082875,10.853544267148994,505.445875,10.86214408435899,0.0025668121481224795
19,2387311.exe ,1.3275000000000001,0.035968736424845424,510.285914875,14.465440909463089,510.217125,14.458227298302353,0.0026014827399756576
40,4154710.exe ,1.375,0.013228756555322964,518.187568625,5.133376746731232,518.084875,5.116645957986043,0.0026534793253503437
51,4743248.exe ,1.32875,0.01763341997458237,518.8935389999999,6.935276002281681,518.866,6.933989454131021,0.0025607372228236597
86,7525849.exe ,1.335,0.010000000000000009,519.605552,2.7073012810494417,519.5986250000001,2.7125498123306206,0.0025692566117923236
8,1631151.exe ,1.3775,0.01854049621773916,520.849143375,8.236178302729467,520.77225,8.216526315146833,0.0026447197187924143
