,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma,slope_individual
0,1168229.exe ,2.73375,0.019324531042175342,243.162973625,0.6440788027421269,242.931875,0.647981951426896,0.01124245998165791
1,1239379.exe ,2.17125,0.012686114456365206,192.159947,0.7984001351440245,191.96325000000002,0.7806490488689446,0.011299180884973913
2,1253440.exe ,0.8262499999999999,0.006959705453537502,77.955432125,0.2617961686806354,77.82724999999999,0.2593201448017491,0.010599004809249525
3,1363825.exe ,2.8312500000000003,0.013635890143294683,327.074281875,1.4724462107170835,326.786875,1.494287324906089,0.008656290503091394
4,1373378.exe ,2.96,0.011180339887499008,338.68671425,1.4940251013878438,338.433875,1.534487002022166,0.008739640131898088
5,1380046.exe ,2.64875,0.009270248108869584,248.751873,4.602298391851941,248.56674999999998,4.572878216998576,0.010648161029123186
6,1405031.exe ,2.3775,0.015612494995995992,218.5751075,0.7225786758414255,218.41625,0.7355478825338311,0.010877267897489195
7,1484788.exe ,1.3362500000000002,0.006959705453537534,135.51593787500002,0.4181356815925481,135.429375,0.4146612887345567,0.009860463801922383
8,1651759.exe ,2.42125,0.00927024810886959,247.101980375,1.362723934692928,246.9545,1.3669701898724715,0.009798585977844169
9,1757160.exe ,1.2525,0.02772634126602357,136.60138425,4.507375505899734,136.475875,4.5154303625872725,0.009169013966269525
10,1794636.exe ,2.6225,0.014790199457749101,247.2822895,1.3535081966527736,247.150125,1.345973108711683,0.010605288414720861
11,1841293.exe ,1.47,0.0050000000000000044,154.976218625,0.5381597227714915,154.88937500000003,0.5258942235611656,0.009485326284524965
12,208193.exe  ,1.2037499999999999,0.006959705453537534,130.2676085,0.9406873430355296,130.1805,0.9206790971885895,0.00924059337436904
13,208205.exe  ,0.82375,0.0048412291827592754,81.24326012499999,0.40042806047667384,81.137375,0.4016487699159542,0.01013930261701201
14,2116056.exe ,1.06125,0.007806247497998005,104.770241625,0.5333996024239107,104.70400000000001,0.5513447197534407,0.010129307554701367
15,213413.exe  ,2.1275,0.01198957880828188,190.61849625,0.5769395814174848,190.487125,0.527744596727426,0.011161036530315195
16,2265253.exe ,2.825,0.017320508075688773,281.023896375,1.0645076289825155,280.90525,1.0453440522143818,0.01005252591128515
17,2289173.exe ,0.84625,0.006959705453537534,84.889796375,0.3225101426133495,84.81275,0.3371293334908711,0.009968807043212794
18,2354500.exe ,2.55375,0.02175861898191153,290.066083875,1.8017062421849204,289.94525,1.8158390450422581,0.0088040282610238
19,2363790.exe ,2.7775,0.01198957880828188,269.40522675,1.2037211677800097,269.28775,1.2253700206468354,0.01030974800862879
20,2364548.exe ,0.75,0.008660254037844395,73.356008375,0.24485740135889994,73.28725,0.2673774251876949,0.01022411137975172
21,2366881.exe ,2.88,0.012247448713915901,331.912617125,0.9485353135158483,331.803625,0.9704484707469049,0.008676982589412614
22,2369365.exe ,1.0475,0.009682458365518551,105.386519,0.5758668801092381,105.3315,0.580655448609585,0.00993960147787024
23,2473478.exe ,0.715,0.0050000000000000044,69.240949,0.3571690427808681,69.17875000000001,0.37060583845913725,0.010326259393122992
24,2487064.exe ,4.279999999999999,0.016583123951777048,449.591390375,1.304871001420342,449.467,1.3310511823367264,0.009519755252497365
25,2547532.exe ,1.2925,0.010897247358851694,144.4931,0.6339475133812363,144.42225000000002,0.6139802012280166,0.008945063812735694
26,2632607.exe ,2.615,0.011180339887498909,252.942808625,1.1632272653885123,252.868375,1.1704732950285592,0.010338305383004048
27,2981499.exe ,2.705,0.013228756555323047,250.232815625,0.32398583446153084,250.15075000000002,0.3100611834783603,0.010809933114662806
28,2983245.exe ,4.255,0.02549509756796362,447.69638837499997,1.490141811549397,447.5815,1.4618530192875117,0.009504208902475938
29,2984311.exe ,0.83125,0.009270248108869587,79.09278524999999,0.17991251246352252,79.0355,0.16958699832239563,0.010509808162306436
30,2985036.exe ,4.26375,0.01727534370135647,449.34735287500007,1.0642264674669104,449.22287500000004,1.066324462523007,0.009488761806917987
31,2987448.exe ,4.279999999999999,0.02179449471770331,450.203824875,0.86001860616145,450.082625,0.9138877033722472,0.0095068050592159
32,299068.exe  ,2.6,0.012247448713915901,296.78292,1.000634954413452,297.181875,0.9588972100152325,0.008760611965136
33,2993463.exe ,0.7675000000000001,0.004330127018922197,75.70070375,0.42144057223520387,75.78525,0.4276697762292734,0.010138611161854622
34,3032867.exe ,2.97875,0.019645292056877144,346.366670375,1.29041878963855,346.80512500000003,1.2690709630966186,0.008599990284212402
35,3035956.exe ,2.9787500000000002,0.0078062474979979915,345.99359300000003,0.906829605465788,346.3955,0.8960046037828148,0.008609263466910499
36,3038559.exe ,4.2225,0.02384848003542355,371.32484925,0.7464118610909038,371.682625,0.7151251529452723,0.011371444729671562
37,3054390.exe ,0.69875,0.007806247497998005,67.269601625,0.15858187803539853,67.27437499999999,0.1584778671455421,0.010387306942818541
38,3064636.exe ,1.6412499999999999,0.016153559979150068,182.73316112499998,0.8119200252822677,182.86225000000002,0.8177618464443147,0.0089816757390701
39,310302.exe  ,0.915,0.045552167895721495,85.762550875,0.5824198010375424,85.80024999999999,0.5773092217347661,0.010668992359306384
40,3461405.exe ,4.16125,0.01268611445636519,433.942146125,1.6622981845477114,434.21624999999995,1.6622950813558974,0.009589411946175247
41,3573059.exe ,0.93125,0.009270248108869547,95.009590125,0.3624309170833243,95.03037499999999,0.37135223760602193,0.009801642116072649
42,371353.exe  ,2.87,0.008660254037844331,342.460764625,1.1912419828246439,342.57924999999994,1.1581974950326839,0.008380522081537415
43,3889320.exe ,2.2375,0.02277608394786069,199.480678125,1.7227281484236343,199.497,1.742838059029004,0.011216625194134952
44,3892773.exe ,0.88,0.0050000000000000044,84.834739,0.3802056227480718,84.83875,0.35766980233170415,0.010373109063257682
45,3895398.exe ,0.73,0.014142135623730963,74.336183375,0.3454780605154023,74.322625,0.3422319891170335,0.00982025128082519
46,4035360.exe ,0.73125,0.005994789404140905,71.52980937500001,0.5102163802527659,71.46324999999999,0.5073255241952666,0.01022301060759677
47,406692.exe  ,2.9525,0.012990381056766602,348.089293125,1.1278070107739433,348.163,1.1088717238706969,0.00848201900579501
48,4119785.exe ,3.29,0.024494897427831782,375.40520825,1.422518410361854,375.4815,1.3975489257983091,0.008763863493894401
49,412287.exe  ,4.2725,0.026809513236908996,446.23083625,1.2670729732398747,446.334375,1.276253593285839,0.0095746408650395
50,420068.exe  ,0.8575,0.008291561975888507,85.13266349999999,0.19510118993870917,85.07400000000001,0.21789963285880076,0.010072514646508154
51,4207313.exe ,0.68625,0.006959705453537484,67.69689887500002,0.1805488430539221,67.64925,0.1744159898059766,0.01013709654953526
52,4209826.exe ,4.24875,0.012686114456365005,449.032187625,1.1032405245173134,449.11825000000005,1.1099049227298559,0.009462016570509766
53,4213036.exe ,3.00375,0.019324531042175325,352.348024,1.231600713749896,352.351625,1.216284705311617,0.008524952023003256
54,4222620.exe ,2.1275,0.024874685927665535,187.466382875,0.8980443708062887,187.421875,0.8864170064788944,0.011348701390470567
55,4300786.exe ,0.81125,0.005994789404140864,79.3014555,0.22805545866959606,79.25637499999999,0.22509050263172048,0.010229950949639254
56,4301296.exe ,2.6075,0.010897247358851656,241.251425375,1.272544408860352,241.233375,1.2873117277392545,0.010808226297303384
57,4322230.exe ,2.53625,0.015761900266148068,231.03808974999998,0.6464910866624062,231.01425,0.6174143159176042,0.010977627120897714
58,4390406.exe ,2.67375,0.02175861898191154,244.04364099999998,0.8401004119075562,244.028,0.8373446124505709,0.010956032245068826
59,4452551.exe ,3.3975,0.00968245836551858,360.34849087500004,0.3790166626628839,360.38325,0.3848706763316734,0.009428373050072093
60,4563400.exe ,0.8274999999999999,0.009682458365518525,79.05900224999999,0.39129377428562384,79.02799999999999,0.38383883336630126,0.010466866219526569
61,475413.exe  ,3.1187500000000004,0.016153559979150103,352.91105412499996,1.065229926330735,352.93525,1.0686719269729101,0.00883721255978383
62,4758293.exe ,2.6525,0.01299038105676658,252.888923375,1.2565798576726022,252.86875,1.2735023311717943,0.010488794703225108
63,4832806.exe ,0.87875,0.007806247497998005,85.091550375,0.33088368171494237,85.04125,0.3457089635806367,0.01032711234108831
64,4887390.exe ,2.28875,0.009270248108869545,202.68562325,0.4269337292548318,202.547125,0.4319836332258438,0.011292118125107326
65,4928227.exe ,1.2,0.008660254037844395,116.782237625,0.180890039861195,116.61387500000001,0.15658339431434376,0.010275535256083428
66,495834.exe  ,2.165,0.013228756555322964,196.35310349999997,0.7939429590844371,196.1485,0.8176275129910963,0.011026054395926573
67,5152635.exe ,2.6412500000000003,0.012686114456365277,244.421345375,0.5710725462808849,244.18975,0.5550067004100004,0.010806134774962882
68,5231619.exe ,0.98875,0.009270248108869587,97.44031974999999,0.4414158184027726,97.346375,0.44670234426853167,0.010147236816718268
69,5298088.exe ,2.2325,0.008291561975888524,200.57678375,0.7557506438511546,200.40825,0.7643174651282086,0.011130400828356087
70,5569073.exe ,2.20125,0.009270248108869629,198.04695987500003,0.8759675416754028,197.893375,0.8710782022155056,0.011114788136052925
71,5670617.exe ,1.30625,0.006959705453537534,127.486890875,0.8732300077203907,127.34975,0.8669619008353311,0.010246151514360554
72,5754593.exe ,4.2675,0.017139136501002617,449.22868025,1.00513386257674,448.92775,0.9109335527358834,0.009499616092243033
73,588797.exe  ,2.88875,0.013635890143294709,332.26491862499995,1.8237955211693222,332.084875,1.8431256358086319,0.008694116766688494
74,5888891.exe ,2.88875,0.015360257159305687,313.558859125,0.8849914027577366,313.383875,0.884731942101683,0.009212783871140447
75,631007.exe  ,1.20125,0.010532687216470457,129.55532225,0.27930536968914044,129.444625,0.2941937871114932,0.009272100745363242
76,6349744.exe ,1.18,0.008660254037844395,114.890515375,0.32847546338498984,114.81775,0.32120700101336663,0.010270647634824399
77,6384372.exe ,1.525,0.0050000000000000044,160.13090625,0.3466007517060307,160.02712499999998,0.35628023994462354,0.009523458248710185
78,6393398.exe ,1.0425,0.004330127018922197,103.201205375,0.3945533526713898,103.110875,0.4086983721217897,0.01010162619915039
79,6436177.exe ,2.60125,0.0078062474979979915,248.57152324999998,0.9625762649029093,248.47275000000002,0.9637106347343031,0.010464794864630577
80,6440573.exe ,2.58,0.01581138830084191,233.891549375,0.52016243733567,233.76725,0.4929788915359324,0.011030753385037726
81,6627158.exe ,2.2512499999999998,0.01165922381636096,202.557424,1.112562065392978,202.461,1.1040501573751076,0.011114132257132179
82,6701674.exe ,3.35375,0.025950674365033476,396.561810625,1.9505869567425074,396.39875,1.9661823891745198,0.008457067499047203
83,6932069.exe ,1.05875,0.005994789404140905,104.61772562499999,0.3190332774468592,104.55175,0.31837742931935303,0.010120177949529002
84,6958673.exe ,0.755,0.0050000000000000044,74.50277887499999,0.1711697852210185,74.405125,0.19010157646637188,0.010133850191906685
85,7009955.exe ,2.1637500000000003,0.006959705453537489,193.146662125,0.5804952472868417,193.030375,0.5467094606598675,0.011202626937449594
86,711331.exe  ,3.0237499999999997,0.006959705453537509,352.01441275,1.7476564072840333,351.9015,1.736480852183518,0.008589847149660492
87,727417.exe  ,0.7987500000000001,0.0033071891388307415,79.1413315,0.18528264788560425,79.07425,0.17844589516153317,0.01009270358308288
88,7290259.exe ,1.53375,0.0048412291827592754,160.345485125,0.3058141624792056,160.264375,0.2838991623358523,0.009565283355526595
89,7917842.exe ,2.1849999999999996,0.015811388300841892,194.281532625,1.153640459947007,194.208875,1.1769391910268705,0.01124656559209599
90,7928067.exe ,0.765,0.0050000000000000044,74.29202599999999,0.18931590703966267,74.220125,0.19509641046159862,0.010297202017347058
91,8294387.exe ,3.27625,0.014086784586980835,363.71649075,1.1419415681632707,363.626625,1.1435892988197274,0.009007702656660475
92,831340.exe  ,0.77125,0.005994789404140905,76.9710985,0.5220234286140778,76.92824999999999,0.5331816646322322,0.010019994712690765
93,8357688.exe ,0.9562499999999999,0.0048412291827592754,92.52933737500001,0.30653647469099504,92.43674999999999,0.29546816664405634,0.010334560120370685
94,847669.exe  ,2.6075,0.014790199457749006,245.75882537500001,0.9291902290744749,245.681375,0.9203534562194088,0.010609995372582252
95,983549.exe  ,2.175,0.014142135623730944,251.4884175,2.6506515156205874,251.419375,2.655927000949952,0.008648509627684941
96,985992.exe  ,0.78625,0.0048412291827592754,78.607636125,0.19264183390066025,78.56437500000001,0.1878489669255627,0.010002208929800712
97,991360.exe  ,2.17,0.008660254037844331,196.06960175,0.5875160769897588,195.996125,0.5902595694904116,0.011067498381349673
98,994210.exe  ,0.7925,0.004330127018922197,77.218383125,0.2693986784495388,77.1635,0.2793819070734522,0.010263100157343523
99,994945.exe  ,1.24875,0.0033071891388307415,130.759216125,1.0232878441238384,130.64974999999998,1.0459104586435644,0.009549996069158526
