,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,temposoma_medio,desvio_temposoma,slope_individual
0,1151909.exe ,1.0025,0.009682458365518551,111.155652625,0.34199689159367286,111.45949999999999,0.3249523041924771,0.00901888456705015
1,1200127.exe ,1.07375,0.0048412291827592754,123.718862,0.5299855309107494,123.99662500000001,0.5534051268058523,0.008678951476291465
2,1259704.exe ,1.52,0.011180339887498959,153.80598924999998,0.7004338774548492,154.10225,0.6528429654212365,0.009882580043936749
3,1288015.exe ,1.01,0.008660254037844395,116.02254012499999,0.6549819991101734,116.208125,0.6566973118378057,0.00870520503095217
4,1412740.exe ,1.86,0.010000000000000009,195.42514125,1.3623504698854783,195.7065,1.3760098110115349,0.009517710915304251
5,1420625.exe ,1.3625,0.0096824583655185,156.11216474999998,0.5034773349324558,156.26025,0.47817589598389176,0.00872769910136039
6,1661747.exe ,1.65625,0.008569568250501312,176.78412400000002,0.690810681298432,176.926,0.6618583685351408,0.009368771145988199
7,1738849.exe ,0.9874999999999999,0.006614378277661482,112.2807605,0.4461503782543498,112.30562499999999,0.45975915909854076,0.008794917273471798
8,1836986.exe ,0.8987499999999999,0.010532687216470457,105.06960312499999,0.382072637764219,105.08574999999999,0.3576799372343983,0.008553853572005677
9,1867909.exe ,0.8674999999999999,0.008291561975888507,100.54777425,0.38307728935710306,100.538,0.3972581024976072,0.008627739464854439
10,199194.exe  ,1.6724999999999999,0.016393596310755015,178.40007624999998,0.6676156916701279,178.45225000000002,0.6139486440248889,0.00937499599303002
11,2010138.exe ,0.99875,0.012686114456365286,117.516969,0.699611029332371,117.509125,0.691338816626842,0.008498772632571898
12,2026322.exe ,1.6724999999999999,0.01198957880828181,177.692613625,0.4167753006941971,177.74425,0.44227529605439936,0.009412321457151958
13,2065049.exe ,1.52875,0.016153559979150123,157.7326875,0.9735850387860291,157.756875,0.9691135688736368,0.009692030385268115
14,2121340.exe ,1.5975000000000001,0.006614378277661482,165.09713424999998,0.4471930315886394,165.12962499999998,0.4301464685139258,0.00967612192214657
