file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1055487.exe ,  3.62,  1.17,  1.12,  0.00,  0.08,  130301253,  124704000,    5028000,  161338229, c++, elite, mult, 0
1055487.exe ,  3.20,  1.28,  1.24,  0.00,  0.06,  101288118,   96245000,    5012000,  113463928, c++, elite, mult, 0
1055487.exe ,  3.22,  1.29,  1.25,  0.00,  0.06,  100899707,   99864000,    1008000,  113035400, c++, elite, mult, 0
1055487.exe ,  3.25,  1.30,  1.26,  0.00,  0.06,  102293471,  100287000,    1985000,  114568654, c++, elite, mult, 0
1055487.exe ,  3.31,  1.31,  1.27,  0.00,  0.06,  100593576,   96422000,    4017000,  112898102, c++, elite, mult, 0
1055487.exe ,  3.23,  1.30,  1.26,  0.00,  0.06,  101561359,   98521000,    3015000,  113839794, c++, elite, mult, 0
1055487.exe ,  3.30,  1.31,  1.27,  0.00,  0.06,  101739666,   98712000,    2991000,  113974041, c++, elite, mult, 0
1055487.exe ,  3.20,  1.28,  1.25,  0.00,  0.06,  101176369,   96196000,    4958000,  113463400, c++, elite, mult, 0
1055487.exe ,  3.22,  1.30,  1.27,  0.00,  0.06,  101526100,   97508000,    3979000,  113733475, c++, elite, mult, 0
1055487.exe ,  3.24,  1.29,  1.25,  0.00,  0.06,  101753793,   96739000,    4986000,  113987009, c++, elite, mult, 0
1085914.exe ,  3.22,  1.15,  1.12,  0.00,  0.06,  110001437,  105962000,    4036000,  125038579, c++, elite, mult, 0
1085914.exe ,  3.22,  1.24,  1.20,  0.00,  0.06,  102538379,   99500000,    3015000,  114750359, c++, elite, mult, 0
1085914.exe ,  3.28,  1.29,  1.25,  0.00,  0.06,  101412167,   98440000,    2983000,  113728637, c++, elite, mult, 0
1085914.exe ,  3.29,  1.29,  1.25,  0.00,  0.06,  102190913,   97126000,    5006000,  114491751, c++, elite, mult, 0
1085914.exe ,  3.27,  1.30,  1.26,  0.00,  0.06,  101972689,   97996000,    3959000,  114289205, c++, elite, mult, 0
1085914.exe ,  3.21,  1.26,  1.24,  0.00,  0.06,  100883871,   95771000,    4988000,  113175685, c++, elite, mult, 0
1085914.exe ,  3.29,  1.29,  1.24,  0.00,  0.06,  101076589,   98934000,    1998000,  113398826, c++, elite, mult, 0
1085914.exe ,  3.27,  1.28,  1.24,  0.00,  0.06,  101764772,   96717000,    4985000,  113982636, c++, elite, mult, 0
1085914.exe ,  3.22,  1.26,  1.23,  0.00,  0.06,  101098891,   98012000,    3000000,  113513506, c++, elite, mult, 0
1085914.exe ,  3.82,  1.54,  1.50,  0.00,  0.08,  112031362,  107970000,    3998000,  124383242, c++, elite, mult, 0
1102079.exe ,  3.27,  1.30,  1.26,  0.00,  0.06,  101597824,   99564000,    2011000,  114657353, c++, elite, mult, 0
1102079.exe ,  3.25,  1.30,  1.27,  0.00,  0.06,  102275808,   98272000,    3970000,  114390194, c++, elite, mult, 0
1102079.exe ,  3.28,  1.30,  1.27,  0.00,  0.06,  103453598,   97289000,    6017000,  115670091, c++, elite, mult, 0
1102079.exe ,  3.30,  1.29,  1.25,  0.00,  0.06,  101037945,   96998000,    3999000,  113429189, c++, elite, mult, 0
1102079.exe ,  3.28,  1.30,  1.26,  0.00,  0.06,  100950823,   96833000,    3993000,  113182673, c++, elite, mult, 0
1102079.exe ,  3.22,  1.28,  1.24,  0.00,  0.06,  101112067,   99081000,    2001000,  113513872, c++, elite, mult, 0
1102079.exe ,  3.24,  1.28,  1.24,  0.00,  0.06,  101257385,   97212000,    4008000,  113660413, c++, elite, mult, 0
1102079.exe ,  3.30,  1.29,  1.25,  0.00,  0.06,  101955253,   98819000,    2994000,  114302093, c++, elite, mult, 0
1102079.exe ,  3.20,  1.26,  1.23,  0.00,  0.06,  101246672,   98211000,    3006000,  113446815, c++, elite, mult, 0
1102079.exe ,  3.23,  1.26,  1.23,  0.00,  0.06,  101194847,   99168000,    2003000,  113482700, c++, elite, mult, 0
1192664.exe ,  3.33,  1.29,  1.25,  0.00,  0.06,  101797279,   94762000,    6982000,  114021258, c++, elite, mult, 0
1192664.exe ,  3.24,  1.27,  1.23,  0.00,  0.06,  101888518,   97863000,    3994000,  114107023, c++, elite, mult, 0
1192664.exe ,  3.31,  1.29,  1.26,  0.00,  0.06,  102406439,   95427000,    6958000,  114645461, c++, elite, mult, 0
1192664.exe ,  3.26,  1.29,  1.25,  0.00,  0.06,  101793166,   98770000,    2993000,  114024746, c++, elite, mult, 0
1192664.exe ,  3.30,  1.30,  1.27,  0.00,  0.06,  103370320,  101331000,    2006000,  115566128, c++, elite, mult, 0
1192664.exe ,  3.32,  1.31,  1.28,  0.00,  0.06,  102564771,   99547000,    2986000,  114714694, c++, elite, mult, 0
1192664.exe ,  3.30,  1.30,  1.26,  0.00,  0.06,  102424273,   97274000,    5014000,  114710157, c++, elite, mult, 0
1192664.exe ,  3.31,  1.22,  1.19,  0.00,  0.06,  111576761,  102605000,    8965000,  138422524, c++, elite, mult, 0
1192664.exe ,  3.31,  1.28,  1.25,  0.00,  0.06,  102156267,   97010000,    5000000,  114431685, c++, elite, mult, 0
1192664.exe ,  3.30,  1.29,  1.25,  0.00,  0.06,  101933351,   97755000,    4031000,  114201184, c++, elite, mult, 0
1300054.exe ,  1.55,  0.58,  0.56,  0.00,  0.03,   47950990,   40911000,    6984000,   60200819, c++, elite, mult, 0
1300054.exe ,  1.50,  0.57,  0.55,  0.00,  0.03,   47772170,   46721000,    1015000,   59974589, c++, elite, mult, 0
1300054.exe ,  1.55,  0.58,  0.57,  0.00,  0.03,   48591775,   44507000,    3956000,   61044946, c++, elite, mult, 0
1300054.exe ,  1.56,  0.57,  0.55,  0.00,  0.03,   47573506,   44505000,    3034000,   59883855, c++, elite, mult, 0
1300054.exe ,  1.51,  0.57,  0.55,  0.00,  0.03,   47876605,   41036000,    6839000,   60192219, c++, elite, mult, 0
