file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1016334.exe ,  2.98,  0.98,  0.94,  0.00,  0.07,  106237667,   93910000,   11988000,  120302982, c++, elite, sing, 10
1016334.exe ,  2.75,  0.98,  0.94,  0.00,  0.07,  100039191,   93027000,    7002000,  112766134, c++, elite, sing, 10
1016334.exe ,  2.72,  0.97,  0.94,  0.00,  0.07,  101257576,   90199000,   11024000,  114383375, c++, elite, sing, 10
1016334.exe ,  2.76,  0.98,  0.95,  0.00,  0.07,  100266354,   92291000,    7939000,  112899503, c++, elite, sing, 10
1016334.exe ,  2.85,  0.99,  0.96,  0.00,  0.07,  102645804,   96680000,    5980000,  115668610, c++, elite, sing, 10
1016334.exe ,  2.78,  1.01,  0.97,  0.00,  0.07,  101493136,   94445000,    6959000,  114234332, c++, elite, sing, 10
1016334.exe ,  2.75,  0.97,  0.94,  0.00,  0.07,  103603364,  100577000,    3017000,  116968782, c++, elite, sing, 10
1016334.exe ,  2.72,  0.99,  0.95,  0.00,  0.07,   99815437,   94806000,    4989000,  112618908, c++, elite, sing, 10
1016334.exe ,  2.91,  0.99,  0.95,  0.00,  0.07,  103652278,   93655000,    9963000,  116542862, c++, elite, sing, 10
1016334.exe ,  2.80,  1.01,  0.97,  0.00,  0.07,  102439289,   97393000,    5020000,  115450298, c++, elite, sing, 10
1135440.exe ,  3.02,  1.09,  1.05,  0.00,  0.07,  114620499,  111616000,    2989000,  127982911, c++, elite, sing, 10
1135440.exe ,  3.18,  1.10,  1.05,  0.00,  0.07,  113520109,  109488000,    4017000,  126413509, c++, elite, sing, 10
1135440.exe ,  3.01,  1.12,  1.08,  0.00,  0.07,  112098607,  109109000,    2975000,  125711765, c++, elite, sing, 10
1135440.exe ,  3.07,  1.11,  1.07,  0.00,  0.08,  112900681,  107804000,    4990000,  126004348, c++, elite, sing, 10
1135440.exe ,  3.03,  1.11,  1.07,  0.00,  0.07,  111892925,  102842000,    8986000,  124678612, c++, elite, sing, 10
1135440.exe ,  3.15,  1.11,  1.07,  0.00,  0.07,  111832662,  106827000,    4991000,  124594064, c++, elite, sing, 10
1135440.exe ,  3.05,  1.13,  1.09,  0.00,  0.07,  113366216,  106296000,    7019000,  126696539, c++, elite, sing, 10
1135440.exe ,  3.05,  1.12,  1.08,  0.00,  0.07,  112792332,  105784000,    6985000,  125555484, c++, elite, sing, 10
