file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1267787.exe ,  8.49,  0.82,  0.64,  0.00,  0.24,  472215647,  456008000,   15965000,  525068620, c++, elite, sing, 1
1267787.exe ,  7.73,  0.79,  0.63,  0.00,  0.24,  465176314,  449322000,   16047000,  516249889, c++, elite, sing, 1
1267787.exe ,  7.78,  0.80,  0.64,  0.00,  0.24,  463679784,  448810000,   15027000,  514831883, c++, elite, sing, 1
1267787.exe ,  7.91,  0.79,  0.62,  0.00,  0.24,  463948981,  450151000,   14004000,  515073338, c++, elite, sing, 1
1267787.exe ,  7.77,  0.78,  0.61,  0.00,  0.24,  464473030,  452404000,   12010000,  515532549, c++, elite, sing, 1
1267787.exe ,  8.04,  0.80,  0.63,  0.00,  0.24,  464293607,  448368000,   15977000,  515475551, c++, elite, sing, 1
1267787.exe ,  7.99,  0.79,  0.63,  0.00,  0.24,  464924045,  442172000,   23008000,  516169811, c++, elite, sing, 1
1267787.exe ,  8.03,  0.81,  0.64,  0.00,  0.24,  468819405,  454017000,   15000000,  520108597, c++, elite, sing, 1
1267787.exe ,  8.13,  0.79,  0.62,  0.00,  0.24,  469490682,  448543000,   20978000,  520999156, c++, elite, sing, 1
1267787.exe ,  7.88,  0.79,  0.62,  0.00,  0.24,  464786749,  442993000,   21999000,  515785029, c++, elite, sing, 1
1327269.exe ,  9.82,  0.87,  0.66,  0.00,  0.32,  586462325,  533174000,   53117000,  637555920, c++, elite, sing, 1
1327269.exe , 10.27,  0.92,  0.70,  0.00,  0.34,  622180529,  578294000,   44098000,  673582358, c++, elite, sing, 1
1327269.exe ,  9.82,  0.88,  0.66,  0.00,  0.32,  594694885,  554978000,   39998000,  646030781, c++, elite, sing, 1
1327269.exe , 10.39,  0.92,  0.70,  0.00,  0.34,  619456358,  569547000,   50048000,  670615844, c++, elite, sing, 1
1327269.exe ,  9.69,  0.88,  0.67,  0.00,  0.32,  586619848,  537780000,   48980000,  637979651, c++, elite, sing, 1
1327269.exe ,  9.90,  0.89,  0.68,  0.00,  0.33,  600509262,  552573000,   48049000,  651588283, c++, elite, sing, 1
1327269.exe ,  9.97,  0.85,  0.64,  0.00,  0.32,  588851385,  540018000,   49001000,  640220654, c++, elite, sing, 1
1327269.exe , 10.36,  0.93,  0.71,  0.00,  0.34,  621764960,  578110000,   43932000,  672979699, c++, elite, sing, 1
1327269.exe , 10.32,  0.89,  0.68,  0.00,  0.33,  608597846,  554868000,   53987000,  659750965, c++, elite, sing, 1
1327269.exe , 10.28,  0.88,  0.66,  0.00,  0.34,  620544318,  568716000,   52065000,  671549832, c++, elite, sing, 1
1343486.exe ,  8.02,  0.78,  0.61,  0.00,  0.24,  467053241,  454252000,   13007000,  518132804, c++, elite, sing, 1
1343486.exe ,  7.94,  0.76,  0.60,  0.00,  0.24,  466902487,  448993000,   17959000,  518104065, c++, elite, sing, 1
1343486.exe ,  8.21,  0.79,  0.61,  0.00,  0.25,  477938499,  462070000,   16037000,  528981628, c++, elite, sing, 1
1343486.exe ,  7.86,  0.77,  0.61,  0.00,  0.24,  466863675,  449114000,   17964000,  517968483, c++, elite, sing, 1
1343486.exe ,  7.91,  0.78,  0.61,  0.00,  0.24,  469330409,  455503000,   14015000,  520484109, c++, elite, sing, 1
1343486.exe ,  8.16,  0.79,  0.62,  0.00,  0.24,  467027837,  450131000,   16967000,  518416756, c++, elite, sing, 1
1343486.exe ,  7.99,  0.79,  0.63,  0.00,  0.24,  467419098,  449503000,   18020000,  518287024, c++, elite, sing, 1
1343486.exe ,  7.88,  0.79,  0.63,  0.00,  0.24,  466998222,  448158000,   19006000,  520545389, c++, elite, sing, 1
1343486.exe ,  8.15,  0.78,  0.61,  0.00,  0.24,  470198649,  450458000,   19975000,  521466101, c++, elite, sing, 1
1343486.exe ,  7.84,  0.79,  0.62,  0.00,  0.24,  465614744,  448809000,   17030000,  516806059, c++, elite, sing, 1
1414577.exe ,  2.98,  0.28,  0.22,  0.00,  0.09,  171785235,  159030000,   12921000,  222788324, c++, elite, sing, 1
1414577.exe ,  2.90,  0.28,  0.22,  0.00,  0.09,  171918743,  164989000,    7042000,  223182669, c++, elite, sing, 1
1414577.exe ,  2.89,  0.29,  0.23,  0.00,  0.09,  172536565,  158711000,   13974000,  223378505, c++, elite, sing, 1
1414577.exe ,  2.94,  0.29,  0.23,  0.00,  0.09,  171857976,  152834000,   19104000,  222832513, c++, elite, sing, 1
1414577.exe ,  2.97,  0.29,  0.23,  0.00,  0.09,  173476332,  164533000,    9029000,  224238446, c++, elite, sing, 1
1414577.exe ,  2.87,  0.28,  0.22,  0.00,  0.09,  172179033,  162287000,   10017000,  223403436, c++, elite, sing, 1
1414577.exe ,  2.89,  0.29,  0.22,  0.00,  0.09,  171560788,  158623000,   13051000,  222649983, c++, elite, sing, 1
1414577.exe ,  2.86,  0.27,  0.21,  0.00,  0.09,  171633390,  162779000,    8987000,  222744738, c++, elite, sing, 1
1414577.exe ,  2.91,  0.29,  0.23,  0.00,  0.09,  171822461,  160955000,   10996000,  225753774, c++, elite, sing, 1
1414577.exe ,  2.87,  0.28,  0.22,  0.00,  0.09,  171990977,  162098000,   10006000,  223346889, c++, elite, sing, 1
1417709.exe , 15.69,  1.38,  1.04,  0.00,  0.51,  959824381,  926108000,   34003000, 1011035053, c++, elite, sing, 1
1417709.exe , 15.72,  1.35,  1.01,  0.00,  0.51,  958694667,  918047000,   41002000, 1009972499, c++, elite, sing, 1
1417709.exe , 15.95,  1.37,  1.02,  0.00,  0.52,  975540916,  936891000,   38995000, 1026679719, c++, elite, sing, 1
1417709.exe , 15.87,  1.42,  1.07,  0.00,  0.51,  964326544,  924625000,   39983000, 1015321932, c++, elite, sing, 1
1417709.exe , 15.73,  1.42,  1.08,  0.00,  0.51,  959143917,  920525000,   38979000, 1010168347, c++, elite, sing, 1
1417709.exe , 15.73,  1.33,  0.99,  0.00,  0.51,  955984873,  906212000,   50066000, 1007249027, c++, elite, sing, 1
1417709.exe , 15.85,  1.37,  1.03,  0.00,  0.51,  962858986,  932238000,   31007000, 1013989487, c++, elite, sing, 1
1417709.exe , 15.73,  1.37,  1.03,  0.00,  0.51,  957715899,  912086000,   46004000, 1009089053, c++, elite, sing, 1
1417709.exe , 15.89,  1.38,  1.03,  0.00,  0.51,  964720527,  913047000,   51945000, 1015719423, c++, elite, sing, 1
1417709.exe , 15.76,  1.33,  0.99,  0.00,  0.51,  957637843,  916849000,   41038000, 1008552914, c++, elite, sing, 1
1440839.exe ,  2.56,  0.24,  0.19,  0.00,  0.08,  153006758,  143927000,    8995000,  203971677, c++, elite, sing, 1
1440839.exe ,  2.54,  0.24,  0.19,  0.00,  0.08,  152495251,  140643000,   11969000,  203618596, c++, elite, sing, 1
1440839.exe ,  2.56,  0.24,  0.19,  0.00,  0.08,  152584863,  143790000,    8986000,  203664846, c++, elite, sing, 1
1440839.exe ,  2.57,  0.24,  0.19,  0.00,  0.08,  152834626,  138769000,   13976000,  203999294, c++, elite, sing, 1
1440839.exe ,  2.56,  0.24,  0.19,  0.00,  0.08,  152538038,  143541000,    9097000,  203828407, c++, elite, sing, 1
1440839.exe ,  2.59,  0.25,  0.20,  0.00,  0.08,  155388793,  142471000,   13043000,  206557983, c++, elite, sing, 1
1440839.exe ,  2.55,  0.25,  0.20,  0.00,  0.08,  152617883,  141757000,   10981000,  203600896, c++, elite, sing, 1
1440839.exe ,  2.60,  0.25,  0.20,  0.00,  0.08,  152835339,  141939000,   10918000,  204004230, c++, elite, sing, 1
1440839.exe ,  2.55,  0.25,  0.20,  0.00,  0.08,  152412305,  142595000,    9971000,  203762796, c++, elite, sing, 1
1440839.exe ,  2.57,  0.25,  0.20,  0.00,  0.08,  152824134,  139855000,   12986000,  204225318, c++, elite, sing, 1
1447707.exe ,  2.83,  0.29,  0.23,  0.00,  0.09,  171121891,  164234000,    7009000,  222300744, c++, elite, sing, 1
1447707.exe ,  2.90,  0.29,  0.23,  0.00,  0.09,  170887199,  161005000,   10000000,  222818920, c++, elite, sing, 1
1447707.exe ,  2.86,  0.30,  0.23,  0.00,  0.09,  171102146,  161221000,   10013000,  222019167, c++, elite, sing, 1
1447707.exe ,  2.85,  0.29,  0.23,  0.00,  0.09,  170791171,  157943000,   12995000,  221843531, c++, elite, sing, 1
1447707.exe ,  2.87,  0.28,  0.22,  0.00,  0.09,  170913786,  159120000,   11934000,  221891067, c++, elite, sing, 1
1447707.exe ,  2.85,  0.29,  0.22,  0.00,  0.09,  171009006,  164072000,    7046000,  221897647, c++, elite, sing, 1
1447707.exe ,  2.92,  0.29,  0.23,  0.00,  0.09,  171442786,  155508000,   15848000,  222568639, c++, elite, sing, 1
1447707.exe ,  3.05,  0.29,  0.23,  0.00,  0.09,  172268686,  159552000,   11966000,  224176807, c++, elite, sing, 1
1447707.exe ,  2.85,  0.28,  0.22,  0.00,  0.09,  171211959,  160313000,   11021000,  222405660, c++, elite, sing, 1
1447707.exe ,  2.85,  0.27,  0.21,  0.00,  0.09,  171097916,  161102000,   10068000,  222355634, c++, elite, sing, 1
1526865.exe , 16.27,  1.38,  1.03,  0.00,  0.55,  957978956,  871290000,   87028000, 1009382267, c++, elite, sing, 1
1526865.exe , 16.32,  1.43,  1.08,  0.00,  0.54,  955638684,  858709000,   97080000, 1006876379, c++, elite, sing, 1
1526865.exe , 17.19,  1.45,  1.09,  0.00,  0.58, 1013799372,  918050000,   96110000, 1065257646, c++, elite, sing, 1
