file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1149166.exe ,  1.20,  0.10,  0.08,  0.00,  0.03,   60930765,   56691000,    3978000,  112508134, c++, elite, mult, 1
1149166.exe ,  1.02,  0.10,  0.08,  0.00,  0.03,   60131279,   56156000,    4011000,  111081962, c++, elite, mult, 1
1149166.exe ,  1.03,  0.10,  0.08,  0.00,  0.03,   60025081,   55107000,    5009000,  110916780, c++, elite, mult, 1
1149166.exe ,  1.06,  0.11,  0.09,  0.00,  0.03,   60155820,   52316000,    7896000,  111332775, c++, elite, mult, 1
1149166.exe ,  1.02,  0.10,  0.08,  0.00,  0.03,   60013510,   54108000,    6012000,  111098075, c++, elite, mult, 1
1149166.exe ,  1.13,  0.10,  0.08,  0.00,  0.03,   60089531,   55293000,    4936000,  110870151, c++, elite, mult, 1
1149166.exe ,  1.02,  0.10,  0.08,  0.00,  0.03,   60026439,   54085000,    6009000,  110855240, c++, elite, mult, 1
1149166.exe ,  1.02,  0.10,  0.08,  0.00,  0.03,   59958394,   52186000,    7877000,  110955474, c++, elite, mult, 1
1149166.exe ,  1.03,  0.10,  0.08,  0.00,  0.03,   59914587,   52166000,    7874000,  110699555, c++, elite, mult, 1
1149166.exe ,  1.01,  0.11,  0.09,  0.00,  0.03,   59918628,   53031000,    7004000,  111073650, c++, elite, mult, 1
1659823.exe ,  0.12,  0.01,  0.01,  0.00,  0.00,    5724339,    2924000,    2924000,   56911569, c++, elite, mult, 1
1659823.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5660920,    5777000,          0,   56712040, c++, elite, mult, 1
1659823.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5662635,    1932000,    3864000,   56820372, c++, elite, mult, 1
1659823.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5753055,    2331000,    3497000,   56488822, c++, elite, mult, 1
1659823.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5731023,    1952000,    3905000,   56845094, c++, elite, mult, 1
1659823.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5700010,    2501000,    3335000,   56613654, c++, elite, mult, 1
1659823.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5710130,    3917000,    1958000,   56816777, c++, elite, mult, 1
1659823.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5674141,    4620000,    1155000,   56777268, c++, elite, mult, 1
1659823.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5742316,    1948000,    3896000,   56534308, c++, elite, mult, 1
1659823.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5710775,     834000,    5007000,   56734546, c++, elite, mult, 1
1716934.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5702664,    3487000,    2324000,   56444370, c++, elite, mult, 1
1716934.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5716477,    1941000,    3882000,   56371177, c++, elite, mult, 1
1716934.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5712371,    5825000,          0,   56562280, c++, elite, mult, 1
1716934.exe ,  0.12,  0.01,  0.01,  0.00,  0.00,    5703395,    3488000,    2325000,   56442685, c++, elite, mult, 1
1716934.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5712059,    1938000,    3877000,   56696107, c++, elite, mult, 1
1716934.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5678773,    1939000,    3878000,   56516443, c++, elite, mult, 1
1716934.exe ,  0.12,  0.01,  0.01,  0.00,  0.00,    5671323,    2895000,    2895000,   56716807, c++, elite, mult, 1
1716934.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5711803,    2320000,    3481000,   56663160, c++, elite, mult, 1
1716934.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5707223,     968000,    4841000,   56440777, c++, elite, mult, 1
1716934.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5690142,    1156000,    4624000,   56486188, c++, elite, mult, 1
1793587.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5807104,    2362000,    3544000,   56701064, c++, elite, mult, 1
1793587.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5695333,    1935000,    3870000,   56572721, c++, elite, mult, 1
1793587.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5799412,    1970000,    3941000,   56843050, c++, elite, mult, 1
1793587.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5749144,     977000,    4888000,   56888324, c++, elite, mult, 1
1793587.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5734041,    3494000,    2329000,   56454038, c++, elite, mult, 1
1793587.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5735482,    1170000,    4680000,   56537408, c++, elite, mult, 1
1793587.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5734119,    1945000,    3891000,   56521628, c++, elite, mult, 1
1793587.exe ,  0.09,  0.01,  0.01,  0.00,  0.00,    5753811,    2346000,    3519000,   59687462, c++, elite, mult, 1
1793587.exe ,  0.11,  0.01,  0.01,  0.00,  0.00,    5737755,    2340000,    3510000,   56579043, c++, elite, mult, 1
1793587.exe ,  0.12,  0.01,  0.01,  0.00,  0.00,    5758620,    2947000,    2947000,   56522549, c++, elite, mult, 1
1950459.exe ,  2.35,  0.23,  0.18,  0.00,  0.07,  133477715,  124654000,    8903000,  184712461, c++, elite, mult, 1
1950459.exe ,  2.43,  0.23,  0.18,  0.00,  0.07,  136497718,  129543000,    7029000,  187333886, c++, elite, mult, 1
1950459.exe ,  2.28,  0.23,  0.18,  0.00,  0.07,  133321526,  128404000,    5015000,  184083812, c++, elite, mult, 1
1950459.exe ,  2.31,  0.23,  0.18,  0.00,  0.07,  133583883,  127698000,    5985000,  184456883, c++, elite, mult, 1
1950459.exe ,  2.22,  0.23,  0.18,  0.00,  0.07,  133431406,  128510000,    5019000,  184586439, c++, elite, mult, 1
1950459.exe ,  2.24,  0.22,  0.17,  0.00,  0.07,  133454167,  126515000,    7028000,  184595458, c++, elite, mult, 1
1950459.exe ,  2.27,  0.23,  0.18,  0.00,  0.07,  135445312,  129626000,    5937000,  186325654, c++, elite, mult, 1
1950459.exe ,  2.22,  0.22,  0.18,  0.00,  0.07,  133343871,  128432000,    5016000,  184436975, c++, elite, mult, 1
1950459.exe ,  2.34,  0.23,  0.18,  0.00,  0.07,  136502300,  130620000,    5982000,  187468625, c++, elite, mult, 1
1950459.exe ,  2.27,  0.23,  0.18,  0.00,  0.07,  133711774,  125769000,    8049000,  184723173, c++, elite, mult, 1
1995279.exe ,  1.04,  0.10,  0.08,  0.00,  0.03,   61490478,   52507000,    9087000,  112799036, c++, elite, mult, 1
1995279.exe ,  1.12,  0.11,  0.08,  0.00,  0.03,   61609485,   51556000,   10109000,  112663669, c++, elite, mult, 1
1995279.exe ,  1.06,  0.11,  0.08,  0.00,  0.03,   61800494,   51735000,   10144000,  113130831, c++, elite, mult, 1
1995279.exe ,  1.08,  0.10,  0.08,  0.00,  0.03,   61344990,   52536000,    8921000,  112408752, c++, elite, mult, 1
1995279.exe ,  1.19,  0.11,  0.08,  0.00,  0.03,   61601468,   52597000,    9103000,  112371063, c++, elite, mult, 1
1995279.exe ,  1.10,  0.10,  0.08,  0.00,  0.03,   61759051,   50903000,   10979000,  112724881, c++, elite, mult, 1
1995279.exe ,  1.06,  0.10,  0.08,  0.00,  0.03,   61644043,   53901000,    7840000,  112817432, c++, elite, mult, 1
1995279.exe ,  1.06,  0.10,  0.08,  0.00,  0.03,   61554827,   49719000,   11932000,  112370034, c++, elite, mult, 1
1995279.exe ,  1.05,  0.10,  0.08,  0.00,  0.03,   61777740,   52895000,    8982000,  112893091, c++, elite, mult, 1
1995279.exe ,  1.15,  0.10,  0.08,  0.00,  0.03,   61662192,   49806000,   11953000,  113120862, c++, elite, mult, 1
2012602.exe ,  2.36,  0.23,  0.18,  0.00,  0.07,  139425243,  130472000,    9032000,  190409805, c++, elite, mult, 1
2012602.exe ,  2.40,  0.24,  0.19,  0.00,  0.07,  136514940,  122767000,   13860000,  187389353, c++, elite, mult, 1
2012602.exe ,  2.30,  0.23,  0.18,  0.00,  0.07,  136325379,  128533000,    7909000,  187332542, c++, elite, mult, 1
2012602.exe ,  2.34,  0.23,  0.18,  0.00,  0.07,  137135643,  130213000,    7011000,  188183387, c++, elite, mult, 1
2012602.exe ,  2.28,  0.22,  0.18,  0.00,  0.07,  136451355,  125480000,   11042000,  187417736, c++, elite, mult, 1
2012602.exe ,  2.33,  0.22,  0.17,  0.00,  0.07,  136524443,  129554000,    7030000,  187322927, c++, elite, mult, 1
2012602.exe ,  2.30,  0.23,  0.18,  0.00,  0.07,  136476778,  129516000,    7028000,  187522042, c++, elite, mult, 1
2012602.exe ,  2.27,  0.23,  0.18,  0.00,  0.07,  136238605,  122269000,   14030000,  187417044, c++, elite, mult, 1
2012602.exe ,  2.33,  0.22,  0.18,  0.00,  0.07,  136640002,  125656000,   11057000,  187632264, c++, elite, mult, 1
2012602.exe ,  2.27,  0.24,  0.19,  0.00,  0.07,  136503077,  130583000,    6026000,  187721548, c++, elite, mult, 1
2099466.exe ,  2.08,  0.20,  0.16,  0.00,  0.06,  119236072,  112361000,    6960000,  170345572, c++, elite, mult, 1
2099466.exe ,  2.16,  0.21,  0.16,  0.00,  0.06,  119288466,  112265000,    7016000,  170095493, c++, elite, mult, 1
2099466.exe ,  2.01,  0.20,  0.16,  0.00,  0.06,  120458411,  112523000,    8037000,  171304122, c++, elite, mult, 1
2099466.exe ,  2.16,  0.20,  0.16,  0.00,  0.06,  119541721,  111417000,    7958000,  170542957, c++, elite, mult, 1
