file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1184356.exe ,  7.83,  2.48,  2.35,  0.00,  0.21,  310604136,  262487000,   46085000,  333169271, c++, elite, mult, 8
1184356.exe ,  7.59,  2.46,  2.34,  0.00,  0.21,  308679870,  268487000,   40072000,  322503348, c++, elite, mult, 8
1184356.exe ,  7.85,  2.47,  2.35,  0.00,  0.22,  309508821,  263297000,   46052000,  323193705, c++, elite, mult, 8
1184356.exe ,  7.65,  2.46,  2.34,  0.00,  0.21,  308177747,  260290000,   47869000,  322825213, c++, elite, mult, 8
1184356.exe ,  7.58,  2.46,  2.35,  0.00,  0.21,  309823659,  260829000,   48968000,  323585404, c++, elite, mult, 8
1184356.exe ,  7.86,  2.48,  2.36,  0.00,  0.21,  310750829,  264762000,   45958000,  324249550, c++, elite, mult, 8
1184356.exe ,  7.65,  2.49,  2.37,  0.00,  0.22,  311942878,  266935000,   44989000,  326068603, c++, elite, mult, 8
1184356.exe ,  7.82,  2.49,  2.37,  0.00,  0.22,  313406798,  272330000,   41049000,  327130924, c++, elite, mult, 8
1184356.exe ,  7.86,  2.48,  2.36,  0.00,  0.21,  311592011,  263463000,   48084000,  325666926, c++, elite, mult, 8
1184356.exe ,  7.69,  2.49,  2.36,  0.00,  0.22,  311513843,  260400000,   51078000,  325674652, c++, elite, mult, 8
1191212.exe ,  3.46,  1.09,  1.03,  0.00,  0.10,  137169151,   64065000,   73074000,  151547255, c++, elite, mult, 8
1191212.exe ,  3.45,  1.09,  1.03,  0.00,  0.10,  137615343,   58824000,   78764000,  151420161, c++, elite, mult, 8
1191212.exe ,  3.42,  1.09,  1.03,  0.00,  0.10,  137045427,   71018000,   66017000,  150641003, c++, elite, mult, 8
1191212.exe ,  3.55,  1.09,  1.03,  0.00,  0.10,  137706769,   65854000,   71840000,  151642018, c++, elite, mult, 8
1191212.exe ,  3.40,  1.08,  1.03,  0.00,  0.10,  136801045,   58902000,   77870000,  150600452, c++, elite, mult, 8
1191212.exe ,  3.51,  1.09,  1.03,  0.00,  0.10,  138169953,   66051000,   72055000,  152031455, c++, elite, mult, 8
1191212.exe ,  3.60,  1.08,  1.02,  0.00,  0.10,  139963041,   69975000,   69975000,  154732064, c++, elite, mult, 8
1191212.exe ,  3.42,  1.09,  1.03,  0.00,  0.10,  137549508,   78730000,   58798000,  151232563, c++, elite, mult, 8
1191212.exe ,  3.41,  1.09,  1.03,  0.00,  0.10,  137320157,   70646000,   66666000,  151742555, c++, elite, mult, 8
1191212.exe ,  3.57,  1.09,  1.03,  0.00,  0.10,  136647243,   61831000,   74795000,  150579368, c++, elite, mult, 8
1247728.exe ,  2.66,  0.83,  0.79,  0.00,  0.09,  105495470,   59264000,   46206000,  119751450, c++, elite, mult, 8
1247728.exe ,  2.66,  0.84,  0.79,  0.00,  0.09,  104838991,   61885000,   42920000,  118340306, c++, elite, mult, 8
1247728.exe ,  2.74,  0.82,  0.78,  0.00,  0.09,  103566195,   58753000,   44812000,  117504003, c++, elite, mult, 8
1247728.exe ,  2.63,  0.83,  0.78,  0.00,  0.09,  104232167,   56578000,   47644000,  117762677, c++, elite, mult, 8
1247728.exe ,  2.66,  0.84,  0.78,  0.00,  0.09,  104214951,   60077000,   44056000,  117741592, c++, elite, mult, 8
1247728.exe ,  2.70,  0.84,  0.78,  0.00,  0.09,  104359156,   65595000,   38760000,  118584763, c++, elite, mult, 8
1247728.exe ,  2.73,  0.82,  0.77,  0.00,  0.09,  104601213,   58332000,   46263000,  118516731, c++, elite, mult, 8
1247728.exe ,  2.67,  0.84,  0.79,  0.00,  0.09,  104168482,   58067000,   46053000,  118161904, c++, elite, mult, 8
1247728.exe ,  2.68,  0.83,  0.78,  0.00,  0.09,  105076654,   61038000,   44027000,  118849582, c++, elite, mult, 8
1247728.exe ,  2.67,  0.84,  0.79,  0.00,  0.09,  104419279,   61241000,   43170000,  118547417, c++, elite, mult, 8
1315068.exe ,  2.86,  0.90,  0.84,  0.00,  0.10,  112671478,   66365000,   46254000,  126574298, c++, elite, mult, 8
1315068.exe ,  2.85,  0.89,  0.83,  0.00,  0.10,  111454422,   72645000,   38810000,  125301329, c++, elite, mult, 8
1315068.exe ,  2.94,  0.89,  0.84,  0.00,  0.10,  112504485,   71317000,   41183000,  126974133, c++, elite, mult, 8
1315068.exe ,  2.84,  0.89,  0.84,  0.00,  0.10,  112295478,   74184000,   38094000,  126010764, c++, elite, mult, 8
1315068.exe ,  2.84,  0.89,  0.84,  0.00,  0.10,  112462702,   64679000,   47763000,  125945435, c++, elite, mult, 8
1315068.exe ,  2.86,  0.89,  0.84,  0.00,  0.10,  112390823,   69234000,   43146000,  126450129, c++, elite, mult, 8
1315068.exe ,  2.97,  0.89,  0.84,  0.00,  0.10,  111568918,   69243000,   42148000,  125260027, c++, elite, mult, 8
1315068.exe ,  2.85,  0.90,  0.85,  0.00,  0.10,  112120740,   65021000,   47015000,  126265836, c++, elite, mult, 8
1315068.exe ,  2.85,  0.89,  0.84,  0.00,  0.10,  112292725,   70143000,   42085000,  126274312, c++, elite, mult, 8
1315068.exe ,  2.84,  0.89,  0.84,  0.00,  0.10,  112467354,   71644000,   40797000,  126103536, c++, elite, mult, 8
1317833.exe ,  4.28,  1.31,  1.22,  0.00,  0.17,  169288941,   80093000,   89103000,  182777957, c++, elite, mult, 8
1317833.exe ,  4.13,  1.30,  1.21,  0.00,  0.16,  164746345,   81868000,   82866000,  178471741, c++, elite, mult, 8
1317833.exe ,  4.29,  1.31,  1.22,  0.00,  0.16,  164816701,   69476000,   95282000,  178611519, c++, elite, mult, 8
1317833.exe ,  4.15,  1.31,  1.22,  0.00,  0.16,  165434267,   78732000,   86705000,  179834391, c++, elite, mult, 8
1317833.exe ,  4.30,  1.31,  1.22,  0.00,  0.16,  164583876,   73813000,   90771000,  178597694, c++, elite, mult, 8
1317833.exe ,  4.15,  1.30,  1.22,  0.00,  0.16,  164988990,   80993000,   83992000,  179407249, c++, elite, mult, 8
1317833.exe ,  4.12,  1.30,  1.21,  0.00,  0.16,  162850962,   83916000,   78921000,  176628675, c++, elite, mult, 8
1317833.exe ,  4.27,  1.29,  1.20,  0.00,  0.16,  164302237,   77131000,   87148000,  178259774, c++, elite, mult, 8
1317833.exe ,  4.18,  1.31,  1.22,  0.00,  0.16,  164492428,   80226000,   84238000,  178610779, c++, elite, mult, 8
1317833.exe ,  4.17,  1.31,  1.23,  0.00,  0.16,  165554404,   79748000,   85729000,  179262501, c++, elite, mult, 8
