file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1033658.exe ,  6.19,  2.19,  2.11,  0.00,  0.14,  199194416,  183558000,   14964000,  213232299, c++, elite, mult, 0
1033658.exe ,  5.94,  2.20,  2.13,  0.00,  0.13,  191154264,  180183000,   10950000,  203514054, c++, elite, mult, 0
1033658.exe ,  5.90,  2.21,  2.13,  0.00,  0.13,  190793760,  179725000,   11044000,  203104780, c++, elite, mult, 0
1033658.exe ,  5.88,  2.19,  2.11,  0.00,  0.13,  190800435,  182772000,    8033000,  202938288, c++, elite, mult, 0
1033658.exe ,  5.90,  2.18,  2.11,  0.00,  0.13,  191039434,  180113000,   10946000,  203273060, c++, elite, mult, 0
1033658.exe ,  5.97,  2.20,  2.13,  0.00,  0.13,  191323388,  183306000,    8013000,  203693637, c++, elite, mult, 0
1033658.exe ,  5.97,  2.20,  2.13,  0.00,  0.13,  192580222,  181586000,   10975000,  204942989, c++, elite, mult, 0
1033658.exe ,  5.89,  2.20,  2.13,  0.00,  0.13,  191310287,  180317000,   10958000,  203606959, c++, elite, mult, 0
1033658.exe ,  5.87,  2.18,  2.11,  0.00,  0.13,  191249813,  181187000,   10010000,  203555605, c++, elite, mult, 0
1033658.exe ,  5.91,  2.21,  2.13,  0.00,  0.13,  192152946,  182026000,   10001000,  204355739, c++, elite, mult, 0
1161783.exe ,  5.11,  1.90,  1.83,  0.00,  0.11,  163393819,  150421000,   12950000,  177040807, c++, elite, mult, 0
1161783.exe ,  5.08,  1.88,  1.82,  0.00,  0.11,  163036729,  155011000,    8000000,  175289651, c++, elite, mult, 0
1161783.exe ,  5.03,  1.87,  1.82,  0.00,  0.11,  163477430,  153422000,   10027000,  175690058, c++, elite, mult, 0
1161783.exe ,  5.17,  1.93,  1.87,  0.00,  0.11,  163887736,  156877000,    6994000,  176122958, c++, elite, mult, 0
1161783.exe ,  5.17,  1.92,  1.86,  0.00,  0.11,  163708783,  151689000,   11975000,  175988542, c++, elite, mult, 0
1161783.exe ,  5.11,  1.90,  1.84,  0.00,  0.11,  163811084,  156725000,    7032000,  176054649, c++, elite, mult, 0
1161783.exe ,  5.08,  1.90,  1.84,  0.00,  0.11,  163041894,  154004000,    9000000,  175266719, c++, elite, mult, 0
1161783.exe ,  5.06,  1.87,  1.82,  0.00,  0.11,  162462576,  155395000,    7017000,  174686718, c++, elite, mult, 0
1161783.exe ,  5.04,  1.88,  1.81,  0.00,  0.11,  162911001,  155893000,    6995000,  175273772, c++, elite, mult, 0
1161783.exe ,  5.11,  1.89,  1.83,  0.00,  0.11,  163541618,  157470000,    6017000,  175805195, c++, elite, mult, 0
1200749.exe ,  5.59,  2.08,  2.01,  0.00,  0.12,  180700482,  174687000,    5989000,  193441648, c++, elite, mult, 0
1200749.exe ,  5.62,  2.07,  2.00,  0.00,  0.12,  180476462,  168418000,   12029000,  192770202, c++, elite, mult, 0
1200749.exe ,  5.53,  2.08,  2.02,  0.00,  0.12,  180691764,  175637000,    5018000,  192974293, c++, elite, mult, 0
1200749.exe ,  5.65,  2.08,  2.01,  0.00,  0.12,  181056674,  169951000,   10996000,  193599723, c++, elite, mult, 0
1200749.exe ,  5.57,  2.05,  1.98,  0.00,  0.12,  180032627,  172931000,    6997000,  192308301, c++, elite, mult, 0
1200749.exe ,  5.63,  2.07,  2.01,  0.00,  0.12,  180484794,  175436000,    5012000,  192844454, c++, elite, mult, 0
1200749.exe ,  5.62,  2.07,  2.01,  0.00,  0.12,  180273656,  172240000,    8011000,  192540316, c++, elite, mult, 0
1200749.exe ,  5.60,  2.06,  1.99,  0.00,  0.12,  181081557,  176002000,    5000000,  193305670, c++, elite, mult, 0
1200749.exe ,  5.64,  2.08,  2.00,  0.00,  0.12,  180415577,  175389000,    5011000,  192822864, c++, elite, mult, 0
1200749.exe ,  5.56,  2.05,  1.99,  0.00,  0.12,  180815573,  170744000,   10043000,  193205428, c++, elite, mult, 0
1325505.exe ,  8.15,  2.93,  2.82,  0.00,  0.19,  266918751,  200670000,   66221000,  280039623, c++, elite, mult, 0
1325505.exe ,  8.11,  2.93,  2.83,  0.00,  0.19,  265636888,  197447000,   68154000,  277976794, c++, elite, mult, 0
1325505.exe ,  8.01,  2.89,  2.79,  0.00,  0.18,  263923525,  198158000,   65720000,  276272658, c++, elite, mult, 0
1325505.exe ,  8.10,  2.90,  2.80,  0.00,  0.18,  263704060,  199684000,   63898000,  275998577, c++, elite, mult, 0
1325505.exe ,  8.25,  2.97,  2.86,  0.00,  0.19,  272863126,  201862000,   70951000,  285232004, c++, elite, mult, 0
1325505.exe ,  8.05,  2.89,  2.79,  0.00,  0.18,  263150977,  197096000,   66032000,  275383133, c++, elite, mult, 0
1325505.exe ,  8.30,  2.96,  2.86,  0.00,  0.19,  268306463,  205156000,   63048000,  280644878, c++, elite, mult, 0
1325505.exe ,  8.13,  2.91,  2.80,  0.00,  0.19,  264381081,  199262000,   65085000,  276659083, c++, elite, mult, 0
1325505.exe ,  8.24,  2.96,  2.85,  0.00,  0.19,  269240677,  203938000,   64980000,  281613024, c++, elite, mult, 0
1325505.exe ,  8.25,  2.95,  2.84,  0.00,  0.19,  266967929,  206432000,   60125000,  279369266, c++, elite, mult, 0
1335271.exe ,  3.94,  1.43,  1.38,  0.00,  0.10,  124527155,  111446000,   13052000,  136733436, c++, elite, mult, 0
1335271.exe ,  3.97,  1.45,  1.39,  0.00,  0.10,  124875442,  110757000,   14096000,  137168372, c++, elite, mult, 0
1335271.exe ,  3.91,  1.42,  1.37,  0.00,  0.10,  124335705,  115360000,    8950000,  136563096, c++, elite, mult, 0
1335271.exe ,  3.99,  1.44,  1.39,  0.00,  0.10,  125299337,  117258000,    8017000,  139286194, c++, elite, mult, 0
1335271.exe ,  4.03,  1.52,  1.46,  0.00,  0.11,  127029057,  114991000,   11999000,  139370696, c++, elite, mult, 0
1335271.exe ,  3.89,  1.42,  1.37,  0.00,  0.10,  124891299,  116834000,    8057000,  137134569, c++, elite, mult, 0
1335271.exe ,  3.88,  1.41,  1.36,  0.00,  0.10,  124337815,  116280000,    8019000,  136671919, c++, elite, mult, 0
1335271.exe ,  3.90,  1.42,  1.37,  0.00,  0.10,  124122361,  112084000,   12009000,  136385727, c++, elite, mult, 0
1335271.exe ,  3.85,  1.41,  1.36,  0.00,  0.10,  124276749,  110214000,   14027000,  136516161, c++, elite, mult, 0
1335271.exe ,  3.93,  1.44,  1.38,  0.00,  0.10,  124333158,  114288000,   10025000,  136699638, c++, elite, mult, 0
1499617.exe ,  5.38,  1.91,  1.83,  0.00,  0.16,  171482909,  159402000,   11955000,  183841996, c++, elite, mult, 0
1499617.exe ,  5.29,  1.86,  1.79,  0.00,  0.16,  172500837,  158422000,   14037000,  184651745, c++, elite, mult, 0
1499617.exe ,  5.29,  1.89,  1.82,  0.00,  0.16,  170120104,  156045000,   14004000,  182345479, c++, elite, mult, 0
1499617.exe ,  5.29,  1.89,  1.82,  0.00,  0.16,  169647204,  155571000,   14051000,  181955715, c++, elite, mult, 0
1499617.exe ,  5.40,  1.95,  1.86,  0.00,  0.16,  172200700,  160170000,   12012000,  184419584, c++, elite, mult, 0
1499617.exe ,  5.29,  1.90,  1.83,  0.00,  0.16,  170273636,  154258000,   15923000,  182513209, c++, elite, mult, 0
1499617.exe ,  5.42,  1.94,  1.85,  0.00,  0.16,  171274722,  158228000,   13018000,  183599214, c++, elite, mult, 0
1499617.exe ,  5.37,  1.91,  1.84,  0.00,  0.16,  170288897,  158200000,   12015000,  182620514, c++, elite, mult, 0
