file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1061805.exe ,  0.58,  0.07,  0.06,  0.00,  0.02,   29779435,   23629000,    5907000,   62076797, c++, elite, mult, 10
1061805.exe ,  0.36,  0.12,  0.11,  0.00,  0.01,   11416383,    8554000,    2851000,   24229101, c++, elite, mult, 10
1061805.exe ,  0.31,  0.11,  0.11,  0.00,  0.01,   11448413,    9372000,    2082000,   23956211, c++, elite, mult, 10
1061805.exe ,  0.34,  0.12,  0.11,  0.00,  0.01,   11564277,    9629000,    1925000,   24368646, c++, elite, mult, 10
1061805.exe ,  0.34,  0.12,  0.11,  0.00,  0.01,   11324072,    8489000,    2829000,   23989118, c++, elite, mult, 10
1061805.exe ,  0.34,  0.12,  0.11,  0.00,  0.01,   11414028,   10461000,     951000,   24049069, c++, elite, mult, 10
1061805.exe ,  0.31,  0.11,  0.11,  0.00,  0.01,   11459550,    8321000,    3120000,   24413441, c++, elite, mult, 10
1061805.exe ,  0.31,  0.11,  0.11,  0.00,  0.01,   11323446,   10284000,    1028000,   24100432, c++, elite, mult, 10
1061805.exe ,  0.34,  0.12,  0.11,  0.00,  0.01,   11419747,    8569000,    2856000,   24248775, c++, elite, mult, 10
1061805.exe ,  0.33,  0.12,  0.11,  0.00,  0.01,   11537896,    9603000,    1920000,   24236181, c++, elite, mult, 10
1094941.exe ,  0.68,  0.24,  0.24,  0.00,  0.01,   24551680,   24556000,          0,   37845495, c++, elite, mult, 10
1094941.exe ,  0.71,  0.22,  0.21,  0.00,  0.01,   27941243,   26947000,     998000,   42343701, c++, elite, mult, 10
1094941.exe ,  0.69,  0.23,  0.23,  0.00,  0.01,   25379667,   24361000,    1015000,   38014444, c++, elite, mult, 10
1094941.exe ,  0.76,  0.24,  0.22,  0.00,  0.01,   25415164,   24398000,    1016000,   38746806, c++, elite, mult, 10
1094941.exe ,  0.70,  0.25,  0.24,  0.00,  0.01,   24980605,   23977000,     999000,   37818658, c++, elite, mult, 10
1094941.exe ,  0.72,  0.26,  0.24,  0.00,  0.01,   25113595,   23100000,    2008000,   37745564, c++, elite, mult, 10
1094941.exe ,  0.70,  0.25,  0.24,  0.00,  0.01,   24676399,   23677000,     986000,   37395577, c++, elite, mult, 10
1094941.exe ,  0.69,  0.24,  0.23,  0.00,  0.01,   25015486,   23012000,    2001000,   38076796, c++, elite, mult, 10
1094941.exe ,  0.69,  0.24,  0.23,  0.00,  0.01,   24901583,   23893000,     995000,   37417299, c++, elite, mult, 10
1094941.exe ,  0.70,  0.25,  0.24,  0.00,  0.01,   24626910,   22654000,    1969000,   37166643, c++, elite, mult, 10
1133411.exe ,  0.83,  0.25,  0.23,  0.00,  0.02,   29584863,   27620000,    1972000,   43510697, c++, elite, mult, 10
1133411.exe ,  0.77,  0.27,  0.25,  0.00,  0.02,   27617573,   24651000,    2958000,   40052736, c++, elite, mult, 10
1133411.exe ,  0.76,  0.27,  0.27,  0.00,  0.01,   27634734,   25600000,    1969000,   40414661, c++, elite, mult, 10
1133411.exe ,  0.79,  0.28,  0.27,  0.00,  0.02,   27484727,   25441000,    2035000,   40740721, c++, elite, mult, 10
1133411.exe ,  0.77,  0.26,  0.26,  0.00,  0.02,   28068376,   26067000,    2005000,   40702056, c++, elite, mult, 10
1133411.exe ,  0.78,  0.28,  0.26,  0.00,  0.02,   27470138,   25446000,    1957000,   40028593, c++, elite, mult, 10
1133411.exe ,  0.75,  0.26,  0.26,  0.00,  0.01,   27399018,   27400000,          0,   40182593, c++, elite, mult, 10
1133411.exe ,  0.77,  0.27,  0.26,  0.00,  0.01,   27969452,   26947000,     998000,   40942018, c++, elite, mult, 10
1133411.exe ,  0.83,  0.27,  0.26,  0.00,  0.02,   27719504,   26692000,    1026000,   40555646, c++, elite, mult, 10
1133411.exe ,  0.76,  0.27,  0.26,  0.00,  0.01,   27175341,   25068000,    2005000,   39857719, c++, elite, mult, 10
1141022.exe ,  0.42,  0.14,  0.13,  0.00,  0.01,   13933478,   11940000,    1990000,   26845620, c++, elite, mult, 10
1141022.exe ,  0.38,  0.13,  0.13,  0.00,  0.01,   14225679,   11178000,    3048000,   27355988, c++, elite, mult, 10
1141022.exe ,  0.40,  0.14,  0.14,  0.00,  0.01,   13958540,   11967000,    1994000,   26626029, c++, elite, mult, 10
1141022.exe ,  0.40,  0.14,  0.13,  0.00,  0.01,   13776625,   12795000,     984000,   26335968, c++, elite, mult, 10
1141022.exe ,  0.40,  0.14,  0.13,  0.00,  0.01,   13970826,   12940000,     995000,   26584874, c++, elite, mult, 10
1141022.exe ,  0.39,  0.14,  0.13,  0.00,  0.01,   14155831,   12130000,    2021000,   26938528, c++, elite, mult, 10
1141022.exe ,  0.39,  0.14,  0.13,  0.00,  0.01,   14007888,   13972000,          0,   26752020, c++, elite, mult, 10
1141022.exe ,  0.39,  0.14,  0.13,  0.00,  0.01,   14204981,   12167000,    2027000,   27054040, c++, elite, mult, 10
