file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1536382.exe ,  9.28,  1.00,  0.81,  0.00,  0.30,  508654674,  462447000,   44042000,  542176016, c++, elite, sing, 2
1536382.exe ,  8.77,  1.01,  0.83,  0.00,  0.31,  514952361,  475087000,   40091000,  554440599, c++, elite, sing, 2
1536382.exe ,  9.76,  1.15,  0.94,  0.00,  0.34,  556702657,  519773000,   37055000,  598094408, c++, elite, sing, 2
1536382.exe ,  8.74,  1.01,  0.83,  0.00,  0.30,  514431029,  487629000,   27034000,  554680304, c++, elite, sing, 2
1536382.exe ,  8.85,  1.02,  0.83,  0.00,  0.31,  518696608,  484835000,   34058000,  559725257, c++, elite, sing, 2
1536382.exe ,  8.68,  0.99,  0.81,  0.00,  0.30,  505070825,  473241000,   32016000,  544766144, c++, elite, sing, 2
1536382.exe ,  8.34,  0.96,  0.78,  0.00,  0.29,  487981497,  458091000,   30071000,  527827045, c++, elite, sing, 2
1536382.exe ,  8.44,  0.97,  0.79,  0.00,  0.29,  494468768,  455618000,   39053000,  535192221, c++, elite, sing, 2
1536382.exe ,  8.64,  1.00,  0.81,  0.00,  0.30,  506332832,  468461000,   38037000,  545463855, c++, elite, sing, 2
1536382.exe ,  8.68,  1.00,  0.81,  0.00,  0.30,  506577334,  464787000,   41890000,  545244983, c++, elite, sing, 2
1578979.exe , 27.51,  3.17,  2.60,  0.00,  0.85, 1610309094, 1504922000,  105924000, 1650919338, c++, elite, sing, 2
1578979.exe , 27.32,  3.17,  2.60,  0.00,  0.85, 1611357261, 1485822000,  125984000, 1651924241, c++, elite, sing, 2
1578979.exe , 26.44,  3.06,  2.51,  0.00,  0.82, 1552966808, 1443277000,  110021000, 1594214161, c++, elite, sing, 2
1578979.exe , 26.46,  3.06,  2.51,  0.00,  0.82, 1552233098, 1443605000,  109045000, 1593080702, c++, elite, sing, 2
1578979.exe , 26.59,  3.07,  2.52,  0.00,  0.82, 1558513533, 1442878000,  116070000, 1600856656, c++, elite, sing, 2
1578979.exe , 26.22,  3.05,  2.50,  0.00,  0.81, 1548106519, 1436029000,  112080000, 1587893441, c++, elite, sing, 2
1578979.exe , 26.42,  3.08,  2.53,  0.00,  0.82, 1563936070, 1463308000,  101021000, 1604155367, c++, elite, sing, 2
1578979.exe , 26.46,  3.09,  2.53,  0.00,  0.83, 1569361289, 1452693000,  117055000, 1610896357, c++, elite, sing, 2
1578979.exe , 25.58,  3.00,  2.46,  0.00,  0.80, 1523042588, 1415325000,  108024000, 1562099068, c++, elite, sing, 2
1578979.exe , 26.66,  3.10,  2.54,  0.00,  0.83, 1574671264, 1446013000,  128912000, 1614470381, c++, elite, sing, 2
1605758.exe ,  9.00,  1.03,  0.84,  0.00,  0.30,  520382404,  487537000,   33036000,  558978515, c++, elite, sing, 2
1605758.exe ,  9.10,  1.06,  0.86,  0.00,  0.31,  536288789,  500385000,   36027000,  576103675, c++, elite, sing, 2
1605758.exe ,  8.60,  1.00,  0.81,  0.00,  0.30,  506187517,  472359000,   33953000,  545481857, c++, elite, sing, 2
1605758.exe ,  8.72,  1.00,  0.82,  0.00,  0.30,  506591680,  469658000,   37051000,  544052435, c++, elite, sing, 2
1605758.exe ,  8.71,  1.01,  0.83,  0.00,  0.30,  514859936,  481040000,   33932000,  554735855, c++, elite, sing, 2
1605758.exe ,  8.71,  1.01,  0.83,  0.00,  0.30,  514916246,  480946000,   34067000,  553018392, c++, elite, sing, 2
1605758.exe ,  8.84,  1.02,  0.84,  0.00,  0.30,  519894954,  485037000,   35002000,  558772824, c++, elite, sing, 2
1605758.exe ,  8.86,  1.02,  0.83,  0.00,  0.30,  517831751,  482878000,   35063000,  557764224, c++, elite, sing, 2
1605758.exe ,  8.77,  1.02,  0.83,  0.00,  0.30,  518633739,  484722000,   33980000,  559942464, c++, elite, sing, 2
1605758.exe ,  9.07,  1.05,  0.86,  0.00,  0.31,  532297198,  494509000,   37962000,  572676355, c++, elite, sing, 2
1627487.exe , 19.02,  2.20,  1.80,  0.00,  0.62, 1118157784, 1075318000,   43012000, 1157002340, c++, elite, sing, 2
1627487.exe , 18.68,  2.15,  1.76,  0.00,  0.61, 1091619118, 1059696000,   32021000, 1130068013, c++, elite, sing, 2
1627487.exe , 18.25,  2.09,  1.71,  0.00,  0.60, 1063014172, 1024193000,   39007000, 1100755093, c++, elite, sing, 2
1627487.exe , 18.74,  2.16,  1.77,  0.00,  0.62, 1096501295, 1060607000,   36020000, 1132914044, c++, elite, sing, 2
1627487.exe , 18.70,  2.15,  1.76,  0.00,  0.61, 1093354481, 1053519000,   40019000, 1132915734, c++, elite, sing, 2
1627487.exe , 19.06,  2.19,  1.79,  0.00,  0.62, 1113342451, 1076467000,   37016000, 1151820789, c++, elite, sing, 2
1627487.exe , 19.47,  2.25,  1.84,  0.00,  0.64, 1141780264, 1106981000,   34999000, 1179486359, c++, elite, sing, 2
1627487.exe , 19.46,  2.23,  1.83,  0.00,  0.63, 1134151486, 1094363000,   39976000, 1173988555, c++, elite, sing, 2
1627487.exe , 18.93,  2.18,  1.78,  0.00,  0.62, 1105596847, 1071650000,   34020000, 1143490671, c++, elite, sing, 2
1627487.exe , 18.69,  2.15,  1.76,  0.00,  0.61, 1090937566, 1052142000,   38968000, 1127960751, c++, elite, sing, 2
1734547.exe , 23.03,  2.70,  2.20,  0.00,  0.74, 1367102008, 1216054000,  151006000, 1409845485, c++, elite, sing, 2
1734547.exe , 23.31,  2.74,  2.24,  0.00,  0.75, 1390880150, 1257022000,  134002000, 1433878553, c++, elite, sing, 2
1734547.exe , 21.93,  2.56,  2.10,  0.00,  0.71, 1299931565, 1172046000,  128005000, 1339118382, c++, elite, sing, 2
1734547.exe , 21.50,  2.49,  2.04,  0.00,  0.69, 1264940030, 1152078000,  113007000, 1304726885, c++, elite, sing, 2
1734547.exe , 21.76,  2.51,  2.06,  0.00,  0.69, 1276829828, 1142695000,  133964000, 1315623121, c++, elite, sing, 2
1734547.exe , 22.65,  2.60,  2.13,  0.00,  0.72, 1319607513, 1185705000,  134079000, 1358555993, c++, elite, sing, 2
1734547.exe , 22.04,  2.53,  2.07,  0.00,  0.70, 1286301148, 1169112000,  117011000, 1326831295, c++, elite, sing, 2
1734547.exe , 22.39,  2.57,  2.11,  0.00,  0.71, 1304901488, 1156956000,  147994000, 1344095500, c++, elite, sing, 2
1734547.exe , 22.95,  2.66,  2.18,  0.00,  0.73, 1354634774, 1219722000,  135079000, 1395336755, c++, elite, sing, 2
1734547.exe , 22.44,  2.60,  2.13,  0.00,  0.72, 1319825772, 1191909000,  127990000, 1360088450, c++, elite, sing, 2
2002873.exe , 23.48,  2.72,  2.23,  0.00,  0.75, 1380793706, 1250955000,  129995000, 1423677671, c++, elite, sing, 2
2002873.exe , 22.85,  2.64,  2.17,  0.00,  0.73, 1342703112, 1233961000,  108908000, 1384883277, c++, elite, sing, 2
2002873.exe , 21.92,  2.55,  2.09,  0.00,  0.70, 1294950736, 1191946000,  102995000, 1333819348, c++, elite, sing, 2
2002873.exe , 22.00,  2.55,  2.09,  0.00,  0.71, 1298369648, 1185571000,  112959000, 1340035611, c++, elite, sing, 2
2002873.exe , 21.23,  2.46,  2.02,  0.00,  0.68, 1251825309, 1119789000,  131857000, 1289444925, c++, elite, sing, 2
2002873.exe , 22.05,  2.56,  2.09,  0.00,  0.71, 1298579605, 1175675000,  123070000, 1336550624, c++, elite, sing, 2
2002873.exe , 22.59,  2.64,  2.17,  0.00,  0.73, 1342466967, 1216524000,  126054000, 1380977890, c++, elite, sing, 2
2002873.exe , 22.22,  2.56,  2.09,  0.00,  0.71, 1298751986, 1176799000,  121979000, 1338045264, c++, elite, sing, 2
2002873.exe , 22.20,  2.57,  2.10,  0.00,  0.71, 1304781450, 1181781000,  122977000, 1345389086, c++, elite, sing, 2
2002873.exe , 22.05,  2.58,  2.11,  0.00,  0.71, 1308778846, 1196693000,  112064000, 1349594193, c++, elite, sing, 2
2049538.exe ,  9.64,  1.12,  0.91,  0.00,  0.33,  567456830,  534652000,   32917000,  607604339, c++, elite, sing, 2
2049538.exe ,  9.67,  1.12,  0.92,  0.00,  0.33,  570987207,  542063000,   28949000,  612395969, c++, elite, sing, 2
2049538.exe ,  9.64,  1.13,  0.92,  0.00,  0.33,  573165429,  545182000,   28009000,  612131524, c++, elite, sing, 2
2049538.exe ,  9.60,  1.11,  0.91,  0.00,  0.33,  564151919,  533086000,   31005000,  603948190, c++, elite, sing, 2
2049538.exe ,  9.54,  1.11,  0.91,  0.00,  0.33,  565779473,  542958000,   22955000,  605773971, c++, elite, sing, 2
2049538.exe ,  9.62,  1.12,  0.91,  0.00,  0.33,  566927002,  543004000,   24000000,  607030176, c++, elite, sing, 2
2049538.exe ,  9.61,  1.11,  0.91,  0.00,  0.33,  563899963,  532997000,   30999000,  604684205, c++, elite, sing, 2
2049538.exe ,  9.56,  1.11,  0.91,  0.00,  0.32,  562345904,  530353000,   31961000,  600407783, c++, elite, sing, 2
2049538.exe ,  9.82,  1.14,  0.93,  0.00,  0.33,  579640626,  550825000,   28938000,  621162812, c++, elite, sing, 2
2049538.exe ,  9.79,  1.14,  0.93,  0.00,  0.33,  580175221,  551070000,   29003000,  620189714, c++, elite, sing, 2
2134592.exe ,  6.66,  0.77,  0.63,  0.00,  0.22,  390480288,  376523000,   14019000,  429183389, c++, elite, sing, 2
2134592.exe ,  6.58,  0.76,  0.63,  0.00,  0.22,  388502251,  371536000,   17024000,  428711908, c++, elite, sing, 2
2134592.exe ,  6.72,  0.77,  0.63,  0.00,  0.22,  390736045,  372778000,   18037000,  431278542, c++, elite, sing, 2
2134592.exe ,  6.64,  0.77,  0.63,  0.00,  0.22,  390458727,  372526000,   17977000,  428891911, c++, elite, sing, 2
2134592.exe ,  6.66,  0.77,  0.63,  0.00,  0.22,  390046745,  374172000,   15964000,  429655223, c++, elite, sing, 2
2134592.exe ,  6.43,  0.74,  0.61,  0.00,  0.21,  377316419,  361362000,   15971000,  416831396, c++, elite, sing, 2
2134592.exe ,  6.40,  0.74,  0.60,  0.00,  0.21,  374163461,  356136000,   18006000,  411381644, c++, elite, sing, 2
2134592.exe ,  6.44,  0.75,  0.61,  0.00,  0.21,  380075389,  366124000,   14004000,  417647954, c++, elite, sing, 2
2134592.exe ,  6.64,  0.75,  0.62,  0.00,  0.22,  381949464,  368969000,   12998000,  419206881, c++, elite, sing, 2
2134592.exe ,  6.70,  0.78,  0.64,  0.00,  0.22,  395162736,  376202000,   19010000,  434345923, c++, elite, sing, 2
2365914.exe ,  7.02,  0.81,  0.66,  0.00,  0.23,  410837714,  391849000,   19041000,  449096290, c++, elite, sing, 2
2365914.exe ,  6.89,  0.80,  0.66,  0.00,  0.23,  406238551,  394320000,   12009000,  446223443, c++, elite, sing, 2
2365914.exe ,  7.14,  0.83,  0.68,  0.00,  0.24,  421640391,  406716000,   14989000,  461041871, c++, elite, sing, 2
2365914.exe ,  6.87,  0.80,  0.65,  0.00,  0.23,  403557004,  388554000,   15021000,  440737527, c++, elite, sing, 2
2365914.exe ,  7.12,  0.82,  0.67,  0.00,  0.23,  418090271,  401172000,   17007000,  460735927, c++, elite, sing, 2
2365914.exe ,  7.16,  0.82,  0.68,  0.00,  0.23,  418804345,  400933000,   17952000,  458193939, c++, elite, sing, 2
2365914.exe ,  7.48,  0.88,  0.72,  0.00,  0.25,  445387264,  430468000,   15016000,  487767780, c++, elite, sing, 2
2365914.exe ,  7.31,  0.86,  0.70,  0.00,  0.24,  435428042,  419470000,   15941000,  475894673, c++, elite, sing, 2
2365914.exe ,  7.33,  0.86,  0.71,  0.00,  0.24,  437464541,  417555000,   19978000,  477881244, c++, elite, sing, 2
2365914.exe ,  7.38,  0.87,  0.71,  0.00,  0.24,  439335190,  422442000,   16977000,  479351854, c++, elite, sing, 2
2505532.exe , 18.89,  2.20,  1.81,  0.00,  0.59, 1119270926,  994324000,  125040000, 1160563960, c++, elite, sing, 2
