file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1151909.exe ,  6.46,  0.75,  0.61,  0.00,  0.27,  359473875,  299276000,   59656000,  406772998, c++, elite, sing, 2
1151909.exe ,  5.93,  0.68,  0.55,  0.00,  0.24,  343691372,  287960000,   55798000,  392169819, c++, elite, sing, 2
1151909.exe ,  5.77,  0.66,  0.54,  0.00,  0.24,  335998136,  272313000,   63839000,  382729726, c++, elite, sing, 2
1151909.exe ,  6.09,  0.70,  0.57,  0.00,  0.25,  356590080,  294922000,   61774000,  404971740, c++, elite, sing, 2
1151909.exe ,  5.91,  0.69,  0.56,  0.00,  0.25,  350072472,  294108000,   56020000,  397901297, c++, elite, sing, 2
1151909.exe ,  6.06,  0.69,  0.57,  0.00,  0.25,  352939478,  294860000,   58169000,  402016543, c++, elite, sing, 2
1151909.exe ,  5.77,  0.66,  0.54,  0.00,  0.24,  336323400,  281355000,   55069000,  381680804, c++, elite, sing, 2
1151909.exe ,  5.63,  0.64,  0.52,  0.00,  0.23,  325976045,  276064000,   50011000,  370567764, c++, elite, sing, 2
1151909.exe ,  5.82,  0.67,  0.54,  0.00,  0.24,  341415869,  279065000,   62014000,  389915656, c++, elite, sing, 2
1151909.exe ,  5.88,  0.67,  0.55,  0.00,  0.24,  340249302,  288456000,   51902000,  386286457, c++, elite, sing, 2
1200127.exe ,  6.05,  0.70,  0.57,  0.00,  0.25,  354456197,  314474000,   40060000,  401263982, c++, elite, sing, 2
1200127.exe ,  6.06,  0.70,  0.58,  0.00,  0.25,  356341273,  315291000,   41037000,  403560298, c++, elite, sing, 2
1200127.exe ,  6.22,  0.72,  0.59,  0.00,  0.26,  365176802,  322271000,   43036000,  411635675, c++, elite, sing, 2
1200127.exe ,  6.01,  0.68,  0.56,  0.00,  0.25,  346705735,  310708000,   36082000,  391701209, c++, elite, sing, 2
1200127.exe ,  5.82,  0.67,  0.55,  0.00,  0.25,  338788524,  304783000,   34087000,  384913371, c++, elite, sing, 2
1200127.exe ,  6.37,  0.72,  0.59,  0.00,  0.26,  368497993,  328515000,   40062000,  418255890, c++, elite, sing, 2
1200127.exe ,  6.13,  0.71,  0.58,  0.00,  0.26,  358534119,  310873000,   47826000,  404091932, c++, elite, sing, 2
1200127.exe ,  5.96,  0.68,  0.56,  0.00,  0.25,  346040956,  303082000,   43011000,  389282414, c++, elite, sing, 2
1200127.exe ,  5.98,  0.69,  0.56,  0.00,  0.25,  348660968,  308916000,   39860000,  393033446, c++, elite, sing, 2
1200127.exe ,  6.10,  0.69,  0.56,  0.00,  0.25,  350255563,  311274000,   39034000,  395985858, c++, elite, sing, 2
1259704.exe ,  9.18,  1.07,  0.87,  0.00,  0.33,  540979248,  506087000,   35006000,  586317402, c++, elite, sing, 2
1259704.exe ,  9.52,  1.11,  0.91,  0.00,  0.34,  560934396,  519680000,   41053000,  605043798, c++, elite, sing, 2
1259704.exe ,  9.62,  1.12,  0.92,  0.00,  0.34,  570375223,  529629000,   40894000,  616667094, c++, elite, sing, 2
1259704.exe ,  9.60,  1.11,  0.91,  0.00,  0.34,  561898798,  527937000,   33995000,  609250876, c++, elite, sing, 2
1259704.exe ,  9.39,  1.08,  0.89,  0.00,  0.33,  549849032,  517967000,   31997000,  597323873, c++, elite, sing, 2
1259704.exe ,  9.34,  1.07,  0.88,  0.00,  0.33,  545060087,  504949000,   40075000,  589675700, c++, elite, sing, 2
1259704.exe ,  9.44,  1.09,  0.90,  0.00,  0.34,  555489730,  508634000,   46966000,  601390185, c++, elite, sing, 2
1259704.exe ,  9.88,  1.14,  0.93,  0.00,  0.35,  578629660,  535877000,   42910000,  627300050, c++, elite, sing, 2
1259704.exe ,  9.77,  1.12,  0.92,  0.00,  0.34,  569547359,  525629000,   43885000,  615685141, c++, elite, sing, 2
1259704.exe ,  9.27,  1.07,  0.88,  0.00,  0.33,  545242277,  511244000,   34016000,  592248908, c++, elite, sing, 2
1288015.exe ,  5.84,  0.68,  0.55,  0.00,  0.24,  342662809,  314859000,   27898000,  390034174, c++, elite, sing, 2
1288015.exe ,  5.97,  0.69,  0.57,  0.00,  0.25,  350401464,  330446000,   20027000,  398543657, c++, elite, sing, 2
1288015.exe ,  5.93,  0.68,  0.56,  0.00,  0.24,  344400853,  315464000,   29042000,  393912161, c++, elite, sing, 2
1288015.exe ,  6.03,  0.69,  0.57,  0.00,  0.25,  352186105,  327031000,   25002000,  401267370, c++, elite, sing, 2
1288015.exe ,  5.95,  0.69,  0.57,  0.00,  0.24,  349980985,  329053000,   21003000,  395722831, c++, elite, sing, 2
1288015.exe ,  5.73,  0.66,  0.54,  0.00,  0.24,  337460302,  316540000,   21035000,  385026901, c++, elite, sing, 2
1288015.exe ,  6.06,  0.70,  0.58,  0.00,  0.25,  357876874,  327870000,   30079000,  403863138, c++, elite, sing, 2
1288015.exe ,  5.91,  0.68,  0.56,  0.00,  0.24,  346653857,  318778000,   27980000,  393384162, c++, elite, sing, 2
1288015.exe ,  5.93,  0.69,  0.56,  0.00,  0.24,  350060030,  329246000,   20952000,  398276555, c++, elite, sing, 2
1288015.exe ,  5.87,  0.67,  0.55,  0.00,  0.24,  338338677,  317379000,   21025000,  387414917, c++, elite, sing, 2
1412740.exe , 11.16,  1.30,  1.06,  0.00,  0.43,  661114793,  612220000,   49017000,  709041350, c++, elite, sing, 2
1412740.exe , 11.34,  1.32,  1.08,  0.00,  0.43,  670458985,  614423000,   56038000,  716123963, c++, elite, sing, 2
1412740.exe , 11.03,  1.28,  1.04,  0.00,  0.42,  648799426,  598879000,   49906000,  694420453, c++, elite, sing, 2
1412740.exe , 10.69,  1.24,  1.01,  0.00,  0.41,  630194811,  568282000,   62030000,  675277292, c++, elite, sing, 2
1412740.exe , 10.78,  1.25,  1.02,  0.00,  0.41,  636146132,  601163000,   35009000,  679325446, c++, elite, sing, 2
1412740.exe , 10.89,  1.28,  1.04,  0.00,  0.42,  647254761,  590205000,   57019000,  692829251, c++, elite, sing, 2
1412740.exe , 10.78,  1.26,  1.03,  0.00,  0.42,  641025307,  596093000,   45007000,  685628568, c++, elite, sing, 2
1412740.exe , 11.04,  1.27,  1.04,  0.00,  0.42,  646276136,  599376000,   47029000,  690032185, c++, elite, sing, 2
1412740.exe , 10.63,  1.23,  1.00,  0.00,  0.41,  623083770,  565142000,   58014000,  668489304, c++, elite, sing, 2
1412740.exe , 10.47,  1.22,  0.99,  0.00,  0.40,  616450687,  566451000,   50039000,  659471602, c++, elite, sing, 2
1420625.exe ,  8.20,  0.95,  0.77,  0.00,  0.36,  482687494,  396657000,   86142000,  531816891, c++, elite, sing, 2
1420625.exe ,  8.12,  0.94,  0.76,  0.00,  0.36,  475898800,  373778000,  102212000,  523068354, c++, elite, sing, 2
1420625.exe ,  8.42,  0.97,  0.79,  0.00,  0.37,  494352425,  398376000,   96090000,  544505578, c++, elite, sing, 2
1420625.exe ,  8.08,  0.94,  0.76,  0.00,  0.36,  477132960,  389205000,   88046000,  524043408, c++, elite, sing, 2
1420625.exe ,  8.24,  0.94,  0.76,  0.00,  0.36,  478004993,  391097000,   87021000,  525772161, c++, elite, sing, 2
1420625.exe ,  8.33,  0.95,  0.77,  0.00,  0.36,  481829794,  399762000,   82156000,  529056964, c++, elite, sing, 2
1420625.exe ,  8.30,  0.96,  0.78,  0.00,  0.36,  485174344,  405242000,   80047000,  532872301, c++, elite, sing, 2
1420625.exe ,  8.39,  0.95,  0.77,  0.00,  0.36,  482772014,  397664000,   85142000,  532288041, c++, elite, sing, 2
