file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1022576.exe ,  1.20,  0.45,  0.43,  0.00,  0.02,   38208533,   34783000,    2981000,   50918037, c++, elite, sing, 0
1022576.exe ,  1.12,  0.45,  0.44,  0.00,  0.02,   36547210,   34480000,    2028000,   48732134, c++, elite, sing, 0
1022576.exe ,  1.13,  0.46,  0.43,  0.00,  0.02,   36302301,   30227000,    6045000,   48721393, c++, elite, sing, 0
1022576.exe ,  1.12,  0.45,  0.43,  0.00,  0.02,   36795968,   31787000,    4966000,   49257175, c++, elite, sing, 0
1022576.exe ,  1.12,  0.45,  0.43,  0.00,  0.02,   36442292,   32366000,    4045000,   48734632, c++, elite, sing, 0
1022576.exe ,  1.12,  0.43,  0.41,  0.00,  0.02,   36745024,   31677000,    4949000,   49002665, c++, elite, sing, 0
1022576.exe ,  1.16,  0.44,  0.43,  0.00,  0.02,   36340813,   29443000,    6870000,   48589161, c++, elite, sing, 0
1022576.exe ,  1.15,  0.44,  0.42,  0.00,  0.02,   36348606,   30368000,    5877000,   48543090, c++, elite, sing, 0
1022576.exe ,  1.16,  0.44,  0.43,  0.00,  0.02,   35991314,   31966000,    3995000,   48290678, c++, elite, sing, 0
1022576.exe ,  1.11,  0.44,  0.43,  0.00,  0.02,   36212516,   31162000,    5026000,   48511309, c++, elite, sing, 0
1086870.exe ,  3.84,  1.51,  1.47,  0.00,  0.08,  121997404,  116840000,    4993000,  134248125, c++, elite, sing, 0
1086870.exe ,  3.80,  1.49,  1.45,  0.00,  0.08,  120998281,  119934000,    1007000,  133218633, c++, elite, sing, 0
1086870.exe ,  3.77,  1.49,  1.45,  0.00,  0.08,  120993132,  116932000,    3997000,  133319195, c++, elite, sing, 0
1086870.exe ,  3.78,  1.49,  1.45,  0.00,  0.08,  121206103,  113006000,    8000000,  133468173, c++, elite, sing, 0
1086870.exe ,  3.87,  1.52,  1.47,  0.00,  0.08,  121416952,  116335000,    5014000,  133621331, c++, elite, sing, 0
1086870.exe ,  3.88,  1.53,  1.49,  0.00,  0.08,  122382624,  119219000,    3005000,  134671232, c++, elite, sing, 0
1086870.exe ,  3.81,  1.51,  1.47,  0.00,  0.08,  121066936,  107868000,   12984000,  133322345, c++, elite, sing, 0
1086870.exe ,  3.80,  1.51,  1.48,  0.00,  0.08,  121779100,  118693000,    3017000,  134118779, c++, elite, sing, 0
1086870.exe ,  3.82,  1.52,  1.48,  0.00,  0.08,  121808534,  114656000,    6979000,  134092085, c++, elite, sing, 0
1086870.exe ,  3.88,  1.53,  1.48,  0.00,  0.08,  122264874,  113232000,    8939000,  134556480, c++, elite, sing, 0
1122546.exe ,  3.52,  1.39,  1.36,  0.00,  0.07,  112231189,  107207000,    4963000,  126101116, c++, elite, sing, 0
1122546.exe ,  3.54,  1.41,  1.36,  0.00,  0.07,  112294833,  107215000,    5010000,  124613446, c++, elite, sing, 0
1122546.exe ,  3.60,  1.43,  1.39,  0.00,  0.07,  113813648,  109644000,    4023000,  126094382, c++, elite, sing, 0
1122546.exe ,  3.71,  1.47,  1.42,  0.00,  0.07,  116183694,  111110000,    5004000,  128424343, c++, elite, sing, 0
1122546.exe ,  3.53,  1.40,  1.36,  0.00,  0.07,  112017149,  106947000,    4997000,  124325280, c++, elite, sing, 0
1122546.exe ,  3.53,  1.39,  1.35,  0.00,  0.07,  113227852,  107041000,    6002000,  125430121, c++, elite, sing, 0
1122546.exe ,  3.56,  1.40,  1.36,  0.00,  0.07,  112066145,  105941000,    5996000,  124256434, c++, elite, sing, 0
1122546.exe ,  3.59,  1.43,  1.38,  0.00,  0.07,  112358369,  110287000,    2005000,  124671852, c++, elite, sing, 0
1122546.exe ,  3.55,  1.41,  1.37,  0.00,  0.07,  112235647,  106163000,    6009000,  124525683, c++, elite, sing, 0
1122546.exe ,  3.59,  1.43,  1.39,  0.00,  0.07,  113128448,  106053000,    7003000,  125392082, c++, elite, sing, 0
1172403.exe ,  3.71,  1.47,  1.43,  0.00,  0.08,  115828893,  108750000,    6983000,  128023930, c++, elite, sing, 0
1172403.exe ,  3.54,  1.42,  1.37,  0.00,  0.07,  112661542,  107542000,    5025000,  125019323, c++, elite, sing, 0
1172403.exe ,  3.51,  1.40,  1.35,  0.00,  0.07,  110860166,  106684000,    4025000,  123111295, c++, elite, sing, 0
1172403.exe ,  3.58,  1.43,  1.39,  0.00,  0.07,  114196150,  109131000,    5006000,  126520675, c++, elite, sing, 0
1172403.exe ,  3.56,  1.40,  1.35,  0.00,  0.07,  111212975,  105146000,    6008000,  123658943, c++, elite, sing, 0
1172403.exe ,  3.53,  1.41,  1.37,  0.00,  0.07,  113214319,  108148000,    5006000,  125576171, c++, elite, sing, 0
1172403.exe ,  3.50,  1.39,  1.35,  0.00,  0.07,  111645732,  105482000,    5970000,  124074975, c++, elite, sing, 0
1172403.exe ,  3.62,  1.43,  1.39,  0.00,  0.07,  113733365,  111611000,    2011000,  125948294, c++, elite, sing, 0
1172403.exe ,  3.58,  1.42,  1.38,  0.00,  0.07,  113374967,  107256000,    5958000,  126282115, c++, elite, sing, 0
1172403.exe ,  3.59,  1.42,  1.38,  0.00,  0.07,  113057627,  105008000,    8000000,  125537624, c++, elite, sing, 0
1200646.exe ,  2.03,  0.78,  0.74,  0.00,  0.05,   66055644,   50009000,   16003000,   80164554, c++, elite, sing, 0
1200646.exe ,  1.98,  0.76,  0.75,  0.00,  0.05,   65744724,   54542000,   11110000,   78053336, c++, elite, sing, 0
1200646.exe ,  1.98,  0.75,  0.73,  0.00,  0.05,   64996451,   51959000,   12989000,   77234477, c++, elite, sing, 0
