file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1285040.exe , 31.61,  2.51,  1.85,  0.00,  0.97, 1880625755, 1853738000,   25996000, 1932442075, c++, elite, mult, 1
1285040.exe , 30.80,  2.40,  1.75,  0.00,  0.96, 1879513042, 1861300000,   18002000, 1930603319, c++, elite, mult, 1
1285040.exe , 31.06,  2.49,  1.83,  0.00,  0.96, 1879130728, 1854092000,   25001000, 1930483801, c++, elite, mult, 1
1285040.exe , 30.83,  2.51,  1.85,  0.00,  0.96, 1878911304, 1852932000,   25985000, 1930267405, c++, elite, mult, 1
1285040.exe , 31.62,  2.45,  1.80,  0.00,  0.96, 1879544495, 1862494000,   17004000, 1930661592, c++, elite, mult, 1
1285040.exe , 31.49,  2.51,  1.85,  0.00,  0.96, 1878981852, 1856963000,   21999000, 1930223107, c++, elite, mult, 1
1285040.exe , 31.21,  2.52,  1.86,  0.00,  0.96, 1879204739, 1855150000,   24001000, 1930413249, c++, elite, mult, 1
1285040.exe , 30.80,  2.43,  1.77,  0.00,  0.96, 1879095314, 1855058000,   24000000, 1930278206, c++, elite, mult, 1
1285040.exe , 30.77,  2.57,  1.91,  0.00,  0.96, 1878933765, 1855936000,   22999000, 1929945582, c++, elite, mult, 1
1285040.exe , 30.61,  2.50,  1.84,  0.00,  0.96, 1879062450, 1854937000,   23999000, 1930483532, c++, elite, mult, 1
1369343.exe , 36.36,  3.72,  2.96,  0.00,  1.10, 2137165028, 2111138000,   26001000, 2188738542, c++, elite, mult, 1
1369343.exe , 36.19,  3.72,  2.96,  0.00,  1.10, 2137345240, 2113167000,   24001000, 2188526226, c++, elite, mult, 1
1369343.exe , 36.25,  3.71,  2.94,  0.00,  1.10, 2137023557, 2109025000,   27987000, 2188173534, c++, elite, mult, 1
1369343.exe , 36.41,  3.70,  2.94,  0.00,  1.10, 2137015208, 2116990000,   19999000, 2188274426, c++, elite, mult, 1
1369343.exe , 36.45,  3.72,  2.96,  0.00,  1.10, 2137322875, 2117274000,   20002000, 2188314525, c++, elite, mult, 1
1369343.exe , 36.18,  3.67,  2.91,  0.00,  1.10, 2137011658, 2111012000,   25987000, 2187883352, c++, elite, mult, 1
1369343.exe , 36.04,  3.57,  2.80,  0.00,  1.10, 2137152878, 2110958000,   25999000, 2188616699, c++, elite, mult, 1
1369343.exe , 36.46,  3.81,  3.05,  0.00,  1.10, 2136628416, 2113535000,   23016000, 2187794530, c++, elite, mult, 1
1369343.exe , 36.50,  3.75,  2.99,  0.00,  1.10, 2137341055, 2118308000,   19002000, 2188510206, c++, elite, mult, 1
1369343.exe , 36.60,  3.79,  3.03,  0.00,  1.10, 2137706073, 2114582000,   22995000, 2188743148, c++, elite, mult, 1
1591395.exe , 28.57,  2.36,  1.75,  0.00,  0.88, 1726255153, 1717780000,    7998000, 1777474877, c++, elite, mult, 1
1591395.exe , 28.78,  2.25,  1.65,  0.00,  0.88, 1725711315, 1713675000,   11997000, 1777018797, c++, elite, mult, 1
1591395.exe , 28.65,  2.32,  1.72,  0.00,  0.88, 1725869450, 1711766000,   13998000, 1777428703, c++, elite, mult, 1
1591395.exe , 28.12,  2.35,  1.74,  0.00,  0.88, 1725709822, 1713705000,   11997000, 1776760896, c++, elite, mult, 1
1591395.exe , 28.30,  2.23,  1.63,  0.00,  0.88, 1726106797, 1710867000,   14998000, 1777260421, c++, elite, mult, 1
1591395.exe , 28.27,  2.37,  1.76,  0.00,  0.88, 1725602469, 1713570000,   12003000, 1776740041, c++, elite, mult, 1
1591395.exe , 28.36,  2.31,  1.71,  0.00,  0.88, 1726101938, 1715944000,    9999000, 1777339192, c++, elite, mult, 1
1591395.exe , 28.14,  2.23,  1.63,  0.00,  0.88, 1725728997, 1715688000,    9998000, 1776950952, c++, elite, mult, 1
1591395.exe , 28.35,  2.30,  1.70,  0.00,  0.88, 1725794822, 1711693000,   13997000, 1776976088, c++, elite, mult, 1
1591395.exe , 28.17,  2.30,  1.69,  0.00,  0.88, 1725586703, 1715558000,    9997000, 1776813106, c++, elite, mult, 1
1782229.exe , 29.07,  2.35,  1.74,  0.00,  0.88, 1729290693, 1714679000,   13997000, 1780520855, c++, elite, mult, 1
1782229.exe , 28.74,  2.35,  1.74,  0.00,  0.88, 1728933269, 1716564000,   11996000, 1780218908, c++, elite, mult, 1
1782229.exe , 28.91,  2.30,  1.69,  0.00,  0.88, 1728960283, 1715699000,   12997000, 1780426419, c++, elite, mult, 1
1782229.exe , 29.04,  2.27,  1.66,  0.00,  0.88, 1728634592, 1714486000,   14003000, 1780006519, c++, elite, mult, 1
1782229.exe , 28.91,  2.24,  1.64,  0.00,  0.88, 1728776064, 1714458000,   14003000, 1779828173, c++, elite, mult, 1
1782229.exe , 28.67,  2.35,  1.74,  0.00,  0.88, 1728698561, 1716656000,   11997000, 1779723364, c++, elite, mult, 1
1782229.exe , 28.51,  2.37,  1.76,  0.00,  0.88, 1728486415, 1713417000,   15012000, 1779564764, c++, elite, mult, 1
1782229.exe , 28.36,  2.43,  1.82,  0.00,  0.88, 1728357266, 1716376000,   12002000, 1779443448, c++, elite, mult, 1
1782229.exe , 28.55,  2.52,  1.90,  0.00,  0.88, 1728652691, 1710664000,   17996000, 1779940103, c++, elite, mult, 1
1782229.exe , 28.81,  2.45,  1.84,  0.00,  0.88, 1729065229, 1710648000,   17996000, 1780512598, c++, elite, mult, 1
181251.exe  , 28.75,  2.45,  1.84,  0.00,  0.88, 1731960417, 1722629000,    9003000, 1783056328, c++, elite, mult, 1
