file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1141757.exe ,  3.57,  0.39,  0.32,  0.00,  0.10,  199238380,  188932000,    9996000,  243574398, c++, elite, sing, 2
1141757.exe ,  3.33,  0.39,  0.32,  0.00,  0.10,  198984380,  191998000,    6999000,  246417250, c++, elite, sing, 2
1141757.exe ,  3.29,  0.38,  0.32,  0.00,  0.10,  196486060,  190473000,    6014000,  241972235, c++, elite, sing, 2
1141757.exe ,  3.19,  0.37,  0.30,  0.00,  0.10,  188799083,  181786000,    7030000,  236218696, c++, elite, sing, 2
1141757.exe ,  3.27,  0.38,  0.31,  0.00,  0.10,  192538659,  187449000,    5012000,  239380757, c++, elite, sing, 2
1141757.exe ,  3.38,  0.39,  0.32,  0.00,  0.10,  199273690,  191281000,    7970000,  246459040, c++, elite, sing, 2
1141757.exe ,  3.27,  0.38,  0.31,  0.00,  0.10,  195222348,  188242000,    7009000,  242136936, c++, elite, sing, 2
1141757.exe ,  3.16,  0.37,  0.30,  0.00,  0.10,  187862976,  179946000,    7953000,  233138228, c++, elite, sing, 2
1141757.exe ,  3.29,  0.38,  0.31,  0.00,  0.10,  190448065,  183436000,    7016000,  234235197, c++, elite, sing, 2
1141757.exe ,  3.27,  0.38,  0.31,  0.00,  0.10,  194480277,  186483000,    8020000,  240550822, c++, elite, sing, 2
1194834.exe ,  6.74,  0.77,  0.63,  0.00,  0.24,  393401481,  371305000,   22018000,  436055512, c++, elite, sing, 2
1194834.exe ,  6.62,  0.76,  0.63,  0.00,  0.24,  388012471,  366009000,   21940000,  432215503, c++, elite, sing, 2
1194834.exe ,  6.58,  0.76,  0.62,  0.00,  0.23,  384144523,  363041000,   21002000,  427075890, c++, elite, sing, 2
1194834.exe ,  7.24,  0.82,  0.67,  0.00,  0.26,  419012729,  389777000,   28983000,  464919636, c++, elite, sing, 2
1194834.exe ,  6.63,  0.77,  0.63,  0.00,  0.24,  391179353,  357100000,   34009000,  438642115, c++, elite, sing, 2
1194834.exe ,  6.84,  0.79,  0.65,  0.00,  0.24,  400125367,  383053000,   17002000,  445034291, c++, elite, sing, 2
1194834.exe ,  6.77,  0.78,  0.64,  0.00,  0.24,  396922609,  379721000,   16987000,  441143019, c++, elite, sing, 2
1194834.exe ,  6.90,  0.81,  0.66,  0.00,  0.25,  409607972,  381510000,   28037000,  455527125, c++, elite, sing, 2
1194834.exe ,  6.89,  0.79,  0.65,  0.00,  0.24,  401968088,  379847000,   22049000,  447436939, c++, elite, sing, 2
1194834.exe ,  6.92,  0.80,  0.65,  0.00,  0.25,  406320619,  382170000,   24010000,  453205910, c++, elite, sing, 2
1334614.exe ,  3.14,  0.36,  0.30,  0.00,  0.10,  184559379,  174695000,    9925000,  226022461, c++, elite, sing, 2
1334614.exe ,  3.25,  0.37,  0.31,  0.00,  0.10,  189867220,  181806000,    7991000,  232703661, c++, elite, sing, 2
1334614.exe ,  3.20,  0.36,  0.29,  0.00,  0.10,  183422319,  175450000,    8020000,  225793953, c++, elite, sing, 2
1334614.exe ,  3.12,  0.36,  0.30,  0.00,  0.10,  183997304,  178991000,    4971000,  226399590, c++, elite, sing, 2
1334614.exe ,  3.18,  0.37,  0.30,  0.00,  0.10,  188243946,  180409000,    7930000,  231007103, c++, elite, sing, 2
1334614.exe ,  3.08,  0.35,  0.28,  0.00,  0.09,  176809422,  173808000,    3014000,  218527981, c++, elite, sing, 2
1334614.exe ,  3.05,  0.35,  0.29,  0.00,  0.09,  178001295,  172013000,    6000000,  220168951, c++, elite, sing, 2
1334614.exe ,  3.28,  0.38,  0.31,  0.00,  0.10,  192508360,  185412000,    7015000,  235793801, c++, elite, sing, 2
