file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1135633.exe ,  6.33,  0.67,  0.54,  0.00,  0.20,  360661223,  339880000,   18937000,  412354345, c++, elite, sing, 1
1135633.exe ,  5.97,  0.62,  0.49,  0.00,  0.20,  353913300,  331104000,   22937000,  405102251, c++, elite, sing, 1
1135633.exe ,  5.95,  0.65,  0.52,  0.00,  0.20,  354780840,  326920000,   27993000,  405794669, c++, elite, sing, 1
1135633.exe ,  5.95,  0.63,  0.50,  0.00,  0.20,  355975830,  331034000,   24927000,  406857095, c++, elite, sing, 1
1135633.exe ,  5.96,  0.65,  0.53,  0.00,  0.20,  354302425,  330332000,   23951000,  405453016, c++, elite, sing, 1
1135633.exe ,  5.98,  0.65,  0.53,  0.00,  0.19,  353986021,  337101000,   17005000,  404916033, c++, elite, sing, 1
1135633.exe ,  6.01,  0.64,  0.51,  0.00,  0.20,  353949762,  333021000,   21001000,  404942283, c++, elite, sing, 1
1135633.exe ,  5.93,  0.65,  0.53,  0.00,  0.19,  353508083,  329593000,   24043000,  404671760, c++, elite, sing, 1
1135633.exe ,  6.09,  0.64,  0.51,  0.00,  0.20,  355767822,  339778000,   15989000,  406978294, c++, elite, sing, 1
1135633.exe ,  6.01,  0.64,  0.51,  0.00,  0.20,  353852821,  329923000,   23994000,  404779827, c++, elite, sing, 1
1247568.exe , 12.73,  1.45,  1.18,  0.00,  0.40,  757127000,  735293000,   21978000,  808035424, c++, elite, sing, 1
1247568.exe , 12.80,  1.45,  1.18,  0.00,  0.40,  759029466,  739190000,   20005000,  810137802, c++, elite, sing, 1
1247568.exe , 12.82,  1.41,  1.14,  0.00,  0.40,  760346239,  741243000,   19031000,  811760871, c++, elite, sing, 1
1247568.exe , 12.74,  1.45,  1.18,  0.00,  0.40,  760426625,  740453000,   19985000,  811520131, c++, elite, sing, 1
1247568.exe , 12.80,  1.46,  1.19,  0.00,  0.40,  760199588,  741265000,   19006000,  811742273, c++, elite, sing, 1
1247568.exe , 12.77,  1.47,  1.20,  0.00,  0.40,  763403124,  744584000,   18989000,  814597750, c++, elite, sing, 1
1247568.exe , 12.71,  1.44,  1.17,  0.00,  0.40,  758101367,  730261000,   27971000,  808880044, c++, elite, sing, 1
1247568.exe , 12.64,  1.43,  1.16,  0.00,  0.39,  757954609,  736096000,   22002000,  809157939, c++, elite, sing, 1
1247568.exe , 12.70,  1.46,  1.19,  0.00,  0.40,  757808031,  728936000,   28957000,  808901014, c++, elite, sing, 1
