file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1655552.exe ,  1.96,  0.53,  0.51,  0.00,  0.05,   86078018,   66880000,   18966000,  117078184, c++, elite, sing, 15
1655552.exe ,  1.68,  0.65,  0.63,  0.00,  0.03,   58129809,   52069000,    6008000,   70343718, c++, elite, sing, 15
1655552.exe ,  1.73,  0.67,  0.64,  0.00,  0.03,   58959308,   49909000,    8983000,   71128855, c++, elite, sing, 15
1655552.exe ,  1.82,  0.67,  0.65,  0.00,  0.03,   58108009,   57078000,    1001000,   70242477, c++, elite, sing, 15
1655552.exe ,  1.70,  0.67,  0.65,  0.00,  0.03,   58252216,   49176000,    9032000,   70550551, c++, elite, sing, 15
1655552.exe ,  1.69,  0.66,  0.64,  0.00,  0.03,   57980086,   49964000,    7994000,   70177745, c++, elite, sing, 15
1655552.exe ,  1.75,  0.67,  0.65,  0.00,  0.04,   58272372,   54233000,    4017000,   70561772, c++, elite, sing, 15
1655552.exe ,  1.72,  0.67,  0.65,  0.00,  0.03,   58122102,   51085000,    7011000,   70452384, c++, elite, sing, 15
1655552.exe ,  1.69,  0.66,  0.65,  0.00,  0.03,   58318076,   52357000,    5927000,   70496135, c++, elite, sing, 15
1655552.exe ,  1.75,  0.66,  0.64,  0.00,  0.03,   58059572,   51172000,    6888000,   70351122, c++, elite, sing, 15
174258.exe  ,  4.96,  1.81,  1.75,  0.00,  0.09,  172527668,  169541000,    2991000,  186258474, c++, elite, sing, 15
174258.exe  ,  5.01,  1.81,  1.74,  0.00,  0.09,  171722115,  165653000,    5987000,  184028710, c++, elite, sing, 15
174258.exe  ,  4.94,  1.82,  1.76,  0.00,  0.09,  172298513,  165229000,    7009000,  184517884, c++, elite, sing, 15
174258.exe  ,  4.94,  1.81,  1.75,  0.00,  0.09,  171952803,  164889000,    6995000,  184274985, c++, elite, sing, 15
174258.exe  ,  5.00,  1.81,  1.75,  0.00,  0.09,  171864296,  167727000,    3993000,  184120948, c++, elite, sing, 15
174258.exe  ,  5.02,  1.83,  1.77,  0.00,  0.09,  172793270,  164659000,    7983000,  185092140, c++, elite, sing, 15
174258.exe  ,  5.04,  1.80,  1.74,  0.00,  0.09,  172002888,  161960000,    9997000,  184408704, c++, elite, sing, 15
174258.exe  ,  4.94,  1.80,  1.74,  0.00,  0.09,  172278955,  166222000,    6008000,  184622276, c++, elite, sing, 15
174258.exe  ,  5.31,  1.96,  1.89,  0.00,  0.10,  178813140,  171759000,    6990000,  190869952, c++, elite, sing, 15
174258.exe  ,  5.20,  1.84,  1.77,  0.00,  0.09,  172416771,  167357000,    5010000,  184647213, c++, elite, sing, 15
