file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1055487.exe ,  4.14,  0.79,  0.71,  0.00,  0.11,  203295124,  190637000,   11977000,  233279690, c++, elite, sing, 4
1055487.exe ,  3.84,  0.78,  0.70,  0.00,  0.11,  194537449,  187529000,    6982000,  215507274, c++, elite, sing, 4
1055487.exe ,  3.79,  0.77,  0.70,  0.00,  0.11,  193836517,  188872000,    4970000,  214945621, c++, elite, sing, 4
1055487.exe ,  3.78,  0.77,  0.70,  0.00,  0.11,  193764430,  183725000,   10039000,  214532964, c++, elite, sing, 4
1055487.exe ,  3.88,  0.77,  0.71,  0.00,  0.11,  195500729,  184519000,   10971000,  216224107, c++, elite, sing, 4
1055487.exe ,  3.78,  0.76,  0.69,  0.00,  0.11,  191081802,  181972000,    8998000,  211625869, c++, elite, sing, 4
1055487.exe ,  3.87,  0.77,  0.70,  0.00,  0.11,  193157705,  190197000,    3003000,  214072739, c++, elite, sing, 4
1055487.exe ,  3.71,  0.75,  0.68,  0.00,  0.10,  187900765,  178909000,    8995000,  208169986, c++, elite, sing, 4
1055487.exe ,  3.95,  0.75,  0.69,  0.00,  0.11,  190623297,  182512000,    7978000,  211145301, c++, elite, sing, 4
1055487.exe ,  3.86,  0.77,  0.70,  0.00,  0.11,  193954046,  187933000,    5997000,  214472585, c++, elite, sing, 4
1085914.exe ,  3.70,  0.75,  0.68,  0.00,  0.10,  187976148,  176989000,   10999000,  209230515, c++, elite, sing, 4
1085914.exe ,  3.87,  0.75,  0.69,  0.00,  0.11,  190023264,  181027000,    9001000,  210730309, c++, elite, sing, 4
1085914.exe ,  3.69,  0.74,  0.68,  0.00,  0.10,  187175629,  178172000,    9008000,  207635304, c++, elite, sing, 4
1085914.exe ,  3.82,  0.74,  0.68,  0.00,  0.10,  186947180,  174035000,   12928000,  207395165, c++, elite, sing, 4
1085914.exe ,  3.69,  0.75,  0.68,  0.00,  0.10,  187960142,  178974000,    8998000,  208167545, c++, elite, sing, 4
1085914.exe ,  3.93,  0.75,  0.68,  0.00,  0.10,  188563084,  179485000,    8974000,  208779177, c++, elite, sing, 4
1085914.exe ,  3.67,  0.74,  0.68,  0.00,  0.10,  187601531,  179616000,    7982000,  207914072, c++, elite, sing, 4
1085914.exe ,  3.81,  0.75,  0.69,  0.00,  0.11,  189754896,  180831000,    8942000,  210210882, c++, elite, sing, 4
1085914.exe ,  3.89,  0.78,  0.71,  0.00,  0.11,  195346324,  188311000,    6974000,  216176470, c++, elite, sing, 4
