file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1051415.exe ,  6.42,  1.25,  1.14,  0.00,  0.20,  316550884,  307019000,    9000000,  355163327, c++, elite, mult, 4
1051415.exe ,  6.34,  1.27,  1.15,  0.00,  0.20,  319067383,  308042000,   11001000,  339757522, c++, elite, mult, 4
1051415.exe ,  6.17,  1.25,  1.14,  0.00,  0.19,  315399431,  303440000,   11977000,  336492326, c++, elite, mult, 4
1051415.exe ,  6.12,  1.24,  1.13,  0.00,  0.19,  313143437,  302118000,   11004000,  334185801, c++, elite, mult, 4
1051415.exe ,  6.23,  1.26,  1.14,  0.00,  0.20,  316321341,  299310000,   17017000,  337200999, c++, elite, mult, 4
1051415.exe ,  6.20,  1.26,  1.15,  0.00,  0.20,  317585472,  303521000,   14024000,  338648841, c++, elite, mult, 4
1051415.exe ,  6.26,  1.25,  1.13,  0.00,  0.20,  314111621,  299066000,   15003000,  335041172, c++, elite, mult, 4
1051415.exe ,  6.14,  1.25,  1.13,  0.00,  0.19,  313504345,  305512000,    8013000,  334459899, c++, elite, mult, 4
1051415.exe ,  6.20,  1.25,  1.13,  0.00,  0.20,  314418009,  307378000,    7008000,  335608230, c++, elite, mult, 4
1051415.exe ,  6.26,  1.26,  1.15,  0.00,  0.20,  317284323,  307296000,   10009000,  338277313, c++, elite, mult, 4
1051839.exe ,  2.06,  0.41,  0.38,  0.00,  0.06,  104048638,   98054000,    6003000,  124951996, c++, elite, mult, 4
1051839.exe ,  2.08,  0.41,  0.38,  0.00,  0.06,  104046272,   97883000,    5992000,  124983534, c++, elite, mult, 4
1051839.exe ,  2.09,  0.42,  0.38,  0.00,  0.07,  104786806,   98742000,    6045000,  125787600, c++, elite, mult, 4
1051839.exe ,  2.08,  0.42,  0.38,  0.00,  0.07,  103583754,   95486000,    8040000,  124944233, c++, elite, mult, 4
1051839.exe ,  2.01,  0.40,  0.37,  0.00,  0.06,  101440978,   93505000,    7957000,  122394391, c++, elite, mult, 4
1051839.exe ,  2.08,  0.41,  0.38,  0.00,  0.06,  104472751,   98528000,    5971000,  125437220, c++, elite, mult, 4
1051839.exe ,  2.09,  0.42,  0.38,  0.00,  0.07,  104923201,   91867000,   12981000,  126270390, c++, elite, mult, 4
1051839.exe ,  2.16,  0.42,  0.38,  0.00,  0.07,  105169612,   98239000,    6946000,  126232341, c++, elite, mult, 4
1051839.exe ,  2.05,  0.41,  0.37,  0.00,  0.06,  103297672,   94369000,    8940000,  124212430, c++, elite, mult, 4
1051839.exe ,  2.10,  0.42,  0.38,  0.00,  0.06,  105683740,   98654000,    7046000,  127090512, c++, elite, mult, 4
