file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1091584.exe ,  3.93,  1.39,  1.35,  0.00,  0.08,  143334239,  138053000,    4965000,  157037503, c++, elite, mult, 10
1091584.exe ,  3.81,  1.40,  1.34,  0.00,  0.08,  143079017,  138065000,    5002000,  155776596, c++, elite, mult, 10
1091584.exe ,  3.80,  1.40,  1.35,  0.00,  0.07,  142191322,  136159000,    5963000,  154985890, c++, elite, mult, 10
1091584.exe ,  3.97,  1.36,  1.31,  0.00,  0.08,  145628465,  142639000,    2992000,  158992353, c++, elite, mult, 10
1091584.exe ,  3.78,  1.40,  1.36,  0.00,  0.08,  141805376,  138796000,    2995000,  154640930, c++, elite, mult, 10
1091584.exe ,  3.82,  1.41,  1.35,  0.00,  0.08,  142970545,  140927000,    2013000,  155671509, c++, elite, mult, 10
1091584.exe ,  3.92,  1.40,  1.35,  0.00,  0.08,  142098565,  139096000,    3002000,  154714454, c++, elite, mult, 10
1091584.exe ,  3.80,  1.41,  1.36,  0.00,  0.08,  141847050,  138824000,    3017000,  154907755, c++, elite, mult, 10
1091584.exe ,  3.81,  1.41,  1.36,  0.00,  0.08,  143152654,  138140000,    5005000,  155830126, c++, elite, mult, 10
1091584.exe ,  3.92,  1.41,  1.36,  0.00,  0.08,  141952035,  139943000,    1999000,  154793783, c++, elite, mult, 10
1680187.exe ,  4.08,  1.52,  1.47,  0.00,  0.08,  152363518,  147373000,    4978000,  165023618, c++, elite, mult, 10
1680187.exe ,  4.19,  1.53,  1.47,  0.00,  0.08,  152775495,  150709000,    2009000,  165892434, c++, elite, mult, 10
1680187.exe ,  4.20,  1.51,  1.46,  0.00,  0.08,  152915172,  148891000,    4024000,  165701937, c++, elite, mult, 10
1680187.exe ,  4.13,  1.52,  1.46,  0.00,  0.08,  152917735,  149913000,    2998000,  166476746, c++, elite, mult, 10
1680187.exe ,  4.11,  1.53,  1.47,  0.00,  0.08,  152752905,  149746000,    2994000,  165553464, c++, elite, mult, 10
1680187.exe ,  4.47,  1.59,  1.52,  0.00,  0.09,  160611673,  158519000,    2006000,  173749948, c++, elite, mult, 10
1680187.exe ,  4.20,  1.53,  1.47,  0.00,  0.08,  152626276,  149640000,    2992000,  165846738, c++, elite, mult, 10
1680187.exe ,  4.14,  1.52,  1.47,  0.00,  0.08,  152821901,  149728000,    2994000,  165627899, c++, elite, mult, 10
1680187.exe ,  4.10,  1.52,  1.47,  0.00,  0.08,  152728947,  143737000,    8983000,  165509485, c++, elite, mult, 10
1680187.exe ,  4.10,  1.52,  1.47,  0.00,  0.08,  153543046,  148404000,    4980000,  166359131, c++, elite, mult, 10
1723554.exe ,  3.92,  1.34,  1.29,  0.00,  0.07,  140195479,  136163000,    4004000,  153668410, c++, elite, mult, 10
1723554.exe ,  3.74,  1.36,  1.30,  0.00,  0.07,  139336038,  134236000,    5008000,  152836082, c++, elite, mult, 10
1723554.exe ,  3.72,  1.36,  1.31,  0.00,  0.07,  137963899,  131964000,    5998000,  151112423, c++, elite, mult, 10
1723554.exe ,  3.87,  1.37,  1.32,  0.00,  0.07,  137165935,  134087000,    3001000,  150114654, c++, elite, mult, 10
1723554.exe ,  3.71,  1.37,  1.32,  0.00,  0.07,  137228676,  130256000,    6960000,  150828579, c++, elite, mult, 10
1723554.exe ,  3.71,  1.38,  1.32,  0.00,  0.07,  137723748,  132717000,    4989000,  150389550, c++, elite, mult, 10
1723554.exe ,  3.82,  1.38,  1.33,  0.00,  0.07,  137776921,  127787000,    9983000,  151086942, c++, elite, mult, 10
1723554.exe ,  3.72,  1.35,  1.30,  0.00,  0.07,  137950098,  131946000,    5997000,  150927454, c++, elite, mult, 10
1723554.exe ,  3.71,  1.36,  1.31,  0.00,  0.07,  136995446,  132978000,    3999000,  150341617, c++, elite, mult, 10
1723554.exe ,  3.80,  1.37,  1.32,  0.00,  0.07,  137506861,  130468000,    6971000,  150264580, c++, elite, mult, 10
1727828.exe ,  8.96,  3.18,  3.00,  0.00,  0.35,  319617715,  146782000,  172743000,  331986391, c++, elite, mult, 10
1727828.exe ,  9.13,  3.20,  3.02,  0.00,  0.35,  321844350,  130321000,  191471000,  334473992, c++, elite, mult, 10
1727828.exe ,  9.06,  3.18,  3.01,  0.00,  0.35,  319406037,  137677000,  181575000,  332205329, c++, elite, mult, 10
1727828.exe ,  8.85,  3.17,  2.99,  0.00,  0.35,  317907525,  133382000,  184528000,  330730925, c++, elite, mult, 10
1727828.exe ,  9.10,  3.20,  3.02,  0.00,  0.35,  320407842,  128155000,  192233000,  333151494, c++, elite, mult, 10
1727828.exe ,  8.96,  3.18,  3.00,  0.00,  0.35,  318862822,  124911000,  193863000,  331710291, c++, elite, mult, 10
1727828.exe ,  8.87,  3.18,  3.00,  0.00,  0.35,  321140585,  138054000,  183071000,  334160642, c++, elite, mult, 10
1727828.exe ,  9.01,  3.19,  3.01,  0.00,  0.35,  319227752,  131083000,  188119000,  331849433, c++, elite, mult, 10
1727828.exe ,  8.93,  3.18,  3.01,  0.00,  0.35,  319348403,  125739000,  193599000,  332932681, c++, elite, mult, 10
1727828.exe ,  8.97,  3.17,  2.99,  0.00,  0.35,  319622634,  121828000,  197721000,  332408601, c++, elite, mult, 10
176146.exe  ,  4.30,  1.50,  1.45,  0.00,  0.08,  155844476,  153850000,    1998000,  169252989, c++, elite, mult, 10
176146.exe  ,  4.21,  1.53,  1.48,  0.00,  0.08,  155097077,  152078000,    3001000,  167717896, c++, elite, mult, 10
176146.exe  ,  4.20,  1.54,  1.47,  0.00,  0.08,  155387125,  153384000,    1992000,  168742282, c++, elite, mult, 10
176146.exe  ,  4.26,  1.51,  1.46,  0.00,  0.08,  154449448,  153373000,    1002000,  167320650, c++, elite, mult, 10
176146.exe  ,  4.18,  1.52,  1.46,  0.00,  0.08,  153667070,  151673000,    1995000,  166766122, c++, elite, mult, 10
176146.exe  ,  4.17,  1.52,  1.47,  0.00,  0.08,  153913745,  153902000,          0,  166492621, c++, elite, mult, 10
176146.exe  ,  4.28,  1.51,  1.46,  0.00,  0.08,  154798578,  151800000,    2996000,  168194025, c++, elite, mult, 10
176146.exe  ,  4.14,  1.53,  1.48,  0.00,  0.08,  153565752,  152532000,    1003000,  166383796, c++, elite, mult, 10
176146.exe  ,  4.17,  1.53,  1.48,  0.00,  0.08,  153807183,  152720000,     998000,  166576589, c++, elite, mult, 10
176146.exe  ,  4.27,  1.53,  1.48,  0.00,  0.08,  153522594,  150514000,    2990000,  166412738, c++, elite, mult, 10
1910626.exe ,  3.88,  1.43,  1.38,  0.00,  0.08,  144300644,  138324000,    5970000,  156870181, c++, elite, mult, 10
1910626.exe ,  3.91,  1.43,  1.39,  0.00,  0.08,  144346705,  141306000,    2985000,  157004848, c++, elite, mult, 10
1910626.exe ,  3.89,  1.43,  1.38,  0.00,  0.08,  144386094,  139334000,    4976000,  157157461, c++, elite, mult, 10
1910626.exe ,  3.95,  1.45,  1.39,  0.00,  0.08,  145716283,  142695000,    3014000,  158676476, c++, elite, mult, 10
1910626.exe ,  3.93,  1.43,  1.38,  0.00,  0.08,  144765803,  142665000,    2009000,  157540596, c++, elite, mult, 10
1910626.exe ,  3.90,  1.41,  1.36,  0.00,  0.08,  146099173,  142041000,    4001000,  159168714, c++, elite, mult, 10
1910626.exe ,  3.91,  1.42,  1.37,  0.00,  0.08,  145449093,  140467000,    4981000,  158235669, c++, elite, mult, 10
1910626.exe ,  3.98,  1.43,  1.38,  0.00,  0.08,  143980625,  138972000,    4999000,  156741267, c++, elite, mult, 10
1910626.exe ,  3.96,  1.45,  1.39,  0.00,  0.08,  144306214,  141215000,    3004000,  157071129, c++, elite, mult, 10
1910626.exe ,  3.93,  1.44,  1.38,  0.00,  0.08,  143801018,  140681000,    3014000,  160330808, c++, elite, mult, 10
1953417.exe ,  2.78,  0.95,  0.91,  0.00,  0.05,  100234408,   97212000,    3006000,  113257903, c++, elite, mult, 10
1953417.exe ,  2.68,  0.97,  0.94,  0.00,  0.05,   98474167,   92493000,    5967000,  111072947, c++, elite, mult, 10
1953417.exe ,  2.67,  0.97,  0.94,  0.00,  0.05,   97906667,   95830000,    2017000,  110711795, c++, elite, mult, 10
1953417.exe ,  2.69,  0.98,  0.93,  0.00,  0.05,   99312948,   94291000,    5015000,  112070798, c++, elite, mult, 10
1953417.exe ,  2.77,  0.97,  0.93,  0.00,  0.05,   98907460,   96897000,    1997000,  111635771, c++, elite, mult, 10
1953417.exe ,  2.72,  0.96,  0.93,  0.00,  0.06,   99342116,   94300000,    5015000,  111963570, c++, elite, mult, 10
1953417.exe ,  2.66,  0.97,  0.94,  0.00,  0.05,   98118036,   95098000,    3003000,  110954533, c++, elite, mult, 10
1953417.exe ,  2.67,  0.97,  0.94,  0.00,  0.05,   98373017,   92262000,    5952000,  111141035, c++, elite, mult, 10
1953417.exe ,  2.80,  0.98,  0.94,  0.00,  0.06,   98180560,   95166000,    3005000,  110960667, c++, elite, mult, 10
1953417.exe ,  2.67,  0.97,  0.93,  0.00,  0.05,   97737032,   92686000,    4983000,  110291683, c++, elite, mult, 10
2004438.exe ,  4.31,  1.58,  1.52,  0.00,  0.08,  158085662,  154900000,    2998000,  171071768, c++, elite, mult, 10
2004438.exe ,  4.30,  1.56,  1.49,  0.00,  0.09,  159123616,  154032000,    5001000,  171926051, c++, elite, mult, 10
2004438.exe ,  4.23,  1.53,  1.47,  0.00,  0.08,  158812521,  153789000,    4993000,  171652269, c++, elite, mult, 10
2004438.exe ,  4.38,  1.57,  1.52,  0.00,  0.09,  157829786,  154710000,    3013000,  170617046, c++, elite, mult, 10
2004438.exe ,  4.24,  1.55,  1.50,  0.00,  0.08,  157983975,  151976000,    5999000,  170563882, c++, elite, mult, 10
2004438.exe ,  4.24,  1.53,  1.48,  0.00,  0.08,  158625963,  153625000,    4987000,  171480596, c++, elite, mult, 10
2004438.exe ,  4.38,  1.56,  1.51,  0.00,  0.08,  156905274,  153745000,    3014000,  169457176, c++, elite, mult, 10
2004438.exe ,  4.22,  1.52,  1.47,  0.00,  0.08,  157668198,  153656000,    3991000,  170470270, c++, elite, mult, 10
2004438.exe ,  4.23,  1.54,  1.48,  0.00,  0.08,  157229310,  152094000,    5003000,  170203354, c++, elite, mult, 10
2004438.exe ,  4.36,  1.55,  1.50,  0.00,  0.08,  156655216,  151597000,    4986000,  169759327, c++, elite, mult, 10
202443.exe  ,  3.94,  1.44,  1.40,  0.00,  0.08,  147532280,  146476000,    1003000,  160285758, c++, elite, mult, 10
202443.exe  ,  4.14,  1.45,  1.40,  0.00,  0.08,  146293307,  145285000,    1001000,  159097716, c++, elite, mult, 10
202443.exe  ,  3.96,  1.43,  1.38,  0.00,  0.08,  148912713,  146883000,    1998000,  161862959, c++, elite, mult, 10
202443.exe  ,  4.00,  1.44,  1.38,  0.00,  0.08,  147525842,  144490000,    2989000,  160301870, c++, elite, mult, 10
202443.exe  ,  4.18,  1.45,  1.40,  0.00,  0.08,  145910668,  144832000,    1005000,  158656720, c++, elite, mult, 10
202443.exe  ,  3.94,  1.44,  1.40,  0.00,  0.08,  145337134,  142272000,    2984000,  158001060, c++, elite, mult, 10
202443.exe  ,  3.97,  1.45,  1.40,  0.00,  0.08,  145532228,  141465000,    3984000,  158234556, c++, elite, mult, 10
202443.exe  ,  4.11,  1.44,  1.39,  0.00,  0.08,  145169716,  142041000,    3000000,  157734474, c++, elite, mult, 10
202443.exe  ,  3.95,  1.44,  1.39,  0.00,  0.08,  146177287,  143155000,    3003000,  158692988, c++, elite, mult, 10
202443.exe  ,  4.01,  1.41,  1.36,  0.00,  0.08,  148938060,  145923000,    2998000,  161443212, c++, elite, mult, 10
