file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1536382.exe ,  5.15,  1.65,  1.58,  0.00,  0.13,  179990941,  160888000,   17876000,  204909172, c++, elite, mult, 15
1536382.exe ,  4.68,  1.73,  1.68,  0.00,  0.11,  151699373,  138685000,   12970000,  163959148, c++, elite, mult, 15
1536382.exe ,  4.70,  1.75,  1.70,  0.00,  0.11,  151613970,  141614000,    9972000,  163813005, c++, elite, mult, 15
1536382.exe ,  4.72,  1.77,  1.71,  0.00,  0.11,  152455233,  141399000,   11031000,  164692353, c++, elite, mult, 15
1536382.exe ,  4.68,  1.75,  1.69,  0.00,  0.11,  151497085,  139398000,   12034000,  163788877, c++, elite, mult, 15
1536382.exe ,  4.68,  1.75,  1.68,  0.00,  0.11,  151486800,  138405000,   13038000,  163790056, c++, elite, mult, 15
1536382.exe ,  4.79,  1.77,  1.70,  0.00,  0.11,  151485291,  139373000,   12032000,  163765125, c++, elite, mult, 15
1536382.exe ,  4.71,  1.75,  1.69,  0.00,  0.11,  151107894,  140073000,   11005000,  163392085, c++, elite, mult, 15
1536382.exe ,  4.71,  1.74,  1.69,  0.00,  0.11,  151565150,  141484000,    9963000,  164003016, c++, elite, mult, 15
1536382.exe ,  4.70,  1.75,  1.68,  0.00,  0.11,  151304953,  139252000,   12021000,  163602987, c++, elite, mult, 15
1578979.exe , 13.77,  5.24,  5.09,  0.00,  0.24,  437774565,  395562000,   41953000,  450064679, c++, elite, mult, 15
1578979.exe , 13.64,  5.24,  5.07,  0.00,  0.25,  436360451,  404323000,   32025000,  448695427, c++, elite, mult, 15
1578979.exe , 13.63,  5.22,  5.07,  0.00,  0.24,  436028380,  403778000,   31982000,  448248047, c++, elite, mult, 15
1578979.exe , 13.41,  5.19,  5.03,  0.00,  0.24,  433092019,  394986000,   37998000,  445421954, c++, elite, mult, 15
1578979.exe , 13.50,  5.18,  5.03,  0.00,  0.24,  433417282,  407222000,   26014000,  445724923, c++, elite, mult, 15
1578979.exe , 13.45,  5.16,  5.01,  0.00,  0.24,  433192680,  401206000,   31936000,  445502995, c++, elite, mult, 15
1578979.exe , 13.59,  5.21,  5.06,  0.00,  0.24,  433893768,  401779000,   32062000,  446181068, c++, elite, mult, 15
1578979.exe , 13.44,  5.16,  5.01,  0.00,  0.24,  432192451,  399144000,   33011000,  444540101, c++, elite, mult, 15
1578979.exe , 13.44,  5.16,  5.01,  0.00,  0.24,  433335222,  406236000,   27015000,  445615528, c++, elite, mult, 15
1578979.exe , 13.39,  5.13,  4.97,  0.00,  0.24,  432769052,  395744000,   36976000,  445117422, c++, elite, mult, 15
1605758.exe ,  4.89,  1.78,  1.73,  0.00,  0.11,  158833669,  148796000,    9986000,  170957448, c++, elite, mult, 15
1605758.exe ,  4.93,  1.79,  1.72,  0.00,  0.11,  159304503,  147248000,   12020000,  171581366, c++, elite, mult, 15
1605758.exe ,  4.91,  1.79,  1.73,  0.00,  0.11,  159496540,  145449000,   13947000,  171829686, c++, elite, mult, 15
1605758.exe ,  5.00,  1.84,  1.77,  0.00,  0.12,  160747788,  150289000,   10019000,  172992068, c++, elite, mult, 15
1605758.exe ,  4.87,  1.80,  1.74,  0.00,  0.11,  158918275,  147957000,   10923000,  171208515, c++, elite, mult, 15
1605758.exe ,  4.88,  1.80,  1.73,  0.00,  0.11,  158800134,  148782000,    9985000,  171175740, c++, elite, mult, 15
1605758.exe ,  4.91,  1.78,  1.73,  0.00,  0.11,  159942919,  145844000,   13985000,  172103796, c++, elite, mult, 15
1605758.exe ,  4.86,  1.79,  1.73,  0.00,  0.11,  159135771,  146072000,   13006000,  171404411, c++, elite, mult, 15
1605758.exe ,  4.90,  1.79,  1.72,  0.00,  0.11,  158661501,  142662000,   15962000,  170885543, c++, elite, mult, 15
1605758.exe ,  4.88,  1.80,  1.74,  0.00,  0.11,  158714825,  149605000,    8976000,  170963836, c++, elite, mult, 15
1627487.exe , 10.37,  3.96,  3.83,  0.00,  0.22,  332502519,  319461000,   13018000,  344747381, c++, elite, mult, 15
1627487.exe , 10.33,  3.93,  3.81,  0.00,  0.22,  332193097,  319153000,   13006000,  344425899, c++, elite, mult, 15
1627487.exe , 10.45,  3.93,  3.80,  0.00,  0.22,  332601873,  318490000,   14021000,  345022914, c++, elite, mult, 15
1627487.exe , 10.30,  3.88,  3.77,  0.00,  0.22,  332664319,  322578000,   10017000,  344953425, c++, elite, mult, 15
1627487.exe , 10.50,  3.96,  3.83,  0.00,  0.22,  335743646,  322723000,   12988000,  347984073, c++, elite, mult, 15
1627487.exe , 10.43,  3.92,  3.79,  0.00,  0.22,  334025326,  321920000,   11997000,  346457660, c++, elite, mult, 15
1627487.exe , 10.28,  3.91,  3.79,  0.00,  0.21,  331298642,  320258000,   11008000,  343651575, c++, elite, mult, 15
1627487.exe , 10.36,  3.88,  3.75,  0.00,  0.22,  332574244,  319479000,   12978000,  344746889, c++, elite, mult, 15
1627487.exe , 10.33,  3.93,  3.80,  0.00,  0.22,  332507228,  318478000,   13977000,  344697612, c++, elite, mult, 15
1627487.exe , 10.31,  3.88,  3.76,  0.00,  0.22,  332437591,  319375000,   13015000,  344705839, c++, elite, mult, 15
1734547.exe , 11.41,  4.40,  4.27,  0.00,  0.22,  366883345,  331823000,   34981000,  380720298, c++, elite, mult, 15
1734547.exe , 11.46,  4.40,  4.27,  0.00,  0.22,  369314172,  329352000,   39921000,  381552024, c++, elite, mult, 15
1734547.exe , 11.67,  4.45,  4.31,  0.00,  0.23,  370929656,  341899000,   28991000,  383233970, c++, elite, mult, 15
1734547.exe , 11.69,  4.49,  4.35,  0.00,  0.22,  373913232,  340815000,   33079000,  386118593, c++, elite, mult, 15
1734547.exe , 11.70,  4.46,  4.33,  0.00,  0.23,  370545095,  339474000,   31043000,  382866938, c++, elite, mult, 15
1734547.exe , 11.48,  4.36,  4.23,  0.00,  0.22,  368693443,  336631000,   31965000,  380927528, c++, elite, mult, 15
1734547.exe , 11.56,  4.42,  4.28,  0.00,  0.22,  368449591,  340447000,   27954000,  380782603, c++, elite, mult, 15
1734547.exe , 11.53,  4.38,  4.25,  0.00,  0.22,  370054719,  340015000,   30001000,  382302525, c++, elite, mult, 15
1734547.exe , 11.54,  4.39,  4.26,  0.00,  0.22,  369376121,  327313000,   42040000,  381692104, c++, elite, mult, 15
1734547.exe , 11.69,  4.41,  4.27,  0.00,  0.23,  370657198,  333657000,   36962000,  382804117, c++, elite, mult, 15
2002873.exe , 11.57,  4.41,  4.28,  0.00,  0.22,  371275574,  328238000,   43031000,  386350434, c++, elite, mult, 15
2002873.exe , 11.61,  4.42,  4.28,  0.00,  0.22,  369051258,  339940000,   28994000,  381375324, c++, elite, mult, 15
2002873.exe , 11.47,  4.39,  4.26,  0.00,  0.22,  368220444,  334028000,   34002000,  380479557, c++, elite, mult, 15
2002873.exe , 11.54,  4.37,  4.24,  0.00,  0.22,  368159646,  325212000,   42896000,  380302217, c++, elite, mult, 15
2002873.exe , 11.54,  4.39,  4.26,  0.00,  0.22,  368640392,  336558000,   32053000,  381014678, c++, elite, mult, 15
2002873.exe , 11.64,  4.42,  4.29,  0.00,  0.23,  373239583,  341069000,   32006000,  385566495, c++, elite, mult, 15
2002873.exe , 11.50,  4.41,  4.28,  0.00,  0.22,  368155088,  333063000,   35006000,  380613455, c++, elite, mult, 15
2002873.exe , 11.50,  4.38,  4.25,  0.00,  0.22,  368127727,  331041000,   37004000,  380434620, c++, elite, mult, 15
2002873.exe , 11.71,  4.47,  4.34,  0.00,  0.23,  371626376,  339492000,   32046000,  383899299, c++, elite, mult, 15
2002873.exe , 11.48,  4.37,  4.24,  0.00,  0.22,  368817278,  325958000,   42863000,  381236937, c++, elite, mult, 15
2049538.exe ,  5.33,  1.97,  1.91,  0.00,  0.12,  171649769,  165489000,    6017000,  184355468, c++, elite, mult, 15
2049538.exe ,  5.26,  1.96,  1.90,  0.00,  0.12,  170113852,  160085000,    9943000,  182468635, c++, elite, mult, 15
2049538.exe ,  5.26,  1.97,  1.90,  0.00,  0.12,  170562515,  160561000,    9972000,  182812095, c++, elite, mult, 15
2049538.exe ,  5.36,  1.99,  1.92,  0.00,  0.12,  171057773,  165027000,    6000000,  183230285, c++, elite, mult, 15
2049538.exe ,  5.33,  1.98,  1.91,  0.00,  0.12,  170367537,  164321000,    6011000,  182596096, c++, elite, mult, 15
2049538.exe ,  5.45,  1.99,  1.92,  0.00,  0.12,  172811122,  164776000,    7989000,  185147847, c++, elite, mult, 15
2049538.exe ,  5.22,  1.96,  1.90,  0.00,  0.12,  170691561,  162621000,    8030000,  183125360, c++, elite, mult, 15
2049538.exe ,  5.30,  1.95,  1.88,  0.00,  0.12,  170027745,  161997000,    7999000,  182412724, c++, elite, mult, 15
2049538.exe ,  5.34,  1.99,  1.92,  0.00,  0.12,  171159151,  163132000,    8006000,  183471863, c++, elite, mult, 15
2049538.exe ,  5.31,  1.97,  1.92,  0.00,  0.12,  170698528,  159665000,   10977000,  182968861, c++, elite, mult, 15
2134592.exe ,  3.73,  1.37,  1.33,  0.00,  0.08,  118466037,  111434000,    6964000,  132395930, c++, elite, mult, 15
2134592.exe ,  3.72,  1.40,  1.35,  0.00,  0.08,  119483360,  111487000,    7963000,  131742879, c++, elite, mult, 15
2134592.exe ,  3.72,  1.38,  1.34,  0.00,  0.08,  119302601,  113354000,    5966000,  131670458, c++, elite, mult, 15
2134592.exe ,  3.77,  1.39,  1.34,  0.00,  0.08,  119413352,  114404000,    4974000,  131595167, c++, elite, mult, 15
2134592.exe ,  3.82,  1.38,  1.34,  0.00,  0.08,  120008893,  113988000,    5999000,  132434262, c++, elite, mult, 15
2134592.exe ,  3.73,  1.38,  1.33,  0.00,  0.08,  118844071,  112924000,    5943000,  131138645, c++, elite, mult, 15
2134592.exe ,  3.69,  1.37,  1.33,  0.00,  0.08,  119094911,  117060000,    2001000,  131472948, c++, elite, mult, 15
2134592.exe ,  3.77,  1.39,  1.35,  0.00,  0.08,  119039453,  113012000,    6000000,  131219534, c++, elite, mult, 15
2134592.exe ,  3.71,  1.36,  1.32,  0.00,  0.08,  119646976,  114555000,    4980000,  132050692, c++, elite, mult, 15
2134592.exe ,  3.70,  1.37,  1.33,  0.00,  0.08,  118626781,  113613000,    4983000,  130951498, c++, elite, mult, 15
2365914.exe ,  3.88,  1.44,  1.39,  0.00,  0.08,  122732016,  115717000,    6982000,  135385393, c++, elite, mult, 15
2365914.exe ,  3.90,  1.44,  1.40,  0.00,  0.08,  122935815,  116889000,    5994000,  135190667, c++, elite, mult, 15
2365914.exe ,  3.80,  1.42,  1.38,  0.00,  0.08,  122398284,  117366000,    5015000,  134717712, c++, elite, mult, 15
2365914.exe ,  3.84,  1.41,  1.36,  0.00,  0.08,  122180836,  117149000,    5006000,  134521669, c++, elite, mult, 15
2365914.exe ,  3.84,  1.43,  1.38,  0.00,  0.08,  122610479,  119573000,    3014000,  134863914, c++, elite, mult, 15
2365914.exe ,  3.90,  1.44,  1.39,  0.00,  0.08,  122288462,  118253000,    4008000,  134593989, c++, elite, mult, 15
2365914.exe ,  3.87,  1.44,  1.39,  0.00,  0.08,  122440110,  116370000,    5967000,  134752111, c++, elite, mult, 15
2365914.exe ,  3.84,  1.41,  1.38,  0.00,  0.08,  122600332,  116468000,    5972000,  134963050, c++, elite, mult, 15
2365914.exe ,  3.85,  1.43,  1.38,  0.00,  0.08,  122579945,  118536000,    4018000,  134844509, c++, elite, mult, 15
2365914.exe ,  3.86,  1.42,  1.38,  0.00,  0.08,  122869695,  116803000,    5989000,  135144979, c++, elite, mult, 15
2505532.exe ,  9.62,  3.61,  3.50,  0.00,  0.17,  305843335,  271840000,   33980000,  318056042, c++, elite, mult, 15
2505532.exe ,  9.63,  3.60,  3.49,  0.00,  0.17,  306768536,  272783000,   33972000,  319097071, c++, elite, mult, 15
2505532.exe ,  9.59,  3.57,  3.45,  0.00,  0.17,  306925842,  274773000,   31973000,  319201767, c++, elite, mult, 15
2505532.exe ,  9.62,  3.61,  3.50,  0.00,  0.17,  306930846,  277824000,   28981000,  319203090, c++, elite, mult, 15
2505532.exe ,  9.71,  3.60,  3.49,  0.00,  0.17,  308110241,  282075000,   26007000,  320337403, c++, elite, mult, 15
2505532.exe ,  9.53,  3.57,  3.46,  0.00,  0.17,  306957550,  278917000,   27991000,  319201583, c++, elite, mult, 15
2505532.exe ,  9.63,  3.63,  3.53,  0.00,  0.17,  309776188,  280683000,   28967000,  322218663, c++, elite, mult, 15
2505532.exe ,  9.66,  3.62,  3.52,  0.00,  0.17,  307432024,  276363000,   31040000,  319761288, c++, elite, mult, 15
2505532.exe ,  9.60,  3.62,  3.51,  0.00,  0.17,  306685118,  277570000,   29059000,  318926036, c++, elite, mult, 15
2505532.exe ,  9.69,  3.68,  3.56,  0.00,  0.17,  308808883,  279696000,   29072000,  321190367, c++, elite, mult, 15
2521075.exe ,  3.98,  1.39,  1.34,  0.00,  0.08,  135075330,  127061000,    8003000,  149594829, c++, elite, mult, 15
2521075.exe ,  3.98,  1.47,  1.43,  0.00,  0.08,  127205315,  123104000,    4003000,  139498200, c++, elite, mult, 15
2521075.exe ,  3.96,  1.48,  1.43,  0.00,  0.08,  127466828,  120495000,    6970000,  139813317, c++, elite, mult, 15
2521075.exe ,  3.93,  1.46,  1.41,  0.00,  0.08,  128189223,  124142000,    4004000,  140287527, c++, elite, mult, 15
2521075.exe ,  3.92,  1.45,  1.41,  0.00,  0.08,  127774550,  118762000,    8982000,  140040688, c++, elite, mult, 15
2521075.exe ,  3.97,  1.48,  1.43,  0.00,  0.08,  127698427,  121641000,    6031000,  139883782, c++, elite, mult, 15
2521075.exe ,  3.97,  1.46,  1.41,  0.00,  0.08,  126715504,  121595000,    5024000,  139001338, c++, elite, mult, 15
