file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1086590.exe ,  3.08,  0.62,  0.57,  0.00,  0.08,  156511937,  154247000,    2003000,  189153569, c++, elite, mult, 4
1086590.exe ,  3.17,  0.64,  0.58,  0.00,  0.08,  160522431,  158543000,    2006000,  181255255, c++, elite, mult, 4
1086590.exe ,  3.13,  0.64,  0.58,  0.00,  0.08,  160123966,  158121000,    2001000,  181204513, c++, elite, mult, 4
1086590.exe ,  3.10,  0.63,  0.57,  0.00,  0.08,  158291066,  155257000,    2985000,  179206078, c++, elite, mult, 4
1086590.exe ,  3.06,  0.62,  0.57,  0.00,  0.08,  156595461,  154586000,    2007000,  177845468, c++, elite, mult, 4
1086590.exe ,  3.12,  0.63,  0.58,  0.00,  0.08,  159021761,  157030000,    2000000,  179938086, c++, elite, mult, 4
1086590.exe ,  3.14,  0.64,  0.58,  0.00,  0.08,  159982729,  158932000,     999000,  180721048, c++, elite, mult, 4
1086590.exe ,  3.11,  0.63,  0.57,  0.00,  0.08,  157500881,  155531000,    1993000,  178319004, c++, elite, mult, 4
1086590.exe ,  3.10,  0.63,  0.57,  0.00,  0.08,  158913479,  157935000,     999000,  180112925, c++, elite, mult, 4
1086590.exe ,  3.09,  0.62,  0.57,  0.00,  0.08,  156168187,  153183000,    3003000,  176725768, c++, elite, mult, 4
1251351.exe , 12.58,  2.50,  2.23,  0.00,  0.51,  629827648,  353640000,  275719000,  650975365, c++, elite, mult, 4
1251351.exe , 12.67,  2.47,  2.20,  0.00,  0.50,  622898465,  354147000,  268353000,  643943644, c++, elite, mult, 4
1251351.exe , 12.45,  2.45,  2.18,  0.00,  0.50,  618365052,  362960000,  254972000,  639076370, c++, elite, mult, 4
1251351.exe , 12.66,  2.49,  2.22,  0.00,  0.50,  626922798,  361117000,  265351000,  647700599, c++, elite, mult, 4
1251351.exe , 12.80,  2.51,  2.23,  0.00,  0.51,  631315633,  355940000,  274954000,  652046450, c++, elite, mult, 4
1251351.exe , 12.65,  2.48,  2.21,  0.00,  0.50,  626734077,  345064000,  281052000,  647473124, c++, elite, mult, 4
1251351.exe , 12.66,  2.50,  2.23,  0.00,  0.51,  630234452,  371865000,  257906000,  651334900, c++, elite, mult, 4
1251351.exe , 12.94,  2.51,  2.23,  0.00,  0.50,  632048955,  355814000,  275855000,  653032599, c++, elite, mult, 4
1251351.exe , 13.07,  2.54,  2.27,  0.00,  0.51,  640918770,  370131000,  270365000,  661678628, c++, elite, mult, 4
1251351.exe , 12.97,  2.52,  2.24,  0.00,  0.51,  635063622,  354742000,  279797000,  656006660, c++, elite, mult, 4
1573990.exe , 13.01,  2.51,  2.24,  0.00,  0.51,  633175087,  370840000,  261887000,  654296698, c++, elite, mult, 4
1573990.exe , 13.08,  2.53,  2.25,  0.00,  0.51,  637416391,  375000000,  262000000,  658218428, c++, elite, mult, 4
1573990.exe , 13.06,  2.54,  2.26,  0.00,  0.51,  639009277,  358802000,  279846000,  659948776, c++, elite, mult, 4
1573990.exe , 12.81,  2.49,  2.22,  0.00,  0.50,  628243151,  356923000,  270941000,  649398039, c++, elite, mult, 4
1573990.exe , 12.93,  2.48,  2.21,  0.00,  0.50,  626272018,  344916000,  280931000,  646806044, c++, elite, mult, 4
1573990.exe , 12.92,  2.49,  2.21,  0.00,  0.50,  626153899,  360850000,  264890000,  647198352, c++, elite, mult, 4
1573990.exe , 12.92,  2.51,  2.23,  0.00,  0.51,  632028963,  376140000,  255416000,  653291195, c++, elite, mult, 4
1573990.exe , 12.89,  2.51,  2.23,  0.00,  0.51,  631215941,  360869000,  269902000,  654112624, c++, elite, mult, 4
1573990.exe , 12.76,  2.49,  2.22,  0.00,  0.51,  628055014,  365299000,  262215000,  649077269, c++, elite, mult, 4
1573990.exe , 12.52,  2.47,  2.19,  0.00,  0.50,  620989156,  359679000,  260767000,  641710361, c++, elite, mult, 4
1678927.exe ,  5.08,  1.03,  0.94,  0.00,  0.13,  259156511,  256033000,    2988000,  279671591, c++, elite, mult, 4
1678927.exe ,  5.14,  1.03,  0.94,  0.00,  0.13,  259177969,  256139000,    3001000,  279563107, c++, elite, mult, 4
1678927.exe ,  5.07,  1.03,  0.94,  0.00,  0.13,  259883168,  257901000,    1999000,  280472679, c++, elite, mult, 4
1678927.exe ,  5.06,  1.03,  0.94,  0.00,  0.13,  259407460,  257394000,    2003000,  280073583, c++, elite, mult, 4
1678927.exe ,  5.21,  1.03,  0.94,  0.00,  0.13,  260689075,  259677000,    1002000,  281629080, c++, elite, mult, 4
1678927.exe ,  5.15,  1.05,  0.95,  0.00,  0.14,  264063132,  261031000,    3000000,  284972075, c++, elite, mult, 4
1678927.exe ,  5.05,  1.04,  0.94,  0.00,  0.13,  260577536,  256483000,    3991000,  281260032, c++, elite, mult, 4
1678927.exe ,  5.23,  1.04,  0.94,  0.00,  0.13,  261237656,  259188000,    2001000,  282181650, c++, elite, mult, 4
1678927.exe ,  5.11,  1.04,  0.94,  0.00,  0.13,  261078162,  260081000,    1000000,  281855465, c++, elite, mult, 4
1678927.exe ,  5.03,  1.03,  0.94,  0.00,  0.13,  259782501,  258566000,    1002000,  280612501, c++, elite, mult, 4
1712113.exe ,  9.30,  1.84,  1.65,  0.00,  0.31,  464598408,  230791000,  233788000,  485599646, c++, elite, mult, 4
1712113.exe ,  9.27,  1.84,  1.65,  0.00,  0.31,  463866193,  227933000,  235930000,  484322958, c++, elite, mult, 4
1712113.exe ,  9.35,  1.84,  1.65,  0.00,  0.31,  463322909,  242625000,  220659000,  484550385, c++, elite, mult, 4
1712113.exe ,  9.20,  1.82,  1.63,  0.00,  0.30,  458758417,  236854000,  221863000,  479481819, c++, elite, mult, 4
1712113.exe ,  9.14,  1.80,  1.62,  0.00,  0.30,  454808662,  214880000,  239866000,  474932752, c++, elite, mult, 4
1712113.exe ,  9.20,  1.81,  1.62,  0.00,  0.30,  455011788,  211999000,  242998000,  475552067, c++, elite, mult, 4
1712113.exe ,  9.21,  1.83,  1.64,  0.00,  0.30,  461829199,  226889000,  234885000,  482044768, c++, elite, mult, 4
1712113.exe ,  9.30,  1.84,  1.65,  0.00,  0.31,  464232462,  227603000,  236588000,  484726756, c++, elite, mult, 4
1712113.exe ,  9.23,  1.84,  1.65,  0.00,  0.31,  462967389,  215977000,  246974000,  483724500, c++, elite, mult, 4
1712113.exe ,  9.33,  1.84,  1.65,  0.00,  0.31,  464207813,  215028000,  249033000,  484633989, c++, elite, mult, 4
1727347.exe , 11.30,  2.21,  1.96,  0.00,  0.46,  558055313,  300801000,  256830000,  579258799, c++, elite, mult, 4
1727347.exe , 11.22,  2.20,  1.94,  0.00,  0.46,  552242231,  293867000,  257883000,  572933082, c++, elite, mult, 4
1727347.exe , 11.27,  2.20,  1.95,  0.00,  0.46,  553345319,  276972000,  275972000,  573897536, c++, elite, mult, 4
1727347.exe , 11.22,  2.19,  1.95,  0.00,  0.46,  553015134,  286261000,  266243000,  573625655, c++, elite, mult, 4
1727347.exe , 11.39,  2.21,  1.96,  0.00,  0.46,  555878729,  284266000,  271253000,  576431990, c++, elite, mult, 4
1727347.exe , 11.34,  2.19,  1.94,  0.00,  0.46,  552744860,  279137000,  273134000,  573572322, c++, elite, mult, 4
1727347.exe , 11.28,  2.18,  1.94,  0.00,  0.46,  550459748,  284492000,  265526000,  570867549, c++, elite, mult, 4
1727347.exe , 11.28,  2.18,  1.93,  0.00,  0.46,  549174194,  291862000,  256878000,  569678217, c++, elite, mult, 4
1727347.exe , 11.26,  2.20,  1.95,  0.00,  0.46,  554802150,  285178000,  269168000,  575264685, c++, elite, mult, 4
1727347.exe , 11.19,  2.19,  1.94,  0.00,  0.46,  551075315,  286765000,  263784000,  571469907, c++, elite, mult, 4
1822881.exe , 14.38,  2.82,  2.50,  0.00,  0.58,  711064921,  398025000,  313019000,  732270140, c++, elite, mult, 4
1822881.exe , 14.10,  2.75,  2.44,  0.00,  0.57,  694881038,  384825000,  309859000,  715916121, c++, elite, mult, 4
1822881.exe , 13.91,  2.74,  2.43,  0.00,  0.57,  691082313,  385029000,  306023000,  712038570, c++, elite, mult, 4
1822881.exe , 13.92,  2.73,  2.41,  0.00,  0.57,  686457367,  392264000,  294198000,  707198282, c++, elite, mult, 4
1822881.exe , 13.98,  2.73,  2.42,  0.00,  0.57,  688108712,  388045000,  300035000,  708733921, c++, elite, mult, 4
1822881.exe , 14.01,  2.73,  2.42,  0.00,  0.57,  688885804,  380876000,  307899000,  709557960, c++, elite, mult, 4
1822881.exe , 14.04,  2.75,  2.43,  0.00,  0.57,  691652145,  389793000,  301840000,  712318756, c++, elite, mult, 4
1822881.exe , 13.91,  2.71,  2.40,  0.00,  0.56,  683360713,  389594000,  293694000,  704207991, c++, elite, mult, 4
1822881.exe , 14.07,  2.75,  2.44,  0.00,  0.57,  693093271,  383039000,  310032000,  713996330, c++, elite, mult, 4
1822881.exe , 13.98,  2.75,  2.44,  0.00,  0.57,  692286134,  385586000,  306671000,  713143941, c++, elite, mult, 4
1850469.exe ,  2.09,  0.42,  0.38,  0.00,  0.06,  104290249,  102303000,    2005000,  124974502, c++, elite, mult, 4
1850469.exe ,  2.09,  0.42,  0.38,  0.00,  0.06,  104430132,  102400000,    2007000,  124805876, c++, elite, mult, 4
1850469.exe ,  2.08,  0.41,  0.38,  0.00,  0.05,  104362400,  103374000,    1003000,  124458106, c++, elite, mult, 4
1850469.exe ,  2.11,  0.42,  0.39,  0.00,  0.05,  106544853,  104558000,    1991000,  127512887, c++, elite, mult, 4
