file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1033658.exe , 12.51,  1.38,  1.12,  0.00,  0.40,  702554843,  657173000,   43076000,  745108864, c++, elite, sing, 2
1033658.exe , 12.34,  1.46,  1.20,  0.00,  0.42,  717799857,  687861000,   29078000,  758900652, c++, elite, sing, 2
1033658.exe , 11.29,  1.30,  1.07,  0.00,  0.38,  662687933,  634665000,   28029000,  705641227, c++, elite, sing, 2
1033658.exe , 11.47,  1.35,  1.10,  0.00,  0.39,  684626876,  648521000,   36028000,  726879098, c++, elite, sing, 2
1033658.exe , 11.61,  1.37,  1.12,  0.00,  0.39,  698173846,  666125000,   32054000,  740845100, c++, elite, sing, 2
1033658.exe , 11.68,  1.35,  1.10,  0.00,  0.39,  684998728,  643162000,   40946000,  728485474, c++, elite, sing, 2
1033658.exe , 11.07,  1.29,  1.05,  0.00,  0.37,  654663227,  613719000,   40981000,  696779153, c++, elite, sing, 2
1033658.exe , 11.74,  1.36,  1.11,  0.00,  0.39,  688711926,  644559000,   43969000,  731036449, c++, elite, sing, 2
1033658.exe , 11.98,  1.41,  1.15,  0.00,  0.40,  713025423,  673065000,   40003000,  755122202, c++, elite, sing, 2
1033658.exe , 11.67,  1.38,  1.12,  0.00,  0.40,  699041528,  662966000,   35998000,  742484318, c++, elite, sing, 2
1161783.exe ,  9.70,  1.12,  0.92,  0.00,  0.32,  571280226,  545305000,   26014000,  614021062, c++, elite, sing, 2
1161783.exe ,  9.86,  1.14,  0.93,  0.00,  0.33,  579827036,  550770000,   28987000,  620005564, c++, elite, sing, 2
1161783.exe ,  9.85,  1.14,  0.93,  0.00,  0.33,  579354476,  545324000,   34020000,  621179840, c++, elite, sing, 2
1161783.exe , 10.12,  1.18,  0.96,  0.00,  0.34,  597502772,  561630000,   35912000,  640162348, c++, elite, sing, 2
1161783.exe ,  9.63,  1.13,  0.93,  0.00,  0.32,  575396762,  556434000,   19014000,  618017744, c++, elite, sing, 2
1161783.exe ,  9.94,  1.15,  0.94,  0.00,  0.33,  582075683,  553082000,   28951000,  624751306, c++, elite, sing, 2
1161783.exe ,  9.95,  1.15,  0.94,  0.00,  0.33,  583758302,  551780000,   31987000,  625220068, c++, elite, sing, 2
1161783.exe ,  9.88,  1.17,  0.95,  0.00,  0.33,  591934821,  557963000,   33997000,  634960117, c++, elite, sing, 2
1161783.exe ,  9.94,  1.17,  0.95,  0.00,  0.33,  591596402,  564706000,   26938000,  633794084, c++, elite, sing, 2
1161783.exe ,  9.70,  1.13,  0.92,  0.00,  0.32,  574123927,  541059000,   33003000,  615839880, c++, elite, sing, 2
1200749.exe , 10.94,  1.28,  1.04,  0.00,  0.37,  648100519,  620117000,   28005000,  690174115, c++, elite, sing, 2
1200749.exe , 11.08,  1.30,  1.06,  0.00,  0.37,  660513564,  633433000,   27018000,  702217026, c++, elite, sing, 2
1200749.exe , 10.97,  1.29,  1.06,  0.00,  0.37,  655269081,  634290000,   21009000,  695621351, c++, elite, sing, 2
1200749.exe , 10.98,  1.28,  1.05,  0.00,  0.36,  650069576,  623971000,   25998000,  693320867, c++, elite, sing, 2
1200749.exe , 11.08,  1.29,  1.06,  0.00,  0.37,  658213823,  628239000,   30011000,  701334848, c++, elite, sing, 2
1200749.exe , 10.92,  1.26,  1.03,  0.00,  0.36,  640986993,  617032000,   23962000,  682072336, c++, elite, sing, 2
1200749.exe , 10.95,  1.28,  1.05,  0.00,  0.36,  649896975,  624851000,   25034000,  692100551, c++, elite, sing, 2
1200749.exe , 10.83,  1.27,  1.04,  0.00,  0.36,  644914155,  616932000,   27996000,  687539215, c++, elite, sing, 2
1200749.exe , 10.42,  1.20,  0.98,  0.00,  0.34,  611777330,  574674000,   36979000,  652273089, c++, elite, sing, 2
1200749.exe , 10.70,  1.24,  1.02,  0.00,  0.36,  631032409,  604088000,   27003000,  673835421, c++, elite, sing, 2
1325505.exe , 15.30,  1.77,  1.45,  0.00,  0.52,  902048760,  686806000,  215252000,  943044555, c++, elite, sing, 2
1325505.exe , 14.99,  1.74,  1.42,  0.00,  0.51,  882100071,  664364000,  217791000,  923535870, c++, elite, sing, 2
1325505.exe , 15.33,  1.77,  1.45,  0.00,  0.52,  903043552,  686317000,  216784000,  947781141, c++, elite, sing, 2
1325505.exe , 14.89,  1.71,  1.40,  0.00,  0.50,  868485709,  651332000,  217110000,  908990347, c++, elite, sing, 2
1325505.exe , 14.94,  1.72,  1.40,  0.00,  0.51,  873045551,  653298000,  219764000,  912167102, c++, elite, sing, 2
1325505.exe , 15.35,  1.77,  1.44,  0.00,  0.52,  898336569,  675521000,  222842000,  939712636, c++, elite, sing, 2
1325505.exe , 15.29,  1.76,  1.44,  0.00,  0.52,  893765134,  658811000,  234932000,  935012189, c++, elite, sing, 2
1325505.exe , 15.53,  1.79,  1.47,  0.00,  0.53,  911527034,  696417000,  215128000,  953748688, c++, elite, sing, 2
