file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1184356.exe ,  7.69,  2.81,  2.70,  0.00,  0.20,  284673304,  238852000,   43972000,  304991888, c++, elite, sing, 10
1184356.exe ,  7.46,  2.79,  2.69,  0.00,  0.20,  282322430,  236446000,   45892000,  295106316, c++, elite, sing, 10
1184356.exe ,  7.60,  2.77,  2.67,  0.00,  0.20,  281611510,  240545000,   41093000,  294370361, c++, elite, sing, 10
1184356.exe ,  7.51,  2.77,  2.66,  0.00,  0.20,  285699562,  247540000,   38083000,  299812230, c++, elite, sing, 10
1184356.exe ,  7.57,  2.80,  2.68,  0.00,  0.20,  282949256,  234977000,   47995000,  295945297, c++, elite, sing, 10
1184356.exe ,  7.69,  2.82,  2.71,  0.00,  0.20,  282355818,  245354000,   36902000,  295113268, c++, elite, sing, 10
1184356.exe ,  7.54,  2.83,  2.72,  0.00,  0.20,  283886272,  243890000,   39982000,  297548487, c++, elite, sing, 10
1184356.exe ,  7.74,  2.81,  2.69,  0.00,  0.20,  282473528,  238573000,   43921000,  295507612, c++, elite, sing, 10
1184356.exe ,  7.51,  2.81,  2.71,  0.00,  0.20,  282403541,  248505000,   33932000,  295638208, c++, elite, sing, 10
1184356.exe ,  7.70,  2.82,  2.71,  0.00,  0.20,  283092105,  240068000,   43012000,  295850405, c++, elite, sing, 10
1191212.exe ,  3.39,  1.24,  1.19,  0.00,  0.10,  125715776,   49283000,   76439000,  140207363, c++, elite, sing, 10
1191212.exe ,  3.37,  1.22,  1.17,  0.00,  0.09,  125686464,   62842000,   62842000,  138508643, c++, elite, sing, 10
1191212.exe ,  3.43,  1.24,  1.18,  0.00,  0.09,  124608350,   64733000,   59753000,  137441579, c++, elite, sing, 10
1191212.exe ,  3.37,  1.25,  1.18,  0.00,  0.10,  124994353,   52996000,   71995000,  137781467, c++, elite, sing, 10
1191212.exe ,  3.41,  1.25,  1.19,  0.00,  0.10,  125284843,   67631000,   57685000,  138384385, c++, elite, sing, 10
1191212.exe ,  3.51,  1.24,  1.19,  0.00,  0.09,  124655423,   64344000,   60322000,  137321006, c++, elite, sing, 10
1191212.exe ,  3.38,  1.24,  1.17,  0.00,  0.10,  126407052,   65147000,   61138000,  139617475, c++, elite, sing, 10
1191212.exe ,  3.40,  1.23,  1.17,  0.00,  0.10,  125709306,   62305000,   63310000,  139220581, c++, elite, sing, 10
1191212.exe ,  3.45,  1.23,  1.17,  0.00,  0.10,  125799718,   54313000,   71412000,  139237163, c++, elite, sing, 10
