file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1168229.exe , 20.70,  2.06,  1.64,  0.00,  0.61, 1155679452, 1119605000,   34018000, 1208377384, c++, elite, mult, 1
1168229.exe , 20.05,  2.05,  1.64,  0.00,  0.60, 1142973480, 1108696000,   33990000, 1193976798, c++, elite, mult, 1
1168229.exe , 19.89,  2.10,  1.69,  0.00,  0.60, 1149225842, 1122052000,   27001000, 1200267293, c++, elite, mult, 1
1168229.exe , 20.16,  2.02,  1.61,  0.00,  0.60, 1148506626, 1115102000,   32943000, 1199716903, c++, elite, mult, 1
1168229.exe , 20.10,  2.12,  1.70,  0.00,  0.60, 1149513251, 1118922000,   30024000, 1200540941, c++, elite, mult, 1
1168229.exe , 20.14,  2.04,  1.63,  0.00,  0.60, 1154464752, 1122375000,   31953000, 1205571072, c++, elite, mult, 1
1168229.exe , 19.99,  2.09,  1.68,  0.00,  0.60, 1149933101, 1122787000,   26994000, 1200938053, c++, elite, mult, 1
1168229.exe , 20.38,  2.10,  1.69,  0.00,  0.61, 1160080374, 1134701000,   24993000, 1210995222, c++, elite, mult, 1
1168229.exe , 20.32,  2.07,  1.65,  0.00,  0.61, 1156104871, 1127501000,   27012000, 1207037269, c++, elite, mult, 1
1168229.exe , 20.10,  2.02,  1.61,  0.00,  0.60, 1149749437, 1123479000,   26011000, 1200647841, c++, elite, mult, 1
1239379.exe , 15.71,  1.54,  1.22,  0.00,  0.46,  905612768,  884173000,   21004000,  956325057, c++, elite, mult, 1
1239379.exe , 15.97,  1.55,  1.23,  0.00,  0.47,  905716016,  884280000,   21006000,  956707200, c++, elite, mult, 1
1239379.exe , 15.92,  1.59,  1.26,  0.00,  0.47,  910764873,  888534000,   21963000,  961642547, c++, elite, mult, 1
1239379.exe , 15.79,  1.65,  1.33,  0.00,  0.47,  909067313,  891646000,   16993000,  960066858, c++, elite, mult, 1
1239379.exe , 15.88,  1.68,  1.36,  0.00,  0.47,  905617008,  889497000,   16008000,  956668335, c++, elite, mult, 1
1239379.exe , 15.45,  1.61,  1.29,  0.00,  0.47,  905250477,  887146000,   18002000,  956319101, c++, elite, mult, 1
1239379.exe , 15.40,  1.62,  1.30,  0.00,  0.47,  904952868,  887837000,   16996000,  956135288, c++, elite, mult, 1
1239379.exe , 15.33,  1.57,  1.25,  0.00,  0.47,  905247563,  890126000,   15002000,  956400417, c++, elite, mult, 1
1239379.exe , 15.51,  1.58,  1.26,  0.00,  0.47,  912987743,  893820000,   18996000,  964112646, c++, elite, mult, 1
1239379.exe , 15.46,  1.63,  1.30,  0.00,  0.47,  912310266,  890107000,   22002000,  963546030, c++, elite, mult, 1
1253440.exe ,  6.13,  0.63,  0.50,  0.00,  0.19,  362723311,  344737000,   17986000,  413779882, c++, elite, mult, 1
1253440.exe ,  6.11,  0.63,  0.50,  0.00,  0.19,  363143999,  347186000,   16008000,  414447892, c++, elite, mult, 1
1253440.exe ,  6.10,  0.63,  0.50,  0.00,  0.19,  363282654,  345274000,   18014000,  414487828, c++, elite, mult, 1
1253440.exe ,  6.04,  0.64,  0.51,  0.00,  0.19,  362886010,  348873000,   13994000,  414186769, c++, elite, mult, 1
1253440.exe ,  6.12,  0.63,  0.50,  0.00,  0.19,  362882408,  347854000,   15036000,  413505698, c++, elite, mult, 1
1253440.exe ,  6.26,  0.63,  0.50,  0.00,  0.19,  363418077,  342413000,   21025000,  414394194, c++, elite, mult, 1
1253440.exe ,  6.19,  0.63,  0.50,  0.00,  0.19,  363166739,  343172000,   20010000,  414131353, c++, elite, mult, 1
1253440.exe ,  6.24,  0.63,  0.50,  0.00,  0.19,  363527344,  343482000,   20028000,  414527267, c++, elite, mult, 1
1253440.exe ,  6.27,  0.63,  0.50,  0.00,  0.19,  365026041,  348029000,   17001000,  415960252, c++, elite, mult, 1
1253440.exe ,  6.47,  0.64,  0.51,  0.00,  0.19,  366601535,  346511000,   19971000,  417784499, c++, elite, mult, 1
1363825.exe , 20.84,  1.85,  1.42,  0.00,  0.78, 1223890410, 1156596000,   67034000, 1275059119, c++, elite, mult, 1
1363825.exe , 21.03,  1.91,  1.47,  0.00,  0.79, 1230943952, 1158796000,   71987000, 1282178906, c++, elite, mult, 1
1363825.exe , 21.17,  1.96,  1.52,  0.00,  0.79, 1236527770, 1167179000,   69010000, 1287984745, c++, elite, mult, 1
1363825.exe , 21.41,  2.04,  1.59,  0.00,  0.79, 1235972091, 1160684000,   74979000, 1287114773, c++, elite, mult, 1
1363825.exe , 20.89,  2.00,  1.56,  0.00,  0.79, 1235631744, 1163368000,   72022000, 1286765424, c++, elite, mult, 1
1363825.exe , 20.85,  1.97,  1.53,  0.00,  0.78, 1225057091, 1133786000,   90982000, 1276049278, c++, elite, mult, 1
1363825.exe , 20.99,  1.92,  1.48,  0.00,  0.79, 1228991089, 1140809000,   87985000, 1280164310, c++, elite, mult, 1
1363825.exe , 21.05,  1.93,  1.49,  0.00,  0.79, 1228227029, 1151028000,   77001000, 1279148364, c++, elite, mult, 1
1363825.exe , 21.25,  1.88,  1.45,  0.00,  0.79, 1236976293, 1168711000,   67983000, 1288048602, c++, elite, mult, 1
1363825.exe , 21.24,  1.89,  1.45,  0.00,  0.79, 1236423439, 1161160000,   75010000, 1287645980, c++, elite, mult, 1
1373378.exe , 22.90,  1.96,  1.50,  0.00,  0.82, 1314635714, 1241375000,   73022000, 1366019499, c++, elite, mult, 1
1373378.exe , 22.61,  1.95,  1.49,  0.00,  0.82, 1317057124, 1236831000,   79989000, 1368087935, c++, elite, mult, 1
1373378.exe , 22.82,  2.01,  1.54,  0.00,  0.83, 1318174254, 1242856000,   74991000, 1369195245, c++, elite, mult, 1
1373378.exe , 22.56,  2.03,  1.56,  0.00,  0.82, 1313375254, 1235004000,   78000000, 1364534707, c++, elite, mult, 1
1373378.exe , 22.79,  2.10,  1.63,  0.00,  0.82, 1317123819, 1242808000,   73988000, 1368202930, c++, elite, mult, 1
1373378.exe , 22.74,  2.11,  1.65,  0.00,  0.82, 1306488893, 1228142000,   77945000, 1357621680, c++, elite, mult, 1
1373378.exe , 22.54,  2.11,  1.64,  0.00,  0.82, 1313254784, 1236375000,   75900000, 1364658985, c++, elite, mult, 1
1373378.exe , 22.85,  2.20,  1.73,  0.00,  0.82, 1320182068, 1248923000,   70995000, 1371361851, c++, elite, mult, 1
1373378.exe , 22.72,  2.12,  1.65,  0.00,  0.82, 1311559955, 1239420000,   71966000, 1362789623, c++, elite, mult, 1
1373378.exe , 22.78,  2.06,  1.60,  0.00,  0.82, 1318716473, 1248458000,   70025000, 1369910026, c++, elite, mult, 1
1380046.exe , 20.26,  2.03,  1.61,  0.00,  0.61, 1178098615, 1140917000,   36997000, 1229349179, c++, elite, mult, 1
1380046.exe , 20.51,  2.03,  1.61,  0.00,  0.61, 1176322709, 1139188000,   37006000, 1227458242, c++, elite, mult, 1
1380046.exe , 20.23,  1.99,  1.57,  0.00,  0.61, 1177824826, 1148705000,   28967000, 1228977621, c++, elite, mult, 1
1380046.exe , 20.20,  2.03,  1.61,  0.00,  0.61, 1175226076, 1141036000,   34001000, 1226490043, c++, elite, mult, 1
1380046.exe , 20.57,  1.98,  1.55,  0.00,  0.61, 1181647885, 1147514000,   33985000, 1232952437, c++, elite, mult, 1
1380046.exe , 19.96,  2.05,  1.64,  0.00,  0.60, 1158078428, 1121899000,   35996000, 1209246372, c++, elite, mult, 1
1380046.exe , 20.29,  1.97,  1.54,  0.00,  0.61, 1179849783, 1146754000,   32992000, 1230839897, c++, elite, mult, 1
1380046.exe , 19.95,  1.95,  1.53,  0.00,  0.60, 1163789283, 1133660000,   29991000, 1214782598, c++, elite, mult, 1
1380046.exe , 20.12,  1.96,  1.54,  0.00,  0.60, 1169566491, 1134387000,   34981000, 1220601661, c++, elite, mult, 1
1380046.exe , 19.99,  1.95,  1.53,  0.00,  0.60, 1159443765, 1130286000,   29007000, 1218566443, c++, elite, mult, 1
1405031.exe , 17.70,  1.79,  1.42,  0.00,  0.53, 1030371294,  992262000,   38010000, 1081474502, c++, elite, mult, 1
1405031.exe , 17.65,  1.75,  1.39,  0.00,  0.53, 1031841410,  993719000,   37989000, 1083220264, c++, elite, mult, 1
1405031.exe , 17.63,  1.76,  1.39,  0.00,  0.53, 1031637578, 1005464000,   26012000, 1082398518, c++, elite, mult, 1
1405031.exe , 18.12,  1.80,  1.43,  0.00,  0.53, 1033501026, 1007311000,   25982000, 1084501151, c++, elite, mult, 1
1405031.exe , 18.10,  1.83,  1.46,  0.00,  0.54, 1041032774, 1004792000,   35992000, 1092437646, c++, elite, mult, 1
1405031.exe , 18.05,  1.85,  1.48,  0.00,  0.53, 1038224512, 1009134000,   28975000, 1089293293, c++, elite, mult, 1
1405031.exe , 18.01,  1.79,  1.43,  0.00,  0.53, 1031624097,  999246000,   32007000, 1082926023, c++, elite, mult, 1
1405031.exe , 18.11,  1.79,  1.41,  0.00,  0.53, 1030252164, 1000142000,   30004000, 1081243863, c++, elite, mult, 1
1405031.exe , 17.49,  1.79,  1.42,  0.00,  0.53, 1031476714,  992108000,   39004000, 1082277552, c++, elite, mult, 1
1405031.exe , 17.61,  1.78,  1.41,  0.00,  0.53, 1031007513,  999864000,   31026000, 1082168062, c++, elite, mult, 1
1484788.exe , 10.12,  0.97,  0.77,  0.00,  0.34,  563371762,  502472000,   60936000,  614462566, c++, elite, mult, 1
1484788.exe ,  9.96,  0.96,  0.76,  0.00,  0.34,  566159119,  496002000,   70000000,  617030247, c++, elite, mult, 1
1484788.exe ,  9.95,  0.98,  0.77,  0.00,  0.34,  563090698,  493955000,   68993000,  614205457, c++, elite, mult, 1
1484788.exe ,  9.91,  0.95,  0.75,  0.00,  0.34,  565013709,  503713000,   60965000,  616155734, c++, elite, mult, 1
1484788.exe ,  9.90,  0.95,  0.75,  0.00,  0.34,  565950133,  502928000,   62991000,  617152274, c++, elite, mult, 1
1484788.exe ,  9.97,  0.95,  0.75,  0.00,  0.34,  565180902,  501980000,   62997000,  616223822, c++, elite, mult, 1
1484788.exe ,  9.86,  0.91,  0.71,  0.00,  0.34,  565970173,  502968000,   62996000,  617071397, c++, elite, mult, 1
1484788.exe ,  9.99,  0.91,  0.70,  0.00,  0.34,  565298561,  505049000,   60005000,  616632523, c++, elite, mult, 1
1484788.exe , 10.02,  0.92,  0.72,  0.00,  0.34,  565836760,  496910000,   68849000,  616871873, c++, elite, mult, 1
1484788.exe ,  9.82,  0.97,  0.77,  0.00,  0.34,  566309478,  503143000,   63017000,  617599438, c++, elite, mult, 1
1651759.exe , 19.37,  1.78,  1.37,  0.00,  0.63, 1111565092,  848541000,  262857000, 1162485455, c++, elite, mult, 1
1651759.exe , 19.57,  1.83,  1.42,  0.00,  0.64, 1118145216,  858271000,  257081000, 1169366885, c++, elite, mult, 1
1651759.exe , 19.76,  1.88,  1.47,  0.00,  0.64, 1114104057,  855876000,  257962000, 1165067997, c++, elite, mult, 1
1651759.exe , 19.51,  1.85,  1.44,  0.00,  0.63, 1111974901,  869838000,  241955000, 1163056637, c++, elite, mult, 1
1651759.exe , 19.15,  1.83,  1.43,  0.00,  0.63, 1109282123,  833934000,  274978000, 1160240409, c++, elite, mult, 1
1651759.exe , 19.13,  1.86,  1.46,  0.00,  0.63, 1111294871,  864111000,  247031000, 1162498819, c++, elite, mult, 1
1651759.exe , 19.50,  1.88,  1.47,  0.00,  0.63, 1111860020,  860506000,  251147000, 1162977389, c++, elite, mult, 1
1651759.exe , 19.14,  1.90,  1.50,  0.00,  0.63, 1113020388,  853776000,  258932000, 1164303384, c++, elite, mult, 1
1651759.exe , 19.04,  1.88,  1.47,  0.00,  0.63, 1108778116,  843771000,  264928000, 1159656434, c++, elite, mult, 1
1651759.exe , 18.84,  1.92,  1.51,  0.00,  0.63, 1112671293,  864601000,  247885000, 1164100337, c++, elite, mult, 1
1757160.exe , 11.41,  1.11,  0.86,  0.00,  0.36,  686499993,  656419000,   30019000,  737478676, c++, elite, mult, 1
1757160.exe , 11.14,  1.04,  0.80,  0.00,  0.34,  655040231,  624986000,   29999000,  706596829, c++, elite, mult, 1
1757160.exe , 10.80,  1.01,  0.79,  0.00,  0.33,  629966175,  588944000,   40996000,  681077138, c++, elite, mult, 1
1757160.exe , 10.94,  1.02,  0.79,  0.00,  0.34,  640285950,  612261000,   27966000,  691262720, c++, elite, mult, 1
1757160.exe , 10.60,  1.01,  0.78,  0.00,  0.33,  618890794,  582796000,   35987000,  669654400, c++, elite, mult, 1
1757160.exe , 10.72,  1.02,  0.80,  0.00,  0.33,  629015266,  598826000,   29991000,  680094800, c++, elite, mult, 1
1757160.exe , 10.81,  1.04,  0.82,  0.00,  0.33,  636176203,  603931000,   31996000,  687526541, c++, elite, mult, 1
1757160.exe , 10.53,  0.99,  0.77,  0.00,  0.32,  614903937,  575786000,   38985000,  666029405, c++, elite, mult, 1
1757160.exe , 10.73,  1.01,  0.78,  0.00,  0.33,  624765090,  595806000,   28990000,  675857719, c++, elite, mult, 1
1757160.exe , 10.82,  1.01,  0.78,  0.00,  0.33,  633885848,  602825000,   30991000,  685139417, c++, elite, mult, 1
1794636.exe , 19.75,  1.94,  1.52,  0.00,  0.60, 1166710596, 1135600000,   30989000, 1217740478, c++, elite, mult, 1
1794636.exe , 19.84,  1.92,  1.50,  0.00,  0.60, 1169225186, 1131956000,   36998000, 1220515641, c++, elite, mult, 1
1794636.exe , 19.83,  1.91,  1.49,  0.00,  0.60, 1163342142, 1122905000,   39996000, 1214306827, c++, elite, mult, 1
1794636.exe , 19.68,  1.92,  1.51,  0.00,  0.60, 1161884248, 1130598000,   30988000, 1212856519, c++, elite, mult, 1
1794636.exe , 19.94,  1.93,  1.52,  0.00,  0.60, 1165418585, 1133161000,   32004000, 1216426825, c++, elite, mult, 1
1794636.exe , 20.05,  1.96,  1.54,  0.00,  0.60, 1169904108, 1134761000,   34992000, 1224298265, c++, elite, mult, 1
1794636.exe , 20.38,  2.10,  1.68,  0.00,  0.62, 1162026769, 1128772000,   32993000, 1213021140, c++, elite, mult, 1
1794636.exe , 20.12,  1.95,  1.53,  0.00,  0.60, 1159422707, 1127342000,   31981000, 1210823396, c++, elite, mult, 1
1794636.exe , 20.41,  2.00,  1.58,  0.00,  0.61, 1166190832, 1133429000,   32012000, 1217083236, c++, elite, mult, 1
1794636.exe , 19.80,  1.92,  1.51,  0.00,  0.60, 1162611927, 1125401000,   36980000, 1213538640, c++, elite, mult, 1
1841293.exe , 11.71,  1.08,  0.84,  0.00,  0.38,  663660327,  607707000,   55881000,  714793504, c++, elite, mult, 1
