file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1175601.exe ,  0.28,  0.03,  0.02,  0.00,  0.01,   16125497,   12919000,    2981000,   67915101, c++, elite, mult, 1
1175601.exe ,  0.29,  0.03,  0.02,  0.00,  0.01,   15694289,   12635000,    3158000,   66853656, c++, elite, mult, 1
1175601.exe ,  0.30,  0.03,  0.02,  0.00,  0.01,   15774423,   11856000,    3952000,   66878043, c++, elite, mult, 1
1175601.exe ,  0.28,  0.03,  0.02,  0.00,  0.01,   15657068,   12602000,    3150000,   66824464, c++, elite, mult, 1
1175601.exe ,  0.28,  0.03,  0.02,  0.00,  0.01,   15623779,   12782000,    2949000,   66516578, c++, elite, mult, 1
1175601.exe ,  0.27,  0.03,  0.02,  0.00,  0.01,   15709461,   13842000,    1977000,   66710843, c++, elite, mult, 1
1175601.exe ,  0.28,  0.03,  0.02,  0.00,  0.01,   15675204,   12830000,    2960000,   66440370, c++, elite, mult, 1
1175601.exe ,  0.27,  0.03,  0.02,  0.00,  0.01,   15626330,   11831000,    3943000,   66675589, c++, elite, mult, 1
1175601.exe ,  0.30,  0.03,  0.02,  0.00,  0.01,   15666518,   11829000,    3943000,   66900976, c++, elite, mult, 1
1175601.exe ,  0.28,  0.03,  0.02,  0.00,  0.01,   15737273,   12829000,    2960000,   66882159, c++, elite, mult, 1
1315752.exe ,  0.29,  0.03,  0.02,  0.00,  0.01,   15965247,   11036000,    5016000,   66989286, c++, elite, mult, 1
1315752.exe ,  0.29,  0.03,  0.02,  0.00,  0.01,   15884161,   13815000,    2125000,   66845253, c++, elite, mult, 1
1315752.exe ,  0.28,  0.03,  0.02,  0.00,  0.01,   15870293,   13838000,    2128000,   66932036, c++, elite, mult, 1
1315752.exe ,  0.29,  0.03,  0.02,  0.00,  0.01,   15855866,   11970000,    3990000,   66623418, c++, elite, mult, 1
1315752.exe ,  0.29,  0.03,  0.02,  0.00,  0.01,   15873534,   12985000,    2996000,   66888900, c++, elite, mult, 1
1315752.exe ,  0.31,  0.03,  0.02,  0.00,  0.01,   15815230,   10305000,    5621000,   66829071, c++, elite, mult, 1
1315752.exe ,  0.30,  0.03,  0.02,  0.00,  0.01,   15900247,   13848000,    2130000,   66810343, c++, elite, mult, 1
1315752.exe ,  0.28,  0.03,  0.02,  0.00,  0.01,   15889901,   11313000,    4713000,   66782625, c++, elite, mult, 1
1315752.exe ,  0.33,  0.03,  0.02,  0.00,  0.01,   16068585,   12060000,    4020000,   66875730, c++, elite, mult, 1
1315752.exe ,  0.29,  0.03,  0.02,  0.00,  0.01,   15906899,   12789000,    3197000,   67184778, c++, elite, mult, 1
1322787.exe ,  1.80,  0.17,  0.13,  0.00,  0.07,  101199802,   72186000,   29075000,  152361566, c++, elite, mult, 1
1322787.exe ,  1.71,  0.17,  0.13,  0.00,  0.07,  100680790,   73827000,   26937000,  151767038, c++, elite, mult, 1
1322787.exe ,  1.85,  0.18,  0.14,  0.00,  0.07,  100678288,   71813000,   28925000,  151925730, c++, elite, mult, 1
1322787.exe ,  1.74,  0.17,  0.13,  0.00,  0.07,  101110304,   77146000,   24045000,  152377717, c++, elite, mult, 1
1322787.exe ,  1.89,  0.17,  0.13,  0.00,  0.07,  100723037,   79610000,   21162000,  151800313, c++, elite, mult, 1
1322787.exe ,  1.76,  0.17,  0.13,  0.00,  0.07,  100790933,   72894000,   27959000,  151958665, c++, elite, mult, 1
1322787.exe ,  1.76,  0.17,  0.13,  0.00,  0.07,  100035008,   73072000,   27026000,  151046341, c++, elite, mult, 1
1322787.exe ,  1.75,  0.17,  0.13,  0.00,  0.07,  100560730,   78490000,   22138000,  151446051, c++, elite, mult, 1
1322787.exe ,  1.75,  0.17,  0.13,  0.00,  0.07,  100445089,   72376000,   28146000,  151635386, c++, elite, mult, 1
1322787.exe ,  1.77,  0.18,  0.14,  0.00,  0.07,  100492827,   74693000,   25893000,  151457272, c++, elite, mult, 1
1323960.exe ,  0.83,  0.08,  0.06,  0.00,  0.03,   46019380,   27372000,   18573000,   97103303, c++, elite, mult, 1
1323960.exe ,  0.78,  0.08,  0.06,  0.00,  0.03,   45587966,   22347000,   23319000,   96573078, c++, elite, mult, 1
1323960.exe ,  0.82,  0.07,  0.06,  0.00,  0.03,   45649674,   27426000,   18284000,   96681810, c++, elite, mult, 1
1323960.exe ,  0.76,  0.08,  0.06,  0.00,  0.03,   45685829,   17910000,   27861000,   96764474, c++, elite, mult, 1
1323960.exe ,  0.77,  0.08,  0.06,  0.00,  0.03,   45622494,   24859000,   20882000,   96912293, c++, elite, mult, 1
1323960.exe ,  0.83,  0.08,  0.06,  0.00,  0.03,   45609760,   26389000,   19284000,   96777484, c++, elite, mult, 1
1323960.exe ,  0.79,  0.07,  0.06,  0.00,  0.03,   45588642,   18458000,   27201000,   96668063, c++, elite, mult, 1
1323960.exe ,  0.86,  0.08,  0.06,  0.00,  0.03,   46100155,   24953000,   20961000,   97190679, c++, elite, mult, 1
1323960.exe ,  0.81,  0.08,  0.06,  0.00,  0.03,   45772785,   26356000,   19523000,   96858006, c++, elite, mult, 1
1323960.exe ,  0.80,  0.07,  0.06,  0.00,  0.03,   45774201,   26437000,   19319000,   96642767, c++, elite, mult, 1
1326566.exe ,  1.64,  0.13,  0.10,  0.00,  0.05,   86997212,   51873000,   34914000,  138191153, c++, elite, mult, 1
1326566.exe ,  1.46,  0.14,  0.10,  0.00,  0.05,   86658550,   53234000,   33518000,  137533890, c++, elite, mult, 1
