file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1103772.exe ,  5.06,  1.58,  1.50,  0.00,  0.18,  199536018,  171852000,   27134000,  231444207, c++, elite, sing, 10
1103772.exe ,  4.65,  1.67,  1.59,  0.00,  0.17,  170519405,  140595000,   29913000,  183418329, c++, elite, sing, 10
1103772.exe ,  4.79,  1.67,  1.59,  0.00,  0.17,  170423918,  140515000,   29896000,  183532170, c++, elite, sing, 10
1103772.exe ,  4.59,  1.65,  1.59,  0.00,  0.17,  170842385,  140867000,   29971000,  183555308, c++, elite, sing, 10
1103772.exe ,  4.62,  1.66,  1.58,  0.00,  0.17,  169869417,  151818000,   17978000,  182608280, c++, elite, sing, 10
1103772.exe ,  4.71,  1.64,  1.57,  0.00,  0.17,  170643243,  145595000,   24930000,  183788058, c++, elite, sing, 10
1103772.exe ,  4.67,  1.67,  1.60,  0.00,  0.17,  171188446,  157149000,   14013000,  184076800, c++, elite, sing, 10
1103772.exe ,  4.73,  1.65,  1.58,  0.00,  0.17,  170037111,  147019000,   23003000,  182737891, c++, elite, sing, 10
1103772.exe ,  4.64,  1.66,  1.58,  0.00,  0.17,  169502992,  151472000,   17937000,  182220669, c++, elite, sing, 10
1103772.exe ,  4.62,  1.67,  1.59,  0.00,  0.17,  169914284,  148780000,   21110000,  182754568, c++, elite, sing, 10
1155269.exe ,  5.77,  2.05,  1.96,  0.00,  0.18,  211724435,  195660000,   16054000,  224999105, c++, elite, sing, 10
1155269.exe ,  5.63,  2.03,  1.94,  0.00,  0.17,  210705402,  188716000,   21966000,  223327794, c++, elite, sing, 10
1155269.exe ,  6.29,  2.15,  2.05,  0.00,  0.19,  220673187,  202678000,   17971000,  233366840, c++, elite, sing, 10
1155269.exe ,  5.74,  2.04,  1.96,  0.00,  0.18,  211551029,  194442000,   17038000,  224413118, c++, elite, sing, 10
1155269.exe ,  5.83,  2.03,  1.95,  0.00,  0.18,  211689824,  197706000,   13979000,  224641493, c++, elite, sing, 10
1155269.exe ,  5.68,  2.04,  1.96,  0.00,  0.18,  212315393,  189277000,   23033000,  225259820, c++, elite, sing, 10
1155269.exe ,  5.78,  2.05,  1.97,  0.00,  0.18,  213882686,  197763000,   16062000,  226279678, c++, elite, sing, 10
1155269.exe ,  5.74,  2.03,  1.95,  0.00,  0.18,  212024996,  197996000,   13999000,  224588388, c++, elite, sing, 10
1155269.exe ,  5.67,  2.04,  1.96,  0.00,  0.18,  211696613,  197701000,   13978000,  224627794, c++, elite, sing, 10
1155269.exe ,  5.81,  2.03,  1.95,  0.00,  0.17,  210555199,  197503000,   13033000,  223599495, c++, elite, sing, 10
1172017.exe ,  4.82,  1.65,  1.58,  0.00,  0.19,  181435880,  157458000,   23917000,  194874737, c++, elite, sing, 10
1172017.exe ,  4.96,  1.68,  1.60,  0.00,  0.19,  179987542,  154972000,   24995000,  192612601, c++, elite, sing, 10
1172017.exe ,  4.91,  1.69,  1.61,  0.00,  0.19,  181218057,  162929000,   17992000,  194077661, c++, elite, sing, 10
1172017.exe ,  4.80,  1.66,  1.59,  0.00,  0.19,  178816999,  160673000,   18075000,  191677560, c++, elite, sing, 10
1172017.exe ,  5.09,  1.69,  1.61,  0.00,  0.19,  180652338,  161607000,   18954000,  193476055, c++, elite, sing, 10
1172017.exe ,  4.85,  1.68,  1.60,  0.00,  0.19,  180291153,  156389000,   23906000,  193240281, c++, elite, sing, 10
1172017.exe ,  4.82,  1.66,  1.59,  0.00,  0.18,  178362090,  155432000,   22916000,  191277755, c++, elite, sing, 10
1172017.exe ,  4.86,  1.65,  1.57,  0.00,  0.18,  179003891,  156896000,   21985000,  191723007, c++, elite, sing, 10
1172017.exe ,  4.92,  1.68,  1.60,  0.00,  0.19,  179675107,  158575000,   21076000,  192760645, c++, elite, sing, 10
1172017.exe ,  5.00,  1.67,  1.59,  0.00,  0.18,  179074455,  162012000,   17001000,  191885984, c++, elite, sing, 10
1265468.exe ,  6.54,  2.37,  2.26,  0.00,  0.21,  240442093,  222439000,   17954000,  253122600, c++, elite, sing, 10
1265468.exe ,  6.81,  2.38,  2.28,  0.00,  0.21,  242559352,  225531000,   16964000,  255231046, c++, elite, sing, 10
