file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1086590.exe ,  2.47,  0.98,  0.95,  0.00,  0.04,   87023158,   84687000,    1992000,   99836015, c++, elite, sing, 25
1086590.exe ,  2.47,  1.02,  1.00,  0.00,  0.04,   82365052,   82335000,          0,   94571832, c++, elite, sing, 25
1086590.exe ,  2.46,  1.02,  0.99,  0.00,  0.04,   82835642,   80869000,    1972000,   94963555, c++, elite, sing, 25
1086590.exe ,  2.46,  1.03,  1.01,  0.00,  0.04,   82526513,   81460000,    1005000,   94678096, c++, elite, sing, 25
1086590.exe ,  2.49,  1.04,  1.01,  0.00,  0.04,   82721203,   82701000,          0,   94889531, c++, elite, sing, 25
1086590.exe ,  2.48,  1.04,  1.01,  0.00,  0.04,   82689506,   80682000,    1992000,   94801265, c++, elite, sing, 25
1086590.exe ,  2.48,  1.04,  1.01,  0.00,  0.04,   82620224,   82612000,          0,   94788403, c++, elite, sing, 25
1086590.exe ,  2.47,  1.04,  1.02,  0.00,  0.04,   82476120,   79488000,    2980000,   94733585, c++, elite, sing, 25
1086590.exe ,  2.48,  1.03,  1.00,  0.00,  0.04,   82639362,   81605000,    1007000,   94898875, c++, elite, sing, 25
1086590.exe ,  2.49,  1.03,  1.00,  0.00,  0.04,   82609435,   82522000,          0,   94848951, c++, elite, sing, 25
1251351.exe , 10.56,  4.16,  3.98,  0.00,  0.33,  338404512,  194078000,  144058000,  351273386, c++, elite, sing, 25
1251351.exe , 10.51,  4.12,  3.95,  0.00,  0.33,  337393963,  174072000,  163067000,  349727079, c++, elite, sing, 25
1251351.exe , 10.53,  4.11,  3.93,  0.00,  0.33,  338202440,  185392000,  152500000,  350477236, c++, elite, sing, 25
1251351.exe , 10.45,  4.09,  3.92,  0.00,  0.33,  336869495,  172761000,  163774000,  349323293, c++, elite, sing, 25
1251351.exe , 10.90,  4.34,  4.16,  0.00,  0.34,  341219425,  186944000,  153953000,  353384690, c++, elite, sing, 25
1251351.exe , 10.57,  4.09,  3.91,  0.00,  0.33,  336826154,  173197000,  163185000,  349102547, c++, elite, sing, 25
1251351.exe , 10.39,  4.05,  3.86,  0.00,  0.33,  335473703,  188107000,  147084000,  347875202, c++, elite, sing, 25
1251351.exe , 10.43,  4.08,  3.91,  0.00,  0.33,  336181036,  185945000,  149956000,  348557995, c++, elite, sing, 25
1251351.exe , 10.35,  4.05,  3.88,  0.00,  0.33,  335433462,  182547000,  152621000,  347678139, c++, elite, sing, 25
1251351.exe , 10.39,  4.06,  3.88,  0.00,  0.33,  336384735,  174012000,  162011000,  348718851, c++, elite, sing, 25
1573990.exe , 10.40,  4.06,  3.89,  0.00,  0.33,  337195107,  174987000,  161988000,  349480623, c++, elite, sing, 25
1573990.exe , 10.46,  4.06,  3.89,  0.00,  0.33,  337453554,  184891000,  151910000,  349738109, c++, elite, sing, 25
