file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
10178028.exe,  4.24,  1.41,  1.35,  0.00,  0.08,  160193542,  114250000,   45700000,  193647988, c++, elite, mult, 0
10178028.exe,  3.67,  1.53,  1.48,  0.00,  0.07,  128855238,  104873000,   23971000,  141060494, c++, elite, mult, 0
10178028.exe,  3.91,  1.49,  1.44,  0.00,  0.07,  130619224,   90726000,   39879000,  142848474, c++, elite, mult, 0
10178028.exe,  3.82,  1.47,  1.42,  0.00,  0.07,  129427208,   99550000,   29865000,  141616547, c++, elite, mult, 0
10178028.exe,  3.84,  1.48,  1.44,  0.00,  0.07,  129095244,  106059000,   23012000,  141237505, c++, elite, mult, 0
10178028.exe,  3.81,  1.47,  1.43,  0.00,  0.07,  129283595,   98200000,   31063000,  141501928, c++, elite, mult, 0
10178028.exe,  3.91,  1.51,  1.46,  0.00,  0.07,  129494910,  106399000,   23086000,  141530601, c++, elite, mult, 0
10178028.exe,  3.67,  1.51,  1.46,  0.00,  0.07,  128935166,   86949000,   41975000,  140994308, c++, elite, mult, 0
10178028.exe,  3.86,  1.49,  1.44,  0.00,  0.07,  129683374,  103737000,   25934000,  141772718, c++, elite, mult, 0
10178028.exe,  3.69,  1.51,  1.47,  0.00,  0.07,  129472076,  106374000,   23081000,  141684386, c++, elite, mult, 0
1095744.exe ,  3.81,  1.45,  1.41,  0.00,  0.07,  129573735,   89389000,   40175000,  141523072, c++, elite, mult, 0
1095744.exe ,  3.84,  1.46,  1.42,  0.00,  0.07,  129747644,  101573000,   28159000,  141789439, c++, elite, mult, 0
1095744.exe ,  3.66,  1.48,  1.44,  0.00,  0.06,  128004530,   97954000,   29986000,  140078817, c++, elite, mult, 0
1095744.exe ,  3.83,  1.46,  1.41,  0.00,  0.07,  129068689,  101047000,   28013000,  141142046, c++, elite, mult, 0
1095744.exe ,  3.80,  1.45,  1.41,  0.00,  0.07,  128577663,  100665000,   27907000,  140710285, c++, elite, mult, 0
1095744.exe ,  3.87,  1.47,  1.42,  0.00,  0.07,  128715231,   93436000,   35164000,  140945096, c++, elite, mult, 0
1095744.exe ,  3.68,  1.47,  1.43,  0.00,  0.07,  128287306,   99207000,   29060000,  140387362, c++, elite, mult, 0
1095744.exe ,  3.86,  1.45,  1.41,  0.00,  0.07,  129029408,  100009000,   29002000,  141167679, c++, elite, mult, 0
1095744.exe ,  3.88,  1.46,  1.41,  0.00,  0.07,  128689774,   97694000,   30903000,  140941473, c++, elite, mult, 0
1095744.exe ,  3.81,  1.45,  1.41,  0.00,  0.07,  128461747,   91630000,   36851000,  140660601, c++, elite, mult, 0
1201761.exe ,  3.70,  1.47,  1.42,  0.00,  0.07,  129408641,   97238000,   32078000,  141567981, c++, elite, mult, 0
1201761.exe ,  3.79,  1.50,  1.45,  0.00,  0.07,  130599888,  100671000,   29902000,  142801870, c++, elite, mult, 0
1201761.exe ,  3.82,  1.48,  1.44,  0.00,  0.07,  130415611,  101309000,   29088000,  142484057, c++, elite, mult, 0
1201761.exe ,  3.84,  1.50,  1.46,  0.00,  0.07,  130181632,  100122000,   30036000,  142497519, c++, elite, mult, 0
1201761.exe ,  3.83,  1.53,  1.48,  0.00,  0.07,  131474096,  101578000,   29875000,  143591939, c++, elite, mult, 0
1201761.exe ,  3.79,  1.52,  1.48,  0.00,  0.07,  130883018,  107715000,   23153000,  143097476, c++, elite, mult, 0
1201761.exe ,  3.84,  1.53,  1.48,  0.00,  0.07,  132774748,  101815000,   30943000,  145088230, c++, elite, mult, 0
1201761.exe ,  3.92,  1.48,  1.43,  0.00,  0.07,  131144775,  100949000,   29985000,  143451243, c++, elite, mult, 0
1201761.exe ,  3.89,  1.47,  1.43,  0.00,  0.07,  130520187,  100390000,   30117000,  142621545, c++, elite, mult, 0
1201761.exe ,  3.91,  1.48,  1.43,  0.00,  0.07,  131866792,  110854000,   20972000,  144082809, c++, elite, mult, 0
1289148.exe ,  3.81,  1.45,  1.40,  0.00,  0.07,  128242456,  112077000,   16011000,  140309016, c++, elite, mult, 0
1289148.exe ,  3.76,  1.49,  1.44,  0.00,  0.07,  127916375,   98861000,   28959000,  140013602, c++, elite, mult, 0
1289148.exe ,  3.81,  1.48,  1.44,  0.00,  0.07,  128380415,   95449000,   32810000,  140504380, c++, elite, mult, 0
1289148.exe ,  3.81,  1.47,  1.43,  0.00,  0.07,  128356545,   99202000,   29059000,  140608164, c++, elite, mult, 0
1289148.exe ,  3.82,  1.46,  1.41,  0.00,  0.07,  128125585,  105093000,   23020000,  140305174, c++, elite, mult, 0
1289148.exe ,  3.87,  1.47,  1.43,  0.00,  0.07,  128386498,  109400000,   18896000,  140696173, c++, elite, mult, 0
1289148.exe ,  3.90,  1.48,  1.44,  0.00,  0.07,  129775963,  100817000,   28947000,  141977281, c++, elite, mult, 0
1289148.exe ,  3.84,  1.47,  1.43,  0.00,  0.07,  128830956,  102810000,   25952000,  140975072, c++, elite, mult, 0
1289148.exe ,  3.81,  1.42,  1.37,  0.00,  0.07,  129900282,  103719000,   26181000,  142058362, c++, elite, mult, 0
1289148.exe ,  3.83,  1.45,  1.41,  0.00,  0.07,  128353308,  101211000,   27056000,  140462281, c++, elite, mult, 0
1322833.exe ,  3.82,  1.44,  1.40,  0.00,  0.07,  129465265,  100324000,   29094000,  144199578, c++, elite, mult, 0
1322833.exe ,  3.89,  1.48,  1.43,  0.00,  0.07,  131124875,  109065000,   22013000,  143396431, c++, elite, mult, 0
1322833.exe ,  3.82,  1.49,  1.44,  0.00,  0.07,  129971294,  103945000,   25986000,  142096554, c++, elite, mult, 0
1322833.exe ,  3.77,  1.44,  1.40,  0.00,  0.07,  128513386,  102397000,   26101000,  140675377, c++, elite, mult, 0
1322833.exe ,  3.80,  1.45,  1.40,  0.00,  0.07,  128463580,   95332000,   33115000,  140661619, c++, elite, mult, 0
1322833.exe ,  3.84,  1.48,  1.43,  0.00,  0.07,  130682833,  108729000,   21945000,  142949722, c++, elite, mult, 0
