file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1151909.exe ,  3.41,  1.18,  1.13,  0.00,  0.11,  112046541,   92748000,   18948000,  134579045, c++, elite, mult, 0
1151909.exe ,  3.24,  1.16,  1.11,  0.00,  0.11,  109516561,   90415000,   19087000,  121853017, c++, elite, mult, 0
1151909.exe ,  3.29,  1.18,  1.13,  0.00,  0.11,  110856059,   99769000,   11085000,  123102816, c++, elite, mult, 0
1151909.exe ,  3.31,  1.17,  1.13,  0.00,  0.11,  109932874,   95804000,   14118000,  122216015, c++, elite, mult, 0
1151909.exe ,  3.30,  1.16,  1.12,  0.00,  0.11,  110239174,   97201000,   13027000,  122582917, c++, elite, mult, 0
1151909.exe ,  3.29,  1.17,  1.12,  0.00,  0.11,  109715607,   95738000,   13961000,  122044044, c++, elite, mult, 0
1151909.exe ,  3.23,  1.15,  1.10,  0.00,  0.11,  109910544,   91915000,   17983000,  122118419, c++, elite, mult, 0
1151909.exe ,  3.23,  1.14,  1.10,  0.00,  0.11,  110553340,   93608000,   16929000,  122855273, c++, elite, mult, 0
1151909.exe ,  3.34,  1.18,  1.13,  0.00,  0.11,  110682214,   98605000,   12074000,  122938605, c++, elite, mult, 0
1151909.exe ,  3.28,  1.17,  1.11,  0.00,  0.11,  109436090,   97384000,   12047000,  121716964, c++, elite, mult, 0
1200127.exe ,  3.58,  1.20,  1.16,  0.00,  0.12,  125616035,  110677000,   14956000,  141201242, c++, elite, mult, 0
1200127.exe ,  3.56,  1.24,  1.19,  0.00,  0.12,  122382883,  110431000,   11938000,  134685633, c++, elite, mult, 0
1200127.exe ,  3.63,  1.25,  1.20,  0.00,  0.12,  122370576,  112347000,   10031000,  134647048, c++, elite, mult, 0
1200127.exe ,  3.69,  1.28,  1.22,  0.00,  0.12,  124286752,  111161000,   13018000,  136546402, c++, elite, mult, 0
1200127.exe ,  3.58,  1.26,  1.21,  0.00,  0.12,  122900064,  113822000,    9065000,  135313225, c++, elite, mult, 0
1200127.exe ,  3.68,  1.29,  1.23,  0.00,  0.13,  124428973,  111479000,   12939000,  136666398, c++, elite, mult, 0
1200127.exe ,  3.51,  1.24,  1.20,  0.00,  0.12,  122750698,  112688000,   10061000,  135033973, c++, elite, mult, 0
1200127.exe ,  3.51,  1.25,  1.19,  0.00,  0.12,  121902528,  110901000,   10990000,  134247646, c++, elite, mult, 0
1200127.exe ,  3.58,  1.26,  1.21,  0.00,  0.12,  122517182,  109458000,   13054000,  134751044, c++, elite, mult, 0
1200127.exe ,  3.57,  1.25,  1.20,  0.00,  0.12,  122975050,  110899000,   11989000,  135207535, c++, elite, mult, 0
1259704.exe ,  4.72,  1.68,  1.62,  0.00,  0.13,  160960302,  155981000,    4999000,  175514801, c++, elite, mult, 0
1259704.exe ,  4.70,  1.79,  1.73,  0.00,  0.12,  154011575,  143984000,    9998000,  166360680, c++, elite, mult, 0
1259704.exe ,  4.77,  1.79,  1.73,  0.00,  0.12,  153767733,  142782000,   10983000,  166051300, c++, elite, mult, 0
1259704.exe ,  4.74,  1.78,  1.73,  0.00,  0.12,  153576794,  144503000,    8969000,  166042670, c++, elite, mult, 0
1259704.exe ,  4.70,  1.76,  1.71,  0.00,  0.12,  153591286,  141587000,   11965000,  165975382, c++, elite, mult, 0
1259704.exe ,  4.77,  1.78,  1.73,  0.00,  0.12,  153364448,  143344000,   10024000,  165737503, c++, elite, mult, 0
1259704.exe ,  4.67,  1.76,  1.70,  0.00,  0.12,  152763224,  146728000,    6029000,  164965772, c++, elite, mult, 0
1259704.exe ,  4.73,  1.77,  1.71,  0.00,  0.12,  154017626,  138012000,   16001000,  166326709, c++, elite, mult, 0
1259704.exe ,  4.71,  1.75,  1.69,  0.00,  0.12,  152887140,  146763000,    6031000,  165196000, c++, elite, mult, 0
1259704.exe ,  4.69,  1.76,  1.71,  0.00,  0.12,  153094209,  139052000,   14005000,  165535846, c++, elite, mult, 0
1288015.exe ,  3.45,  1.18,  1.14,  0.00,  0.11,  116806372,  110688000,    6037000,  129070384, c++, elite, mult, 0
1288015.exe ,  3.43,  1.17,  1.12,  0.00,  0.11,  115474797,  106434000,    9036000,  127824672, c++, elite, mult, 0
1288015.exe ,  3.39,  1.18,  1.13,  0.00,  0.11,  115402604,  108405000,    6961000,  127772512, c++, elite, mult, 0
1288015.exe ,  3.35,  1.16,  1.12,  0.00,  0.11,  115974072,  110963000,    4998000,  128208011, c++, elite, mult, 0
1288015.exe ,  3.31,  1.14,  1.11,  0.00,  0.11,  115755917,  109753000,    5986000,  127868170, c++, elite, mult, 0
1288015.exe ,  3.42,  1.17,  1.12,  0.00,  0.11,  116363612,  111351000,    5015000,  128740467, c++, elite, mult, 0
1288015.exe ,  3.39,  1.18,  1.13,  0.00,  0.11,  115375888,  112339000,    3009000,  127799687, c++, elite, mult, 0
1288015.exe ,  3.34,  1.16,  1.12,  0.00,  0.11,  115326468,  109311000,    6017000,  127602506, c++, elite, mult, 0
1288015.exe ,  3.32,  1.16,  1.13,  0.00,  0.11,  114868495,  109862000,    4993000,  127231632, c++, elite, mult, 0
1288015.exe ,  3.38,  1.18,  1.14,  0.00,  0.11,  115719448,  109677000,    6037000,  128147329, c++, elite, mult, 0
1412740.exe ,  5.84,  2.11,  2.04,  0.00,  0.17,  193736104,  175755000,   17974000,  206033335, c++, elite, mult, 0
1412740.exe ,  5.87,  2.15,  2.07,  0.00,  0.17,  194842597,  177855000,   16986000,  207168141, c++, elite, mult, 0
1412740.exe ,  5.89,  2.14,  2.07,  0.00,  0.17,  194643107,  175673000,   18964000,  207018640, c++, elite, mult, 0
1412740.exe ,  5.87,  2.11,  2.03,  0.00,  0.17,  193599162,  178545000,   15045000,  206000359, c++, elite, mult, 0
1412740.exe ,  5.85,  2.12,  2.05,  0.00,  0.17,  194328733,  179245000,   14937000,  206549662, c++, elite, mult, 0
1412740.exe ,  5.87,  2.14,  2.06,  0.00,  0.17,  195996126,  184007000,   12000000,  208396794, c++, elite, mult, 0
1412740.exe ,  5.93,  2.13,  2.05,  0.00,  0.17,  194790837,  184798000,    9989000,  207117344, c++, elite, mult, 0
1412740.exe ,  5.89,  2.14,  2.05,  0.00,  0.17,  194401596,  177475000,   16949000,  206695887, c++, elite, mult, 0
1412740.exe ,  5.88,  2.13,  2.05,  0.00,  0.17,  194985828,  187964000,    7036000,  207354917, c++, elite, mult, 0
1412740.exe ,  5.78,  2.10,  2.03,  0.00,  0.17,  193700298,  179626000,   14048000,  206086993, c++, elite, mult, 0
1420625.exe ,  4.68,  1.63,  1.55,  0.00,  0.17,  154252309,  131207000,   23036000,  166549842, c++, elite, mult, 0
1420625.exe ,  4.69,  1.62,  1.55,  0.00,  0.17,  154758257,  130768000,   23957000,  167101174, c++, elite, mult, 0
1420625.exe ,  4.58,  1.60,  1.53,  0.00,  0.17,  154315197,  136285000,   18037000,  166617247, c++, elite, mult, 0
1420625.exe ,  4.63,  1.62,  1.55,  0.00,  0.17,  154764621,  125729000,   28937000,  167180124, c++, elite, mult, 0
1420625.exe ,  4.55,  1.60,  1.53,  0.00,  0.17,  154112932,  128094000,   26019000,  166430013, c++, elite, mult, 0
1420625.exe ,  4.65,  1.61,  1.54,  0.00,  0.17,  154995683,  132995000,   21999000,  167393293, c++, elite, mult, 0
1420625.exe ,  4.70,  1.62,  1.55,  0.00,  0.17,  155521715,  130596000,   24923000,  167792350, c++, elite, mult, 0
1420625.exe ,  4.60,  1.59,  1.53,  0.00,  0.17,  154212101,  129179000,   25034000,  166607799, c++, elite, mult, 0
1420625.exe ,  4.66,  1.62,  1.54,  0.00,  0.17,  154776982,  135654000,   19092000,  167049415, c++, elite, mult, 0
1420625.exe ,  4.60,  1.59,  1.52,  0.00,  0.17,  155261765,  127182000,   28040000,  167480613, c++, elite, mult, 0
1661747.exe ,  5.34,  1.90,  1.85,  0.00,  0.15,  176798739,  162796000,   13982000,  191611339, c++, elite, mult, 0
1661747.exe ,  5.34,  1.96,  1.89,  0.00,  0.15,  176760034,  165774000,   10985000,  189023809, c++, elite, mult, 0
1661747.exe ,  5.28,  1.92,  1.84,  0.00,  0.15,  175379007,  164351000,   11023000,  187639232, c++, elite, mult, 0
1661747.exe ,  5.32,  1.92,  1.85,  0.00,  0.15,  176001957,  166044000,    9942000,  188335826, c++, elite, mult, 0
1661747.exe ,  5.31,  1.93,  1.86,  0.00,  0.15,  176191509,  167159000,    9008000,  188603629, c++, elite, mult, 0
1661747.exe ,  5.38,  1.94,  1.87,  0.00,  0.15,  176917805,  167925000,    8996000,  189130899, c++, elite, mult, 0
1661747.exe ,  5.30,  1.92,  1.86,  0.00,  0.15,  177352585,  165425000,   11958000,  189702522, c++, elite, mult, 0
1661747.exe ,  5.31,  1.91,  1.85,  0.00,  0.15,  175598067,  166526000,    9028000,  187893397, c++, elite, mult, 0
1661747.exe ,  5.32,  1.93,  1.86,  0.00,  0.15,  176065218,  166989000,    8999000,  188253290, c++, elite, mult, 0
1661747.exe ,  5.38,  1.93,  1.87,  0.00,  0.15,  176387189,  162435000,   13951000,  188711599, c++, elite, mult, 0
1738849.exe ,  3.34,  1.16,  1.12,  0.00,  0.11,  111175187,   96294000,   14890000,  123554129, c++, elite, mult, 0
1738849.exe ,  3.31,  1.16,  1.11,  0.00,  0.11,  111779102,   96794000,   14968000,  124016524, c++, elite, mult, 0
1738849.exe ,  3.34,  1.15,  1.10,  0.00,  0.11,  111021433,  100023000,   11002000,  123368524, c++, elite, mult, 0
1738849.exe ,  3.31,  1.14,  1.09,  0.00,  0.11,  112261766,   98214000,   14030000,  124452747, c++, elite, mult, 0
1738849.exe ,  3.43,  1.18,  1.13,  0.00,  0.11,  111932183,   96852000,   14977000,  124246628, c++, elite, mult, 0
