file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1149166.exe ,  0.42,  0.12,  0.11,  0.00,  0.01,   17250896,   14965000,    1870000,   30576968, c++, elite, mult, 25
1149166.exe ,  0.41,  0.14,  0.13,  0.00,  0.01,   14831891,   12640000,    2106000,   28001879, c++, elite, mult, 25
1149166.exe ,  0.39,  0.15,  0.15,  0.00,  0.01,   13444642,   11443000,    1907000,   25621325, c++, elite, mult, 25
1149166.exe ,  0.43,  0.17,  0.16,  0.00,  0.01,   13510486,   13517000,          0,   25692735, c++, elite, mult, 25
1149166.exe ,  0.39,  0.15,  0.15,  0.00,  0.01,   13181549,   13183000,          0,   25365594, c++, elite, mult, 25
1149166.exe ,  0.43,  0.17,  0.16,  0.00,  0.01,   13673400,   12720000,     978000,   25867269, c++, elite, mult, 25
1149166.exe ,  0.43,  0.17,  0.16,  0.00,  0.01,   13433637,   13429000,          0,   25658547, c++, elite, mult, 25
1149166.exe ,  0.43,  0.17,  0.16,  0.00,  0.01,   13528978,   12487000,    1040000,   25756879, c++, elite, mult, 25
1149166.exe ,  0.40,  0.16,  0.16,  0.00,  0.01,   13289055,    9200000,    4089000,   25522033, c++, elite, mult, 25
1149166.exe ,  0.43,  0.17,  0.15,  0.00,  0.01,   13384471,   13355000,          0,   25540074, c++, elite, mult, 25
1659823.exe ,  0.06,  0.02,  0.01,  0.00,  0.00,    1461271,    1474000,          0,   15325775, c++, elite, mult, 25
1659823.exe ,  0.03,  0.01,  0.02,  0.00,  0.00,    1383370,     697000,     697000,   13477203, c++, elite, mult, 25
1659823.exe ,  0.03,  0.01,  0.02,  0.00,  0.00,    1398301,    1402000,          0,   13573660, c++, elite, mult, 25
1659823.exe ,  0.03,  0.01,  0.02,  0.00,  0.00,    1408906,    1424000,          0,   13558979, c++, elite, mult, 25
1659823.exe ,  0.03,  0.01,  0.01,  0.00,  0.00,    1391006,    1400000,          0,   13483571, c++, elite, mult, 25
1659823.exe ,  0.06,  0.02,  0.02,  0.00,  0.00,    1416892,    1466000,          0,   13527859, c++, elite, mult, 25
1659823.exe ,  0.06,  0.02,  0.01,  0.00,  0.00,    1394097,    1395000,          0,   13537864, c++, elite, mult, 25
1659823.exe ,  0.06,  0.02,  0.01,  0.00,  0.00,    1373657,    1379000,          0,   13410752, c++, elite, mult, 25
1659823.exe ,  0.03,  0.01,  0.02,  0.00,  0.00,    1410378,    1395000,          0,   13635115, c++, elite, mult, 25
1659823.exe ,  0.06,  0.02,  0.02,  0.00,  0.00,    1410656,    1418000,          0,   13562216, c++, elite, mult, 25
1716934.exe ,  0.03,  0.01,  0.02,  0.00,  0.00,    1435209,    1442000,          0,   14178845, c++, elite, mult, 25
1716934.exe ,  0.06,  0.02,  0.01,  0.00,  0.00,    1398303,     723000,     723000,   13572255, c++, elite, mult, 25
1716934.exe ,  0.03,  0.01,  0.01,  0.00,  0.00,    1387828,    1394000,          0,   13605314, c++, elite, mult, 25
1716934.exe ,  0.03,  0.01,  0.01,  0.00,  0.00,    1389311,    1392000,          0,   13612299, c++, elite, mult, 25
1716934.exe ,  0.03,  0.01,  0.01,  0.00,  0.00,    1399597,    1401000,          0,   13669504, c++, elite, mult, 25
1716934.exe ,  0.06,  0.02,  0.02,  0.00,  0.00,    1391435,     701000,     701000,   13542153, c++, elite, mult, 25
1716934.exe ,  0.06,  0.02,  0.02,  0.00,  0.00,    1423516,    1416000,          0,   13683176, c++, elite, mult, 25
