file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1172589.exe ,  5.31,  0.46,  0.35,  0.00,  0.16,  298845383,  285518000,   13023000,  351949209, c++, elite, sing, 1
1172589.exe ,  4.97,  0.49,  0.38,  0.00,  0.15,  298244988,  286353000,   11972000,  349731658, c++, elite, sing, 1
1172589.exe ,  5.12,  0.49,  0.38,  0.00,  0.16,  301258771,  291287000,   10009000,  352561051, c++, elite, sing, 1
1172589.exe ,  4.96,  0.47,  0.37,  0.00,  0.15,  297202059,  289274000,    8007000,  348285409, c++, elite, sing, 1
1172589.exe ,  5.05,  0.47,  0.36,  0.00,  0.15,  297155507,  290226000,    7005000,  348742127, c++, elite, sing, 1
1172589.exe ,  5.09,  0.46,  0.35,  0.00,  0.16,  297353240,  287316000,   10011000,  348312033, c++, elite, sing, 1
1172589.exe ,  5.20,  0.53,  0.42,  0.00,  0.16,  297883757,  287937000,    9997000,  349049897, c++, elite, sing, 1
1172589.exe ,  4.99,  0.48,  0.38,  0.00,  0.15,  297325116,  288269000,    9039000,  348387497, c++, elite, sing, 1
1172589.exe ,  5.00,  0.47,  0.37,  0.00,  0.15,  297257565,  285333000,   12014000,  348396912, c++, elite, sing, 1
1172589.exe ,  5.04,  0.48,  0.37,  0.00,  0.15,  300249424,  288361000,   11973000,  351482395, c++, elite, sing, 1
126726.exe  ,  5.20,  0.50,  0.39,  0.00,  0.16,  307510951,  298578000,    8957000,  358703138, c++, elite, sing, 1
126726.exe  ,  5.13,  0.50,  0.39,  0.00,  0.16,  306420156,  295527000,   10982000,  357469436, c++, elite, sing, 1
126726.exe  ,  5.22,  0.51,  0.40,  0.00,  0.16,  306754656,  299800000,    7018000,  358074820, c++, elite, sing, 1
126726.exe  ,  5.29,  0.52,  0.40,  0.00,  0.16,  307372400,  294437000,   13019000,  358474459, c++, elite, sing, 1
126726.exe  ,  5.33,  0.53,  0.41,  0.00,  0.16,  313751925,  300790000,   12990000,  365069942, c++, elite, sing, 1
126726.exe  ,  5.14,  0.52,  0.41,  0.00,  0.16,  307458601,  292487000,   15025000,  358524071, c++, elite, sing, 1
126726.exe  ,  5.23,  0.52,  0.41,  0.00,  0.16,  307807157,  295883000,   11995000,  359234680, c++, elite, sing, 1
126726.exe  ,  5.13,  0.51,  0.41,  0.00,  0.16,  306234289,  297313000,    9009000,  357540222, c++, elite, sing, 1
126726.exe  ,  5.30,  0.52,  0.41,  0.00,  0.16,  307419647,  297447000,   10015000,  358460064, c++, elite, sing, 1
126726.exe  ,  5.15,  0.51,  0.40,  0.00,  0.16,  306140265,  293215000,   13009000,  357271299, c++, elite, sing, 1
1342186.exe ,  6.62,  0.60,  0.46,  0.00,  0.22,  392048528,  367126000,   25008000,  443101834, c++, elite, sing, 1
1342186.exe ,  6.60,  0.60,  0.46,  0.00,  0.22,  391534029,  373344000,   18065000,  442545022, c++, elite, sing, 1
1342186.exe ,  6.58,  0.59,  0.45,  0.00,  0.21,  390370173,  361387000,   29031000,  441830232, c++, elite, sing, 1
1342186.exe ,  6.53,  0.56,  0.42,  0.00,  0.21,  391517166,  367424000,   24027000,  442729431, c++, elite, sing, 1
1342186.exe ,  6.63,  0.58,  0.44,  0.00,  0.22,  392712152,  367768000,   24916000,  444193516, c++, elite, sing, 1
1342186.exe ,  6.54,  0.60,  0.46,  0.00,  0.21,  392727429,  363812000,   28985000,  443953624, c++, elite, sing, 1
1342186.exe ,  6.50,  0.57,  0.43,  0.00,  0.21,  390616257,  366418000,   24027000,  441692354, c++, elite, sing, 1
1342186.exe ,  6.63,  0.58,  0.43,  0.00,  0.22,  393494031,  367301000,   26021000,  444935648, c++, elite, sing, 1
1342186.exe ,  6.51,  0.55,  0.41,  0.00,  0.21,  391654720,  367741000,   23983000,  442782436, c++, elite, sing, 1
1342186.exe ,  6.51,  0.56,  0.43,  0.00,  0.21,  390902815,  367935000,   22995000,  442229129, c++, elite, sing, 1
1374738.exe ,  2.63,  0.25,  0.19,  0.00,  0.08,  158748018,  149734000,    9044000,  209568837, c++, elite, sing, 1
1374738.exe ,  2.68,  0.26,  0.20,  0.00,  0.08,  158845349,  151908000,    6995000,  210117966, c++, elite, sing, 1
1374738.exe ,  2.62,  0.26,  0.20,  0.00,  0.08,  158588966,  150769000,    7935000,  209373323, c++, elite, sing, 1
1374738.exe ,  2.63,  0.26,  0.20,  0.00,  0.08,  158778972,  150780000,    8041000,  210108233, c++, elite, sing, 1
1374738.exe ,  2.64,  0.26,  0.21,  0.00,  0.08,  158650911,  150816000,    7937000,  209750325, c++, elite, sing, 1
1374738.exe ,  2.64,  0.25,  0.19,  0.00,  0.08,  158835339,  150923000,    7995000,  210016948, c++, elite, sing, 1
1374738.exe ,  2.64,  0.25,  0.20,  0.00,  0.08,  158704740,  151706000,    7032000,  209971627, c++, elite, sing, 1
1374738.exe ,  2.63,  0.26,  0.20,  0.00,  0.08,  158697821,  153758000,    4992000,  209742985, c++, elite, sing, 1
1374738.exe ,  2.63,  0.24,  0.18,  0.00,  0.08,  158443385,  152508000,    6020000,  209475373, c++, elite, sing, 1
1374738.exe ,  2.61,  0.23,  0.18,  0.00,  0.08,  158648241,  149771000,    8986000,  209644085, c++, elite, sing, 1
1409011.exe ,  5.20,  0.48,  0.37,  0.00,  0.16,  310942846,  297029000,   14001000,  362232701, c++, elite, sing, 1
1409011.exe ,  5.16,  0.47,  0.36,  0.00,  0.16,  308012638,  294037000,   14001000,  359274412, c++, elite, sing, 1
1409011.exe ,  5.20,  0.48,  0.38,  0.00,  0.16,  309038123,  299125000,   10004000,  360153932, c++, elite, sing, 1
1409011.exe ,  5.17,  0.47,  0.36,  0.00,  0.16,  308837831,  296872000,   11994000,  360549645, c++, elite, sing, 1
1409011.exe ,  5.13,  0.49,  0.38,  0.00,  0.16,  308432531,  297519000,   11019000,  359447467, c++, elite, sing, 1
1409011.exe ,  5.19,  0.50,  0.39,  0.00,  0.16,  307427205,  297518000,   10017000,  358939641, c++, elite, sing, 1
1409011.exe ,  5.17,  0.47,  0.36,  0.00,  0.16,  308481890,  298517000,   10017000,  359662115, c++, elite, sing, 1
