file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1099920.exe ,  0.42,  0.07,  0.06,  0.00,  0.01,   20769559,   17603000,    2933000,   52490760, c++, elite, mult, 4
1099920.exe ,  0.35,  0.07,  0.06,  0.00,  0.01,   17319555,   16226000,    1014000,   38238595, c++, elite, mult, 4
1099920.exe ,  0.35,  0.07,  0.06,  0.00,  0.01,   17436881,   15455000,    1931000,   38560567, c++, elite, mult, 4
1099920.exe ,  0.35,  0.07,  0.06,  0.00,  0.01,   17321582,   15416000,    1927000,   38211472, c++, elite, mult, 4
1099920.exe ,  0.35,  0.07,  0.06,  0.00,  0.01,   17495711,   15572000,    1946000,   38659446, c++, elite, mult, 4
1099920.exe ,  0.36,  0.07,  0.06,  0.00,  0.01,   17025821,   16012000,    1000000,   38126022, c++, elite, mult, 4
1099920.exe ,  0.36,  0.07,  0.06,  0.00,  0.01,   17223046,   16237000,    1014000,   38234168, c++, elite, mult, 4
1099920.exe ,  0.37,  0.07,  0.06,  0.00,  0.01,   17614802,   15682000,    1960000,   38850232, c++, elite, mult, 4
1099920.exe ,  0.35,  0.07,  0.06,  0.00,  0.01,   16993359,   14845000,    2120000,   37866335, c++, elite, mult, 4
1099920.exe ,  0.35,  0.07,  0.06,  0.00,  0.01,   16781634,   14012000,    2802000,   37369723, c++, elite, mult, 4
1141254.exe ,  0.39,  0.08,  0.07,  0.00,  0.01,   18780956,   16820000,    1978000,   39491848, c++, elite, mult, 4
1141254.exe ,  0.41,  0.08,  0.07,  0.00,  0.01,   19741919,   17677000,    2079000,   41060820, c++, elite, mult, 4
1141254.exe ,  0.39,  0.08,  0.07,  0.00,  0.01,   19328775,   18341000,    1018000,   41096157, c++, elite, mult, 4
1141254.exe ,  0.41,  0.08,  0.07,  0.00,  0.01,   19120256,   16111000,    3020000,   39959378, c++, elite, mult, 4
1141254.exe ,  0.39,  0.07,  0.07,  0.00,  0.01,   18401221,   15537000,    2913000,   39599889, c++, elite, mult, 4
1141254.exe ,  0.39,  0.07,  0.07,  0.00,  0.01,   18925020,   15983000,    2996000,   40164625, c++, elite, mult, 4
1141254.exe ,  0.39,  0.08,  0.07,  0.00,  0.01,   19066911,   14976000,    3993000,   40091572, c++, elite, mult, 4
1141254.exe ,  0.40,  0.07,  0.07,  0.00,  0.01,   18587669,   15673000,    2938000,   40087048, c++, elite, mult, 4
1141254.exe ,  0.40,  0.08,  0.07,  0.00,  0.01,   18610320,   15688000,    2941000,   39690647, c++, elite, mult, 4
1141254.exe ,  0.39,  0.08,  0.07,  0.00,  0.01,   18938259,   15963000,    2993000,   39957604, c++, elite, mult, 4
1164955.exe ,  0.44,  0.08,  0.08,  0.00,  0.01,   21068272,   19075000,    2007000,   41289346, c++, elite, mult, 4
1164955.exe ,  0.44,  0.08,  0.08,  0.00,  0.01,   21382521,   19373000,    2039000,   42260825, c++, elite, mult, 4
1164955.exe ,  0.43,  0.08,  0.08,  0.00,  0.01,   21214292,   17385000,    3863000,   41887822, c++, elite, mult, 4
1164955.exe ,  0.47,  0.09,  0.08,  0.00,  0.01,   21333317,   19314000,    2033000,   41988630, c++, elite, mult, 4
1164955.exe ,  0.43,  0.08,  0.08,  0.00,  0.01,   21093957,   18098000,    3016000,   41907568, c++, elite, mult, 4
1164955.exe ,  0.46,  0.09,  0.08,  0.00,  0.01,   21470350,   19423000,    2044000,   42218433, c++, elite, mult, 4
1164955.exe ,  0.44,  0.08,  0.08,  0.00,  0.01,   20875867,   17918000,    2986000,   41726697, c++, elite, mult, 4
1164955.exe ,  0.47,  0.09,  0.08,  0.00,  0.01,   21594319,   17682000,    3929000,   42478114, c++, elite, mult, 4
1164955.exe ,  0.46,  0.09,  0.08,  0.00,  0.01,   21196219,   18184000,    3030000,   42029698, c++, elite, mult, 4
1164955.exe ,  0.44,  0.08,  0.08,  0.00,  0.01,   21361036,   16520000,    4858000,   42003628, c++, elite, mult, 4
1192925.exe ,  0.89,  0.17,  0.16,  0.00,  0.02,   43302366,   40296000,    3022000,   63914305, c++, elite, mult, 4
1192925.exe ,  0.89,  0.17,  0.16,  0.00,  0.02,   43023663,   39056000,    4005000,   63538021, c++, elite, mult, 4
1192925.exe ,  0.91,  0.18,  0.16,  0.00,  0.02,   43968797,   40905000,    3067000,   64613391, c++, elite, mult, 4
1192925.exe ,  0.91,  0.18,  0.16,  0.00,  0.02,   43869188,   41878000,    1994000,   64429453, c++, elite, mult, 4
1192925.exe ,  0.89,  0.17,  0.16,  0.00,  0.02,   42887236,   40874000,    1993000,   63586448, c++, elite, mult, 4
1192925.exe ,  0.89,  0.17,  0.15,  0.00,  0.02,   42292924,   39294000,    3022000,   63113232, c++, elite, mult, 4
1192925.exe ,  0.89,  0.17,  0.15,  0.00,  0.02,   42810757,   40841000,    1992000,   62862369, c++, elite, mult, 4
