file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1017040.exe ,  1.31,  0.46,  0.46,  0.00,  0.02,   45087459,   42827000,    2039000,   73974749, c++, elite, sing, 25
1017040.exe ,  1.28,  0.50,  0.48,  0.00,  0.02,   39675716,   38562000,     988000,   51776196, c++, elite, sing, 25
1017040.exe ,  1.25,  0.50,  0.49,  0.00,  0.02,   41480346,   40459000,    1011000,   53677383, c++, elite, sing, 25
1017040.exe ,  1.23,  0.49,  0.48,  0.00,  0.02,   39733570,   38766000,     994000,   51851787, c++, elite, sing, 25
1017040.exe ,  1.22,  0.48,  0.47,  0.00,  0.02,   39294234,   38294000,     981000,   51466435, c++, elite, sing, 25
1017040.exe ,  1.27,  0.50,  0.49,  0.00,  0.02,   40274849,   39289000,     982000,   52370531, c++, elite, sing, 25
1017040.exe ,  1.27,  0.50,  0.48,  0.00,  0.02,   39416218,   39342000,          0,   51615537, c++, elite, sing, 25
1017040.exe ,  1.21,  0.49,  0.48,  0.00,  0.02,   39377079,   38359000,    1009000,   51476047, c++, elite, sing, 25
1017040.exe ,  1.22,  0.49,  0.47,  0.00,  0.02,   39750364,   36752000,    2979000,   51903415, c++, elite, sing, 25
1017040.exe ,  1.27,  0.50,  0.49,  0.00,  0.02,   41246527,   38334000,    2948000,   53396685, c++, elite, sing, 25
1140402.exe ,  1.26,  0.49,  0.48,  0.00,  0.02,   40509981,   38454000,    2023000,   52667693, c++, elite, sing, 25
1140402.exe ,  1.23,  0.49,  0.47,  0.00,  0.02,   39262519,   37248000,    2013000,   51318434, c++, elite, sing, 25
1140402.exe ,  1.23,  0.48,  0.47,  0.00,  0.02,   39078345,   38976000,          0,   51222098, c++, elite, sing, 25
1140402.exe ,  1.26,  0.50,  0.48,  0.00,  0.02,   39195459,   37189000,    2010000,   51275423, c++, elite, sing, 25
1140402.exe ,  1.25,  0.49,  0.47,  0.00,  0.02,   39439880,   37412000,    2022000,   51538070, c++, elite, sing, 25
1140402.exe ,  1.20,  0.48,  0.47,  0.00,  0.02,   39272158,   38218000,    1005000,   51449831, c++, elite, sing, 25
1140402.exe ,  1.26,  0.49,  0.47,  0.00,  0.02,   39372870,   37343000,    2018000,   51444520, c++, elite, sing, 25
1140402.exe ,  1.26,  0.48,  0.47,  0.00,  0.02,   39210532,   37246000,    1960000,   51402839, c++, elite, sing, 25
1140402.exe ,  1.22,  0.48,  0.47,  0.00,  0.02,   39360470,   39346000,          0,   51420796, c++, elite, sing, 25
1140402.exe ,  1.23,  0.50,  0.48,  0.00,  0.02,   39615761,   37623000,    1980000,   51795258, c++, elite, sing, 25
1187270.exe ,  0.51,  0.14,  0.14,  0.00,  0.01,   20987833,   17927000,    2987000,   36029777, c++, elite, sing, 25
1187270.exe ,  0.68,  0.31,  0.30,  0.00,  0.01,   16642191,   14579000,    2082000,   29068267, c++, elite, sing, 25
1187270.exe ,  0.51,  0.21,  0.20,  0.00,  0.01,   16082040,   14064000,    2009000,   28072351, c++, elite, sing, 25
