file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1016334.exe ,  5.46,  0.59,  0.48,  0.00,  0.18,  299460910,  272939000,   26089000,  333596615, c++, elite, mult, 2
1016334.exe ,  5.24,  0.60,  0.49,  0.00,  0.18,  305322054,  287356000,   17959000,  346699223, c++, elite, mult, 2
1016334.exe ,  5.06,  0.58,  0.48,  0.00,  0.17,  294964986,  270868000,   23988000,  333158999, c++, elite, mult, 2
1016334.exe ,  5.27,  0.59,  0.49,  0.00,  0.18,  302954533,  280975000,   21998000,  352599077, c++, elite, mult, 2
1016334.exe ,  5.19,  0.60,  0.49,  0.00,  0.18,  306468478,  288442000,   17965000,  345662848, c++, elite, mult, 2
1016334.exe ,  5.25,  0.60,  0.49,  0.00,  0.18,  304074114,  289032000,   15001000,  343404238, c++, elite, mult, 2
1016334.exe ,  5.02,  0.58,  0.47,  0.00,  0.17,  293119629,  273019000,   20074000,  332057034, c++, elite, mult, 2
1016334.exe ,  5.05,  0.58,  0.48,  0.00,  0.17,  296657601,  278708000,   17916000,  336609221, c++, elite, mult, 2
1016334.exe ,  5.06,  0.57,  0.47,  0.00,  0.17,  290515478,  273516000,   16970000,  329692086, c++, elite, mult, 2
1016334.exe ,  5.15,  0.59,  0.49,  0.00,  0.17,  302646549,  282554000,   20039000,  343011428, c++, elite, mult, 2
1135440.exe ,  5.77,  0.66,  0.54,  0.00,  0.19,  335952115,  320877000,   15041000,  375428482, c++, elite, mult, 2
1135440.exe ,  5.86,  0.67,  0.55,  0.00,  0.19,  342129876,  323099000,   19005000,  384042337, c++, elite, mult, 2
1135440.exe ,  6.21,  0.70,  0.58,  0.00,  0.20,  357272412,  345220000,   12007000,  396798566, c++, elite, mult, 2
1135440.exe ,  6.13,  0.71,  0.58,  0.00,  0.20,  361107923,  339064000,   22004000,  402777097, c++, elite, mult, 2
1135440.exe ,  6.10,  0.70,  0.57,  0.00,  0.20,  353431958,  333247000,   20014000,  395056466, c++, elite, mult, 2
1135440.exe ,  6.42,  0.73,  0.60,  0.00,  0.21,  369588239,  352476000,   17022000,  411466825, c++, elite, mult, 2
1135440.exe ,  6.47,  0.74,  0.60,  0.00,  0.21,  375003846,  357973000,   16998000,  417229349, c++, elite, mult, 2
1135440.exe ,  6.07,  0.71,  0.58,  0.00,  0.20,  359227071,  342173000,   17008000,  401207082, c++, elite, mult, 2
1135440.exe ,  5.66,  0.65,  0.53,  0.00,  0.19,  330054056,  319037000,   11001000,  371832387, c++, elite, mult, 2
1135440.exe ,  6.02,  0.69,  0.57,  0.00,  0.20,  351483734,  330518000,   20906000,  391734068, c++, elite, mult, 2
1147117.exe ,  6.31,  0.73,  0.60,  0.00,  0.21,  372117884,  352095000,   20005000,  412688601, c++, elite, mult, 2
1147117.exe ,  6.47,  0.74,  0.61,  0.00,  0.22,  377514137,  361448000,   16019000,  419861319, c++, elite, mult, 2
1147117.exe ,  6.10,  0.71,  0.58,  0.00,  0.21,  360364554,  344248000,   16011000,  399982195, c++, elite, mult, 2
1147117.exe ,  6.23,  0.72,  0.59,  0.00,  0.21,  363881159,  342959000,   20936000,  405351136, c++, elite, mult, 2
1147117.exe ,  6.19,  0.71,  0.59,  0.00,  0.21,  362434474,  343420000,   18967000,  400867084, c++, elite, mult, 2
1147117.exe ,  6.28,  0.71,  0.58,  0.00,  0.21,  362041755,  336920000,   24994000,  403113436, c++, elite, mult, 2
1147117.exe ,  5.84,  0.68,  0.56,  0.00,  0.20,  345053959,  328997000,   15999000,  384488485, c++, elite, mult, 2
1147117.exe ,  6.02,  0.69,  0.57,  0.00,  0.20,  352095992,  341033000,   11001000,  391625008, c++, elite, mult, 2
1147117.exe ,  5.94,  0.69,  0.56,  0.00,  0.20,  351022414,  335917000,   14996000,  390868746, c++, elite, mult, 2
1147117.exe ,  5.82,  0.66,  0.54,  0.00,  0.19,  336931471,  321902000,   14995000,  374594626, c++, elite, mult, 2
1199099.exe ,  4.92,  0.57,  0.47,  0.00,  0.17,  289789635,  272864000,   16929000,  331113908, c++, elite, mult, 2
1199099.exe ,  4.84,  0.55,  0.46,  0.00,  0.16,  282527607,  261662000,   20893000,  324528045, c++, elite, mult, 2
1199099.exe ,  4.86,  0.56,  0.46,  0.00,  0.17,  284445597,  271202000,   13009000,  323395247, c++, elite, mult, 2
1199099.exe ,  4.79,  0.56,  0.46,  0.00,  0.16,  283641805,  264724000,   18908000,  324448292, c++, elite, mult, 2
1199099.exe ,  4.82,  0.57,  0.46,  0.00,  0.17,  287256830,  263175000,   24016000,  327861234, c++, elite, mult, 2
1199099.exe ,  4.84,  0.56,  0.46,  0.00,  0.17,  283773155,  269782000,   13988000,  324310493, c++, elite, mult, 2
1199099.exe ,  4.95,  0.58,  0.47,  0.00,  0.17,  292247864,  280026000,   12001000,  333916083, c++, elite, mult, 2
1199099.exe ,  4.98,  0.57,  0.47,  0.00,  0.17,  288383419,  274377000,   14019000,  331132053, c++, elite, mult, 2
1199099.exe ,  4.94,  0.58,  0.47,  0.00,  0.17,  293761358,  275704000,   17980000,  337465611, c++, elite, mult, 2
1199099.exe ,  4.81,  0.57,  0.47,  0.00,  0.17,  288715072,  268747000,   19981000,  330782262, c++, elite, mult, 2
1379278.exe , 13.54,  1.59,  1.30,  0.00,  0.43,  806782530,  606442000,  200146000,  849178468, c++, elite, mult, 2
1379278.exe , 13.04,  1.53,  1.25,  0.00,  0.42,  777639885,  552481000,  224788000,  820852676, c++, elite, mult, 2
1379278.exe , 13.06,  1.53,  1.26,  0.00,  0.42,  779139918,  599246000,  179773000,  819764930, c++, elite, mult, 2
1379278.exe , 13.31,  1.57,  1.29,  0.00,  0.43,  800130002,  609898000,  189968000,  841652735, c++, elite, mult, 2
1379278.exe , 13.08,  1.54,  1.26,  0.00,  0.42,  780234642,  576089000,  204031000,  821029661, c++, elite, mult, 2
1379278.exe , 13.07,  1.53,  1.26,  0.00,  0.42,  778649215,  570669000,  207879000,  820888006, c++, elite, mult, 2
1379278.exe , 12.92,  1.52,  1.25,  0.00,  0.42,  773514439,  593292000,  180088000,  814456466, c++, elite, mult, 2
1379278.exe , 13.31,  1.57,  1.29,  0.00,  0.43,  798604874,  597350000,  201118000,  842433109, c++, elite, mult, 2
1379278.exe , 12.81,  1.50,  1.23,  0.00,  0.41,  761505098,  581511000,  179848000,  804276307, c++, elite, mult, 2
