file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1489349.exe ,  4.40,  0.84,  0.76,  0.00,  0.11,  224723854,  222459000,    2004000,  257572725, c++, elite, mult, 4
1489349.exe ,  4.23,  0.84,  0.76,  0.00,  0.11,  211411271,  209445000,    1994000,  232589721, c++, elite, mult, 4
1489349.exe ,  4.10,  0.83,  0.76,  0.00,  0.11,  210190731,  209205000,    1000000,  231133232, c++, elite, mult, 4
1489349.exe ,  4.15,  0.84,  0.77,  0.00,  0.11,  213024381,  211040000,    2000000,  233742292, c++, elite, mult, 4
1489349.exe ,  4.19,  0.84,  0.76,  0.00,  0.11,  211839745,  209822000,    1998000,  232747188, c++, elite, mult, 4
1489349.exe ,  4.11,  0.83,  0.76,  0.00,  0.11,  210871712,  209917000,     999000,  231700233, c++, elite, mult, 4
1489349.exe ,  4.11,  0.83,  0.76,  0.00,  0.11,  210359810,  209381000,    1001000,  231062598, c++, elite, mult, 4
1489349.exe ,  4.16,  0.83,  0.76,  0.00,  0.11,  210316117,  208213000,    2002000,  231493600, c++, elite, mult, 4
1489349.exe ,  4.15,  0.84,  0.77,  0.00,  0.11,  212258397,  211236000,    1001000,  232971132, c++, elite, mult, 4
1489349.exe ,  4.11,  0.83,  0.76,  0.00,  0.11,  211874473,  210932000,    1004000,  232816574, c++, elite, mult, 4
1519241.exe ,  7.35,  1.46,  1.33,  0.00,  0.19,  368546860,  366560000,    2003000,  389454394, c++, elite, mult, 4
1519241.exe ,  7.24,  1.45,  1.32,  0.00,  0.19,  365003572,  363949000,     999000,  386121065, c++, elite, mult, 4
1519241.exe ,  7.11,  1.45,  1.32,  0.00,  0.19,  365856984,  363882000,    1999000,  386935576, c++, elite, mult, 4
1519241.exe ,  7.19,  1.45,  1.33,  0.00,  0.19,  367658084,  365679000,    2003000,  388316815, c++, elite, mult, 4
1519241.exe ,  7.25,  1.46,  1.32,  0.00,  0.19,  367914576,  365709000,    1992000,  388852115, c++, elite, mult, 4
1519241.exe ,  7.30,  1.43,  1.31,  0.00,  0.19,  361947779,  359894000,    1999000,  382612696, c++, elite, mult, 4
1519241.exe ,  7.19,  1.44,  1.31,  0.00,  0.19,  362741721,  360737000,    1998000,  383323303, c++, elite, mult, 4
1519241.exe ,  7.16,  1.44,  1.31,  0.00,  0.19,  362841956,  359761000,    2998000,  383802198, c++, elite, mult, 4
1519241.exe ,  7.05,  1.45,  1.32,  0.00,  0.19,  365033481,  363955000,     997000,  385841212, c++, elite, mult, 4
1519241.exe ,  7.12,  1.45,  1.32,  0.00,  0.19,  367323437,  367238000,          0,  388630849, c++, elite, mult, 4
1520788.exe ,  4.31,  0.87,  0.80,  0.00,  0.11,  221093122,  220021000,    1000000,  242205973, c++, elite, mult, 4
1520788.exe ,  4.30,  0.88,  0.80,  0.00,  0.11,  221729533,  220769000,     998000,  242544517, c++, elite, mult, 4
1520788.exe ,  4.31,  0.87,  0.79,  0.00,  0.11,  219902977,  218933000,     999000,  240888262, c++, elite, mult, 4
