file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1175601.exe ,  0.17,  0.02,  0.02,  0.00,  0.01,    9331693,    8089000,    1011000,   39719519, c++, elite, sing, 25
1175601.exe ,  0.09,  0.03,  0.04,  0.00,  0.00,    3598157,    2701000,     900000,   15982540, c++, elite, sing, 25
1175601.exe ,  0.12,  0.05,  0.04,  0.00,  0.00,    3640848,    3645000,          0,   15627986, c++, elite, sing, 25
1175601.exe ,  0.09,  0.03,  0.04,  0.00,  0.00,    3616384,    2393000,    1196000,   15883746, c++, elite, sing, 25
1175601.exe ,  0.12,  0.05,  0.04,  0.00,  0.00,    3602829,    3604000,          0,   15732850, c++, elite, sing, 25
1175601.exe ,  0.12,  0.05,  0.04,  0.00,  0.00,    3590739,    2701000,     900000,   15678258, c++, elite, sing, 25
1175601.exe ,  0.09,  0.04,  0.04,  0.00,  0.00,    3617038,    2735000,     911000,   15806374, c++, elite, sing, 25
1175601.exe ,  0.09,  0.03,  0.04,  0.00,  0.00,    3591897,    3590000,          0,   15895374, c++, elite, sing, 25
1175601.exe ,  0.12,  0.04,  0.04,  0.00,  0.00,    3639984,    3642000,          0,   15651088, c++, elite, sing, 25
1175601.exe ,  0.09,  0.04,  0.04,  0.00,  0.00,    3606900,    1787000,    1787000,   15778471, c++, elite, sing, 25
1315752.exe ,  0.12,  0.05,  0.04,  0.00,  0.00,    3657026,    1844000,    1844000,   15847945, c++, elite, sing, 25
1315752.exe ,  0.09,  0.03,  0.04,  0.00,  0.00,    3676153,    2761000,     920000,   15759600, c++, elite, sing, 25
1315752.exe ,  0.12,  0.05,  0.04,  0.00,  0.00,    3627324,    3630000,          0,   15716703, c++, elite, sing, 25
1315752.exe ,  0.09,  0.03,  0.04,  0.00,  0.00,    3683821,    3688000,          0,   15881512, c++, elite, sing, 25
1315752.exe ,  0.12,  0.05,  0.04,  0.00,  0.00,    3654345,    3656000,          0,   15727901, c++, elite, sing, 25
1315752.exe ,  0.09,  0.03,  0.04,  0.00,  0.00,    3673502,    3678000,          0,   15864197, c++, elite, sing, 25
1315752.exe ,  0.12,  0.05,  0.04,  0.00,  0.00,    3692885,    1847000,    1847000,   15811620, c++, elite, sing, 25
1315752.exe ,  0.09,  0.03,  0.04,  0.00,  0.00,    3646155,    2737000,     912000,   15607266, c++, elite, sing, 25
1315752.exe ,  0.09,  0.03,  0.04,  0.00,  0.00,    3756646,    3685000,          0,   15983958, c++, elite, sing, 25
1315752.exe ,  0.12,  0.05,  0.04,  0.00,  0.00,    3699544,    3704000,          0,   15971630, c++, elite, sing, 25
1322787.exe ,  0.71,  0.28,  0.27,  0.00,  0.02,   23542188,   15333000,    8178000,   35788286, c++, elite, sing, 25
1322787.exe ,  0.73,  0.28,  0.26,  0.00,  0.02,   23669377,   17479000,    6169000,   35865519, c++, elite, sing, 25
1322787.exe ,  0.72,  0.27,  0.25,  0.00,  0.02,   23402334,   17287000,    6101000,   35650235, c++, elite, sing, 25
