file,psys,pkg,cores,gpu,ram,duration_time,user_time,system_time,perf_time,lang,machine,cores,power_limit
1097798.exe ,  1.34,  0.47,  0.45,  0.00,  0.03,   46733751,   41287000,    5035000,   60463721, c++, elite, sing, 15
1097798.exe ,  1.34,  0.51,  0.49,  0.00,  0.03,   42500806,   40420000,    1971000,   54764090, c++, elite, sing, 15
1097798.exe ,  1.33,  0.51,  0.49,  0.00,  0.03,   42919772,   39792000,    2984000,   55286601, c++, elite, sing, 15
1097798.exe ,  1.33,  0.51,  0.49,  0.00,  0.03,   42675185,   37691000,    4959000,   54892299, c++, elite, sing, 15
1097798.exe ,  1.35,  0.52,  0.50,  0.00,  0.03,   42071820,   36212000,    5872000,   54271869, c++, elite, sing, 15
1097798.exe ,  1.36,  0.51,  0.49,  0.00,  0.03,   41686118,   38616000,    3048000,   53995918, c++, elite, sing, 15
1097798.exe ,  1.32,  0.51,  0.49,  0.00,  0.03,   41839448,   36837000,    4978000,   54261652, c++, elite, sing, 15
1097798.exe ,  1.28,  0.50,  0.49,  0.00,  0.03,   42221768,   39166000,    3012000,   54590297, c++, elite, sing, 15
1097798.exe ,  1.29,  0.50,  0.48,  0.00,  0.03,   42011184,   38097000,    3907000,   54279535, c++, elite, sing, 15
1097798.exe ,  1.28,  0.49,  0.48,  0.00,  0.03,   42083158,   41055000,    1001000,   54366835, c++, elite, sing, 15
1146371.exe ,  1.95,  0.71,  0.69,  0.00,  0.05,   62119983,   53041000,    9007000,   75708797, c++, elite, sing, 15
1146371.exe ,  1.91,  0.70,  0.68,  0.00,  0.05,   62152456,   58056000,    4003000,   74350920, c++, elite, sing, 15
1146371.exe ,  2.00,  0.70,  0.69,  0.00,  0.05,   62504157,   56424000,    6045000,   74738364, c++, elite, sing, 15
1146371.exe ,  1.90,  0.72,  0.69,  0.00,  0.05,   62141749,   56091000,    6009000,   74490485, c++, elite, sing, 15
1146371.exe ,  1.93,  0.71,  0.69,  0.00,  0.05,   62404773,   55336000,    7042000,   74647313, c++, elite, sing, 15
1146371.exe ,  1.91,  0.70,  0.68,  0.00,  0.05,   61881290,   55745000,    5972000,   74284352, c++, elite, sing, 15
1146371.exe ,  1.86,  0.68,  0.67,  0.00,  0.05,   62902771,   56880000,    5987000,   75089347, c++, elite, sing, 15
1146371.exe ,  1.91,  0.70,  0.68,  0.00,  0.05,   62122849,   57080000,    5007000,   74438638, c++, elite, sing, 15
1146371.exe ,  1.98,  0.71,  0.69,  0.00,  0.05,   62057946,   57026000,    5002000,   74325025, c++, elite, sing, 15
